name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,region,gisX,gisY
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,90.0,343,378,36,61,Sentinel,343.28125,-378.5234375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,90.0,345,379,88,61,Sentinel,345.6875,-379.5234375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,90.0,351,379,123,61,Sentinel,351.9609375,-379.5234375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,90.0,345,372,28,61,Sentinel,345.21875,-372.5234375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,90.0,348,373,104,61,Sentinel,348.8125,-373.5234375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,90.0,365,379,45,61,Sentinel,365.3515625,-379.5234375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,90.0,374,378,31,61,Sentinel,374.2421875,-378.5234375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,90.0,376,377,54,61,Sentinel,376.421875,-377.5234375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,90.0,341,367,87,61,Sentinel,341.6796875,-367.5234375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,90.0,345,367,27,61,Sentinel,345.2109375,-367.5234375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,90.0,348,364,78,61,Sentinel,348.609375,-364.5234375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,90.0,361,366,67,61,Sentinel,361.5234375,-366.5234375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,90.0,374,367,5,61,Sentinel,374.0390625,-367.5234375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,90.0,377,367,51,61,Sentinel,377.3984375,-367.5234375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,90.0,374,350,63,61,Sentinel,374.4921875,-350.5234375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,90.0,386,348,96,61,Sentinel,386.75,-348.5234375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,90.0,395,343,50,61,Sentinel,395.390625,-343.5234375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,90.0,389,382,46,61,Sentinel,389.359375,-382.5234375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,90.0,423,381,24,61,Sentinel,423.1875,-381.5234375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,90.0,413,381,77,61,Sentinel,413.6015625,-381.5234375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,90.0,407,386,5,61,Sentinel,407.0390625,-386.5234375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,90.0,430,392,105,61,Sentinel,430.8203125,-392.5234375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,90.0,416,394,73,61,Sentinel,416.5703125,-394.5234375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,90.0,395,396,78,61,Sentinel,395.609375,-396.5234375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,90.0,407,399,26,61,Sentinel,407.203125,-399.5234375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,90.0,414,399,55,61,Sentinel,414.4296875,-399.5234375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,90.0,374,406,88,61,Sentinel,374.6875,-406.5234375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,90.0,382,406,106,61,Sentinel,382.828125,-406.5234375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,90.0,412,409,102,61,Sentinel,412.796875,-409.5234375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,90.0,419,408,5,61,Sentinel,419.0390625,-408.5234375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,90.0,426,410,32,61,Sentinel,426.25,-410.5234375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,90.0,422,410,65,61,Sentinel,422.5078125,-410.5234375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,,314,397,67,83,Sentinel,314.5234375,-397.3515625
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,,316,393,67,81,Sentinel,316.5234375,-393.3671875
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,,334,401,67,77,Sentinel,334.5234375,-401.3984375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,,327,393,67,72,Sentinel,327.5234375,-393.4375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,,334,394,67,74,Sentinel,334.5234375,-394.421875
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,,337,386,67,3,Sentinel,337.5234375,-386.9765625
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,,337,383,67,100,Sentinel,337.5234375,-383.21875
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,,345,405,67,104,Sentinel,345.5234375,-405.1875
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,,355,406,67,20,Sentinel,355.5234375,-406.84375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,,361,398,67,110,Sentinel,361.5234375,-398.140625
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,,362,387,67,73,Sentinel,362.5234375,-387.4296875
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,,385,403,67,70,Sentinel,385.5234375,-403.453125
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,,386,400,67,77,Sentinel,386.5234375,-400.3984375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,,387,395,67,100,Sentinel,387.5234375,-395.21875
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,,360,373,67,5,Sentinel,360.5234375,-373.9609375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,,391,350,67,109,Sentinel,391.5234375,-350.1484375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,,380,372,67,20,Sentinel,380.5234375,-372.84375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,,396,377,67,20,Sentinel,396.5234375,-377.84375
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,,409,381,67,1,Sentinel,409.5234375,-381.9921875
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,,421,406,67,113,Sentinel,421.5234375,-406.1171875
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,,432,402,67,22,Sentinel,432.5234375,-402.828125
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,,432,398,67,44,Sentinel,432.5234375,-398.65625
Sentinel Banner Post,0,WOD_Sentinel_BannerPost_01,,439,388,67,35,Sentinel,439.5234375,-388.7265625
