name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate,altitude,sink,scale
Mountain,1,WOD_Mountain_03,-73,882,464,35,36,8823546436,Ephesus,882.2734375,-464.71875,4.0,9,1,0.601081285557401
Mountain,1,WOD_Mountain_09,58,919,428,3,125,91903428125,Ephesus,919.0234375,-428.0234375,4.0,9,1,0.6239777192998293
Mountain,1,WOD_Mountain_06,-15,841,469,108,44,84110846944,Ephesus,841.84375,-469.65625,4.0,9,1,0.7512980699693848
Mountain,1,WOD_Mountain_02,-35,821,453,47,84,8214745384,Ephesus,821.3671875,-453.34375,4.0,9,1,0.9918107717341834
Mountain,1,WOD_Mountain_10,30,872,461,20,8,8722046108,Ephesus,872.15625,-461.9375,4.0,9,1,0.6698633541580022
Mountain,1,WOD_Mountain_06,12,817,440,100,15,81710044015,Ephesus,817.78125,-440.8828125,4.0,9,1,0.6953653123696232
Mountain,1,WOD_Mountain_04,94,888,437,50,13,8885043713,Ephesus,888.390625,-437.8984375,4.0,9,1,0.8058050973195027
Mountain,1,WOD_Mountain_02,-32,849,430,116,111,849116430111,Ephesus,849.90625,-430.1328125,4.0,9,1,0.6533757726982415
Mountain,1,WOD_Mountain_01,-157,877,469,51,83,8775146983,Ephesus,877.3984375,-469.3515625,4.0,9,1,0.888562667183981
Mountain,1,WOD_Mountain_07,67,918,443,23,125,91823443125,Ephesus,918.1796875,-443.0234375,4.0,9,1,0.8792993911273161
Mountain,1,WOD_Mountain_05,-49,905,464,119,44,90511946444,Ephesus,905.9296875,-464.65625,4.0,9,1,0.8739737754734238
Mountain,1,WOD_Mountain_01,-144,908,466,64,92,9086446692,Ephesus,908.5,-466.28125,4.0,9,1,0.6676101624516645
Mountain,1,WOD_Mountain_06,41,895,425,5,122,89505425122,Ephesus,895.0390625,-425.046875,4.0,9,1,0.9919849305369236
Mountain,1,WOD_Mountain_06,35,812,441,51,19,8125144119,Ephesus,812.3984375,-441.8515625,4.0,9,1,0.9428499670018268
Mountain,1,WOD_Mountain_06,-132,869,425,106,124,869106425124,Ephesus,869.828125,-425.03125,4.0,9,1,0.7085008307047457
Mountain,1,WOD_Mountain_05,-101,889,426,44,40,8894442640,Ephesus,889.34375,-426.6875,4.0,9,1,0.855674759690157
Mountain,1,WOD_Mountain_09,24,919,428,99,82,9199942882,Ephesus,919.7734375,-428.359375,4.0,9,1,0.6441908443966978
Mountain,1,WOD_Mountain_10,93,894,454,79,27,8947945427,Ephesus,894.6171875,-454.7890625,4.0,9,1,0.6076491589794759
Mountain,1,WOD_Mountain_04,-38,865,431,95,95,8659543195,Ephesus,865.7421875,-431.2578125,4.0,9,1,0.8112936356714143
Mountain,1,WOD_Mountain_05,-78,839,467,109,60,83910946760,Ephesus,839.8515625,-467.53125,4.0,9,1,0.7505556620777405
Mountain,1,WOD_Mountain_04,42,855,438,45,123,85545438123,Ephesus,855.3515625,-438.0390625,4.0,9,1,0.6015441406041044
Mountain,1,WOD_Mountain_05,-13,832,460,116,56,83211646056,Ephesus,832.90625,-460.5625,4.0,9,1,0.734440906559955
Mountain,1,WOD_Mountain_05,-83,878,466,35,51,8783546651,Ephesus,878.2734375,-466.6015625,4.0,9,1,0.9967561316618516
Mountain,1,WOD_Mountain_01,69,848,423,124,33,84812442333,Ephesus,848.96875,-423.7421875,4.0,9,1,0.9903535473674132
Mountain,1,WOD_Mountain_04,-125,854,455,47,23,8544745523,Ephesus,854.3671875,-455.8203125,4.0,9,1,0.7429698606378852
Mountain,1,WOD_Mountain_04,-64,846,471,38,120,84638471120,Ephesus,846.296875,-471.0625,4.0,9,1,0.6002183859587983
Mountain,1,WOD_Mountain_03,-94,822,435,17,111,82217435111,Ephesus,822.1328125,-435.1328125,4.0,9,1,0.6591205336261562
Mountain,1,WOD_Mountain_09,96,853,469,50,102,85350469102,Ephesus,853.390625,-469.203125,4.0,9,1,0.7945641795554662
Mountain,1,WOD_Mountain_08,136,860,432,113,113,860113432113,Ephesus,860.8828125,-432.1171875,4.0,9,1,0.7666767027634844
Mountain,1,WOD_Mountain_10,0,855,437,110,38,85511043738,Ephesus,855.859375,-437.703125,4.0,9,1,0.9504107391682296
Mountain,1,WOD_Mountain_06,-69,891,426,32,15,8913242615,Ephesus,891.25,-426.8828125,4.0,9,1,0.9029456572950836
Mountain,1,WOD_Mountain_04,64,835,445,68,59,8356844559,Ephesus,835.53125,-445.5390625,4.0,9,1,0.8218580234481039
Mountain,1,WOD_Mountain_05,73,823,453,60,52,8236045352,Ephesus,823.46875,-453.59375,4.0,9,1,0.6171696762435328
Mountain,1,WOD_Mountain_06,-18,848,422,33,118,84833422118,Ephesus,848.2578125,-422.078125,4.0,9,1,0.7332288137897275
Mountain,1,WOD_Mountain_01,-3,840,436,64,13,8406443613,Ephesus,840.5,-436.8984375,4.0,9,1,0.7163363626626971
Mountain,1,WOD_Mountain_10,-134,918,439,12,60,9181243960,Ephesus,918.09375,-439.53125,4.0,9,1,0.6445984229194862
Mountain,1,WOD_Mountain_03,-82,905,434,3,35,9050343435,Ephesus,905.0234375,-434.7265625,4.0,9,1,0.6789037897202951
Mountain,1,WOD_Mountain_01,79,812,436,91,20,8129143620,Ephesus,812.7109375,-436.84375,4.0,9,1,0.7266922666213825
Mountain,1,WOD_Mountain_01,-118,888,438,40,124,88840438124,Ephesus,888.3125,-438.03125,4.0,9,1,0.8506825903836419
Mountain,1,WOD_Mountain_04,15,835,429,125,36,83512542936,Ephesus,835.9765625,-429.71875,4.0,9,1,0.6097090818488244
Mountain,1,WOD_Mountain_01,-107,884,470,56,99,8845647099,Ephesus,884.4375,-470.2265625,4.0,9,1,0.6054034826506876
Mountain,1,WOD_Mountain_05,-137,839,437,127,55,83912743755,Ephesus,839.9921875,-437.5703125,4.0,9,1,0.9766671181559026
Mountain,1,WOD_Mountain_03,-4,887,437,108,4,88710843704,Ephesus,887.84375,-437.96875,4.0,9,1,0.9900378720848186
Mountain,1,WOD_Mountain_10,0,819,440,3,101,81903440101,Ephesus,819.0234375,-440.2109375,4.0,9,1,0.6563829906094775
Mountain,1,WOD_Mountain_01,133,884,466,79,118,88479466118,Ephesus,884.6171875,-466.078125,4.0,9,1,0.8803422597790951
Mountain,1,WOD_Mountain_01,55,854,429,36,41,8543642941,Ephesus,854.28125,-429.6796875,4.0,9,1,0.9940434717348527
Mountain,1,WOD_Mountain_04,-92,917,431,38,74,9173843174,Ephesus,917.296875,-431.421875,4.0,9,1,0.8075959681545727
Mountain,1,WOD_Mountain_04,103,821,442,68,49,8216844249,Ephesus,821.53125,-442.6171875,4.0,9,1,0.8413291969162978
Mountain,1,WOD_Mountain_04,-41,838,461,27,60,8382746160,Ephesus,838.2109375,-461.53125,4.0,9,1,0.9167045684721484
Mountain,1,WOD_Mountain_07,73,860,458,124,8,86012445808,Ephesus,860.96875,-458.9375,4.0,9,1,0.8881063410019032
Mountain,1,WOD_Mountain_06,-35,823,444,60,28,8236044428,Ephesus,823.46875,-444.78125,4.0,9,1,0.6795963759701936
Mountain,1,WOD_Mountain_07,61,848,440,37,26,8483744026,Ephesus,848.2890625,-440.796875,4.0,9,1,0.9711904666393432
Mountain,1,WOD_Mountain_02,50,860,459,96,97,8609645997,Ephesus,860.75,-459.2421875,4.0,9,1,0.94674436546375
Mountain,1,WOD_Mountain_02,69,821,459,6,92,8210645992,Ephesus,821.046875,-459.28125,4.0,9,1,0.8672872918171084
Mountain,1,WOD_Mountain_02,-147,838,461,77,74,8387746174,Ephesus,838.6015625,-461.421875,4.0,9,1,0.8277147679937178
Mountain,1,WOD_Mountain_10,64,899,463,60,52,8996046352,Ephesus,899.46875,-463.59375,4.0,9,1,0.9446363855702254
Mountain,1,WOD_Mountain_09,-108,866,433,52,99,8665243399,Ephesus,866.40625,-433.2265625,4.0,9,1,0.8195385313864669
Mountain,1,WOD_Mountain_06,-53,867,428,58,123,86758428123,Ephesus,867.453125,-428.0390625,4.0,9,1,0.7168709460670089
Mountain,1,WOD_Mountain_10,11,875,465,4,18,8750446518,Ephesus,875.03125,-465.859375,4.0,9,1,0.7325075521170905
Mountain,1,WOD_Mountain_02,94,920,440,105,28,92010544028,Ephesus,920.8203125,-440.78125,4.0,9,1,0.6400933749696492
Mountain,1,WOD_Mountain_02,-180,836,453,63,124,83663453124,Ephesus,836.4921875,-453.03125,4.0,9,1,0.9098990456769994
Mountain,1,WOD_Mountain_08,-131,876,462,61,65,8766146265,Ephesus,876.4765625,-462.4921875,4.0,9,1,0.9464538825298924
Mountain,1,WOD_Mountain_09,-28,904,448,29,4,9042944804,Ephesus,904.2265625,-448.96875,4.0,9,1,0.777791582140908
Mountain,1,WOD_Mountain_05,150,920,458,5,110,92005458110,Ephesus,920.0390625,-458.140625,4.0,9,1,0.8469989070669144
Mountain,1,WOD_Mountain_08,-72,887,428,100,29,88710042829,Ephesus,887.78125,-428.7734375,4.0,9,1,0.814868051179483
Mountain,1,WOD_Mountain_06,123,829,461,47,4,8294746104,Ephesus,829.3671875,-461.96875,4.0,9,1,0.8694613078338541
Mountain,1,WOD_Mountain_09,141,884,425,28,92,8842842592,Ephesus,884.21875,-425.28125,4.0,9,1,0.857689271171928
Mountain,1,WOD_Mountain_03,-33,866,445,46,88,8664644588,Ephesus,866.359375,-445.3125,4.0,9,1,0.6839441895480568
Mountain,1,WOD_Mountain_01,-94,917,441,32,84,9173244184,Ephesus,917.25,-441.34375,4.0,9,1,0.9992091151032404
Mountain,1,WOD_Mountain_08,-19,854,423,81,109,85481423109,Ephesus,854.6328125,-423.1484375,4.0,9,1,0.9740642048311302
Mountain,1,WOD_Mountain_07,154,822,449,119,108,822119449108,Ephesus,822.9296875,-449.15625,4.0,9,1,0.7139542082214925
Mountain,1,WOD_Mountain_06,130,875,470,26,37,8752647037,Ephesus,875.203125,-470.7109375,4.0,9,1,0.8151783116607609
Mountain,1,WOD_Mountain_01,160,822,442,83,3,8228344203,Ephesus,822.6484375,-442.9765625,4.0,9,1,0.9608524859216928
Mountain,1,WOD_Mountain_07,-136,859,423,37,37,8593742337,Ephesus,859.2890625,-423.7109375,4.0,9,1,0.7279335557532617
Mountain,1,WOD_Mountain_09,27,921,440,9,54,9210944054,Ephesus,921.0703125,-440.578125,4.0,9,1,0.6785803967283816
Mountain,1,WOD_Mountain_10,-89,873,431,12,102,87312431102,Ephesus,873.09375,-431.203125,4.0,9,1,0.8571213501234047
Mountain,1,WOD_Mountain_04,78,851,422,90,127,85190422127,Ephesus,851.703125,-422.0078125,4.0,9,1,0.8851569210795625
Mountain,1,WOD_Mountain_07,-70,884,436,82,64,8848243664,Ephesus,884.640625,-436.5,4.0,9,1,0.993309946020062
Mountain,1,WOD_Mountain_08,64,838,457,113,69,83811345769,Ephesus,838.8828125,-457.4609375,4.0,9,1,0.6169456188365773
Mountain,1,WOD_Mountain_07,-29,820,448,91,5,8209144805,Ephesus,820.7109375,-448.9609375,4.0,9,1,0.8966412428609294
Mountain,1,WOD_Mountain_04,-126,896,438,28,97,8962843897,Ephesus,896.21875,-438.2421875,4.0,9,1,0.939533210241764
Mountain,1,WOD_Mountain_09,88,891,425,127,6,89112742506,Ephesus,891.9921875,-425.953125,4.0,9,1,0.9219513794216956
Mountain,1,WOD_Mountain_02,74,889,438,26,29,8892643829,Ephesus,889.203125,-438.7734375,4.0,9,1,0.7401084829379416
Mountain,1,WOD_Mountain_06,-19,820,449,69,90,8206944990,Ephesus,820.5390625,-449.296875,4.0,9,1,0.6915630398897576
Mountain,1,WOD_Mountain_07,-16,853,448,44,40,8534444840,Ephesus,853.34375,-448.6875,4.0,9,1,0.8889566074792945
Mountain,1,WOD_Mountain_03,-83,920,458,52,23,9205245823,Ephesus,920.40625,-458.8203125,4.0,9,1,0.639503954716222
Mountain,1,WOD_Mountain_09,-112,880,435,50,0,8805043500,Ephesus,880.390625,-436.0,4.0,9,1,0.8358847271971692
Mountain,1,WOD_Mountain_07,-118,873,470,74,27,8737447027,Ephesus,873.578125,-470.7890625,4.0,9,1,0.8553451580002709
Mountain,1,WOD_Mountain_04,14,865,429,125,72,86512542972,Ephesus,865.9765625,-429.4375,4.0,9,1,0.6741251678317467
Mountain,1,WOD_Mountain_08,43,895,447,24,69,8952444769,Ephesus,895.1875,-447.4609375,4.0,9,1,0.8079939959813239
Mountain,1,WOD_Mountain_05,92,902,428,3,38,9020342838,Ephesus,902.0234375,-428.703125,4.0,9,1,0.694388154096628
Mountain,1,WOD_Mountain_04,-88,920,439,51,60,9205143960,Ephesus,920.3984375,-439.53125,4.0,9,1,0.6976628135347518
Mountain,1,WOD_Mountain_05,-74,861,460,128,109,861128460109,Ephesus,862.0,-460.1484375,4.0,9,1,0.806173234674533
Mountain,1,WOD_Mountain_05,71,857,449,36,95,8573644995,Ephesus,857.28125,-449.2578125,4.0,9,1,0.6825805644985259
Mountain,1,WOD_Mountain_04,25,888,468,115,88,88811546888,Ephesus,888.8984375,-468.3125,4.0,9,1,0.6438732248451834
Mountain,1,WOD_Mountain_10,-57,837,449,114,116,837114449116,Ephesus,837.890625,-449.09375,4.0,9,1,0.936726295762034
Mountain,1,WOD_Mountain_05,169,871,446,27,33,8712744633,Ephesus,871.2109375,-446.7421875,4.0,9,1,0.8114966046797792
Mountain,1,WOD_Mountain_09,13,829,459,81,99,8298145999,Ephesus,829.6328125,-459.2265625,4.0,9,1,0.6684688192620634
Mountain,1,WOD_Mountain_07,58,818,439,95,1,8189543901,Ephesus,818.7421875,-439.9921875,4.0,9,1,0.6904785203368026
Mountain,1,WOD_Mountain_10,53,879,445,54,61,8795444561,Ephesus,879.421875,-445.5234375,4.0,9,1,0.7906456914269304
Mountain,1,WOD_Mountain_05,67,845,431,46,40,8454643140,Ephesus,845.359375,-431.6875,4.0,9,1,0.6448287523499661
Mountain,1,WOD_Mountain_01,84,915,452,106,15,91510645215,Ephesus,915.828125,-452.8828125,4.0,9,1,0.6324215154536246
Mountain,1,WOD_Mountain_10,69,905,465,120,8,90512046508,Ephesus,905.9375,-465.9375,4.0,9,1,0.738983867246339
Mountain,1,WOD_Mountain_04,-112,879,458,5,10,8790545810,Ephesus,879.0390625,-458.921875,4.0,9,1,0.84681408425645
Mountain,1,WOD_Mountain_02,146,878,465,42,87,8784246587,Ephesus,878.328125,-465.3203125,4.0,9,1,0.7258931088001903
Mountain,1,WOD_Mountain_10,118,886,440,10,60,8861044060,Ephesus,886.078125,-440.53125,4.0,9,1,0.9711012317294816
Mountain,1,WOD_Mountain_04,-120,864,447,68,76,8646844776,Ephesus,864.53125,-447.40625,4.0,9,1,0.8148561676332963
Mountain,1,WOD_Mountain_06,-146,876,460,23,76,8762346076,Ephesus,876.1796875,-460.40625,4.0,9,1,0.9507282481602524
Mountain,1,WOD_Mountain_10,106,920,443,122,67,92012244367,Ephesus,920.953125,-443.4765625,4.0,9,1,0.9043170514667208
Mountain,1,WOD_Mountain_03,51,881,431,13,3,8811343103,Ephesus,881.1015625,-431.9765625,4.0,9,1,0.8884173633729958
Mountain,1,WOD_Mountain_08,141,834,431,45,38,8344543138,Ephesus,834.3515625,-431.703125,4.0,9,1,0.8927721110726143
Mountain,1,WOD_Mountain_05,45,890,449,59,14,8905944914,Ephesus,890.4609375,-449.890625,4.0,9,1,0.652638740146676
Mountain,1,WOD_Mountain_08,6,829,453,18,120,82918453120,Ephesus,829.140625,-453.0625,4.0,9,1,0.6247556675371583
Mountain,1,WOD_Mountain_04,-107,906,428,23,13,9062342813,Ephesus,906.1796875,-428.8984375,4.0,9,1,0.6000294797732424
Mountain,1,WOD_Mountain_01,-94,894,443,37,73,8943744373,Ephesus,894.2890625,-443.4296875,4.0,9,1,0.7016960356718399
Mountain,1,WOD_Mountain_08,71,816,440,108,119,816108440119,Ephesus,816.84375,-440.0703125,4.0,9,1,0.8821227091117048
Mountain,1,WOD_Mountain_01,-136,857,447,52,20,8575244720,Ephesus,857.40625,-447.84375,4.0,9,1,0.7303695759285996
Mountain,1,WOD_Mountain_02,130,909,426,5,27,9090542627,Ephesus,909.0390625,-426.7890625,4.0,9,1,0.9958100331780108
Mountain,1,WOD_Mountain_06,-15,878,432,123,69,87812343269,Ephesus,878.9609375,-432.4609375,4.0,9,1,0.8276783888923778
Mountain,1,WOD_Mountain_02,-170,900,446,81,105,90081446105,Ephesus,900.6328125,-446.1796875,4.0,9,1,0.9894566073026128
Mountain,1,WOD_Mountain_07,88,923,433,41,28,9234143328,Ephesus,923.3203125,-433.78125,4.0,9,1,0.7178600967818187
Mountain,1,WOD_Mountain_07,-5,840,460,1,92,8400146092,Ephesus,840.0078125,-460.28125,4.0,9,1,0.9846424462426648
Mountain,1,WOD_Mountain_10,175,828,458,29,96,8282945896,Ephesus,828.2265625,-458.25,4.0,9,1,0.9763801319512552
Mountain,1,WOD_Mountain_06,-73,839,467,108,32,83910846732,Ephesus,839.84375,-467.75,4.0,9,1,0.8302536291443926
Mountain,1,WOD_Mountain_08,-115,815,464,60,41,8156046441,Ephesus,815.46875,-464.6796875,4.0,9,1,0.6201164252589556
Mountain,1,WOD_Mountain_03,108,912,432,14,63,9121443263,Ephesus,912.109375,-432.5078125,4.0,9,1,0.8495466901075415
Mountain,1,WOD_Mountain_08,133,822,459,12,113,82212459113,Ephesus,822.09375,-459.1171875,4.0,9,1,0.8746760119267445
Mountain,1,WOD_Mountain_01,107,894,447,76,124,89476447124,Ephesus,894.59375,-447.03125,4.0,9,1,0.9852375560847708
Mountain,1,WOD_Mountain_10,153,851,466,122,93,85112246693,Ephesus,851.953125,-466.2734375,4.0,9,1,0.781733696864606
Mountain,1,WOD_Mountain_08,-26,906,444,17,1,9061744401,Ephesus,906.1328125,-444.9921875,4.0,9,1,0.7953732351743332
Mountain,1,WOD_Mountain_02,-62,837,432,128,114,837128432114,Ephesus,838.0,-432.109375,4.0,9,1,0.8320992666285202
Mountain,1,WOD_Mountain_08,9,884,434,111,72,88411143472,Ephesus,884.8671875,-434.4375,4.0,9,1,0.9331953904222572
Mountain,1,WOD_Mountain_09,-22,835,444,9,9,8350944409,Ephesus,835.0703125,-444.9296875,4.0,9,1,0.676104203569333
Mountain,1,WOD_Mountain_01,178,893,431,95,119,89395431119,Ephesus,893.7421875,-431.0703125,4.0,9,1,0.8491155976416901
Mountain,1,WOD_Mountain_07,144,819,438,81,36,8198143836,Ephesus,819.6328125,-438.71875,4.0,9,1,0.9506727568892192
Mountain,1,WOD_Mountain_05,-84,898,435,8,128,89808435128,Ephesus,898.0625,-435.0,4.0,9,1,0.7522331471681138
Mountain,1,WOD_Mountain_06,80,854,435,102,22,85410243522,Ephesus,854.796875,-435.828125,4.0,9,1,0.9262470345746648
Mountain,1,WOD_Mountain_02,-85,828,460,111,82,82811146082,Ephesus,828.8671875,-460.359375,4.0,9,1,0.909041657453121
Mountain,1,WOD_Mountain_02,-81,829,437,52,10,8295243710,Ephesus,829.40625,-437.921875,4.0,9,1,0.6245382144098571
Mountain,1,WOD_Mountain_02,115,873,438,38,61,8733843861,Ephesus,873.296875,-438.5234375,4.0,9,1,0.7252395526943961
Mountain,1,WOD_Mountain_03,64,846,469,50,49,8465046949,Ephesus,846.390625,-469.6171875,4.0,9,1,0.8994622883932558
Mountain,1,WOD_Mountain_09,-51,873,438,1,122,87301438122,Ephesus,873.0078125,-438.046875,4.0,9,1,0.8356393436505166
Mountain,1,WOD_Mountain_03,10,841,455,52,68,8415245568,Ephesus,841.40625,-455.46875,4.0,9,1,0.6105557326853405
Mountain,1,WOD_Mountain_03,-3,836,461,68,67,8366846167,Ephesus,836.53125,-461.4765625,4.0,9,1,0.849547160230911
Mountain,1,WOD_Mountain_06,-134,880,459,31,84,8803145984,Ephesus,880.2421875,-459.34375,4.0,9,1,0.8725321434960938
Mountain,1,WOD_Mountain_04,111,889,467,108,4,88910846704,Ephesus,889.84375,-467.96875,4.0,9,1,0.7611633778927572
Mountain,1,WOD_Mountain_08,148,827,450,6,19,8270645019,Ephesus,827.046875,-450.8515625,4.0,9,1,0.8213801718679545
Mountain,1,WOD_Mountain_01,25,826,432,92,83,8269243283,Ephesus,826.71875,-432.3515625,4.0,9,1,0.8406533983132586
Mountain,1,WOD_Mountain_10,117,840,435,26,93,8402643593,Ephesus,840.203125,-435.2734375,4.0,9,1,0.8678739603421335
Mountain,1,WOD_Mountain_02,12,820,440,52,50,8205244050,Ephesus,820.40625,-440.609375,4.0,9,1,0.7134230860410415
Mountain,1,WOD_Mountain_09,72,845,439,4,97,8450443997,Ephesus,845.03125,-439.2421875,4.0,9,1,0.9891734469120856
Mountain,1,WOD_Mountain_08,-6,913,444,65,70,9136544470,Ephesus,913.5078125,-444.453125,4.0,9,1,0.7412855068235202
Mountain,1,WOD_Mountain_03,174,901,426,67,125,90167426125,Ephesus,901.5234375,-426.0234375,4.0,9,1,0.9028519111236264
Mountain,1,WOD_Mountain_03,-19,821,448,83,9,8218344809,Ephesus,821.6484375,-448.9296875,4.0,9,1,0.9433910274407415
Mountain,1,WOD_Mountain_06,-11,819,449,124,72,81912444972,Ephesus,819.96875,-449.4375,4.0,9,1,0.8973360902594658
Mountain,1,WOD_Mountain_02,-87,845,431,45,72,8454543172,Ephesus,845.3515625,-431.4375,4.0,9,1,0.76980219174274
Mountain,1,WOD_Mountain_02,-123,864,434,9,51,8640943451,Ephesus,864.0703125,-434.6015625,4.0,9,1,0.920859181595118
Mountain,1,WOD_Mountain_02,28,913,427,68,81,9136842781,Ephesus,913.53125,-427.3671875,4.0,9,1,0.7291628425348208
Mountain,1,WOD_Mountain_04,-10,908,435,17,40,9081743540,Ephesus,908.1328125,-435.6875,4.0,9,1,0.6413012882663898
Mountain,1,WOD_Mountain_08,60,840,461,58,91,8405846191,Ephesus,840.453125,-461.2890625,4.0,9,1,0.6387212877076102
Mountain,1,WOD_Mountain_02,123,881,443,31,97,8813144397,Ephesus,881.2421875,-443.2421875,4.0,9,1,0.7793128587577782
Mountain,1,WOD_Mountain_01,-110,875,440,113,92,87511344092,Ephesus,875.8828125,-440.28125,4.0,9,1,0.7994557410960161
Mountain,1,WOD_Mountain_03,-154,907,466,60,6,9076046606,Ephesus,907.46875,-466.953125,4.0,9,1,0.7559145691148474
