name,type,prefab,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,rotYaxis,scale
Small Mountain,3,WOD_Mountain_Brown_09,896,440,58,17,8965844017,Ephesus,896.453125,-440.8671875,-98,0.68
Small Mountain,3,WOD_Mountain_Brown_03,875,452,122,44,87512245244,Ephesus,875.953125,-452.65625,-42,0.69
Small Mountain,3,WOD_Mountain_Brown_09,903,450,100,1,90310045001,Ephesus,903.78125,-450.9921875,57,0.62
Small Mountain,3,WOD_Mountain_Brown_09,846,467,3,127,84603467127,Ephesus,846.0234375,-467.0078125,-167,0.61
Small Mountain,3,WOD_Mountain_Brown_07,834,449,36,6,8343644906,Ephesus,834.28125,-449.953125,-140,0.63
Small Mountain,3,WOD_Mountain_Brown_02,903,448,63,10,9036344810,Ephesus,903.4921875,-448.921875,-170,0.55
Small Mountain,3,WOD_Mountain_Brown_03,876,433,118,82,87611843382,Ephesus,876.921875,-433.359375,103,0.57
Small Mountain,3,WOD_Mountain_Brown_01,891,456,27,27,8912745627,Ephesus,891.2109375,-456.7890625,-72,0.68
Small Mountain,3,WOD_Mountain_Brown_06,848,428,113,6,84811342806,Ephesus,848.8828125,-428.953125,59,0.56
Small Mountain,3,WOD_Mountain_Brown_03,903,469,127,19,90312746919,Ephesus,903.9921875,-469.8515625,-139,0.58
Small Mountain,3,WOD_Mountain_Brown_03,811,449,36,83,8113644983,Ephesus,811.28125,-449.3515625,162,0.53
Small Mountain,3,WOD_Mountain_Brown_08,921,439,37,65,9213743965,Ephesus,921.2890625,-439.4921875,143,0.53
Small Mountain,3,WOD_Mountain_Brown_08,885,423,91,41,8859142341,Ephesus,885.7109375,-423.6796875,-76,0.72
Small Mountain,3,WOD_Mountain_Brown_02,895,438,44,38,8954443838,Ephesus,895.34375,-438.703125,-61,0.71
Small Mountain,3,WOD_Mountain_Brown_06,815,434,23,93,8152343493,Ephesus,815.1796875,-434.2734375,22,0.75
Small Mountain,3,WOD_Mountain_Brown_06,833,456,73,40,8337345640,Ephesus,833.5703125,-456.6875,-146,0.56
Small Mountain,3,WOD_Mountain_Brown_03,831,439,5,28,8310543928,Ephesus,831.0390625,-439.78125,160,0.65
Small Mountain,3,WOD_Mountain_Brown_02,893,443,49,122,89349443122,Ephesus,893.3828125,-443.046875,-34,0.62
Small Mountain,3,WOD_Mountain_Brown_03,834,433,38,79,8343843379,Ephesus,834.296875,-433.3828125,25,0.65
Small Mountain,3,WOD_Mountain_Brown_08,921,448,68,64,9216844864,Ephesus,921.53125,-448.5,-86,0.74
Small Mountain,3,WOD_Mountain_Brown_05,922,437,68,92,9226843792,Ephesus,922.53125,-437.28125,-95,0.57
Small Mountain,3,WOD_Mountain_Brown_09,832,448,20,96,8322044896,Ephesus,832.15625,-448.25,-21,0.62
Small Mountain,3,WOD_Mountain_Brown_06,884,470,8,123,88408470123,Ephesus,884.0625,-470.0390625,-114,0.52
Small Mountain,3,WOD_Mountain_Brown_09,910,456,109,15,91010945615,Ephesus,910.8515625,-456.8828125,-73,0.62
Small Mountain,3,WOD_Mountain_Brown_01,848,422,33,123,84833422123,Ephesus,848.2578125,-422.0390625,-161,0.64
Small Mountain,3,WOD_Mountain_Brown_01,903,429,77,47,9037742947,Ephesus,903.6015625,-429.6328125,-32,0.71
Small Mountain,3,WOD_Mountain_Brown_02,888,455,4,45,8880445545,Ephesus,888.03125,-455.6484375,5,0.7
Small Mountain,3,WOD_Mountain_Brown_09,847,432,67,40,8476743240,Ephesus,847.5234375,-432.6875,-118,0.52
Small Mountain,3,WOD_Mountain_Brown_06,868,447,35,90,8683544790,Ephesus,868.2734375,-447.296875,-82,0.61
Small Mountain,3,WOD_Mountain_Brown_08,845,428,60,47,8456042847,Ephesus,845.46875,-428.6328125,-138,0.71
Small Mountain,3,WOD_Mountain_Brown_08,884,459,35,37,8843545937,Ephesus,884.2734375,-459.7109375,99,0.52
Small Mountain,3,WOD_Mountain_Brown_08,890,447,86,36,8908644736,Ephesus,890.671875,-447.71875,-69,0.6
Small Mountain,3,WOD_Mountain_Brown_02,883,449,82,104,88382449104,Ephesus,883.640625,-449.1875,0,0.61
Small Mountain,3,WOD_Mountain_Brown_05,858,427,82,77,8588242777,Ephesus,858.640625,-427.3984375,-143,0.67
Small Mountain,3,WOD_Mountain_Brown_09,868,436,114,101,868114436101,Ephesus,868.890625,-436.2109375,51,0.6
Small Mountain,3,WOD_Mountain_Brown_07,821,460,97,92,8219746092,Ephesus,821.7578125,-460.28125,108,0.55
Small Mountain,3,WOD_Mountain_Brown_04,923,446,125,69,92312544669,Ephesus,923.9765625,-446.4609375,138,0.52
Small Mountain,3,WOD_Mountain_Brown_08,869,462,115,127,869115462127,Ephesus,869.8984375,-462.0078125,-132,0.53
Small Mountain,3,WOD_Mountain_Brown_02,919,442,95,31,9199544231,Ephesus,919.7421875,-442.7578125,80,0.74
Small Mountain,3,WOD_Mountain_Brown_08,874,425,28,115,87428425115,Ephesus,874.21875,-425.1015625,-145,0.58
Small Mountain,3,WOD_Mountain_Brown_06,925,465,56,124,92556465124,Ephesus,925.4375,-465.03125,-177,0.74
Small Mountain,3,WOD_Mountain_Brown_09,888,451,61,37,8886145137,Ephesus,888.4765625,-451.7109375,-175,0.75
Small Mountain,3,WOD_Mountain_Brown_03,860,429,8,68,8600842968,Ephesus,860.0625,-429.46875,-21,0.58
Small Mountain,3,WOD_Mountain_Brown_08,878,436,78,79,8787843679,Ephesus,878.609375,-436.3828125,-94,0.58
Small Mountain,3,WOD_Mountain_Brown_09,822,460,77,44,8227746044,Ephesus,822.6015625,-460.65625,123,0.53
Small Mountain,3,WOD_Mountain_Brown_08,861,429,76,59,8617642959,Ephesus,861.59375,-429.5390625,-148,0.66
Small Mountain,3,WOD_Mountain_Brown_09,896,440,50,118,89650440118,Ephesus,896.390625,-440.078125,57,0.74
Small Mountain,3,WOD_Mountain_Brown_07,921,439,1,4,9210143904,Ephesus,921.0078125,-439.96875,-148,0.66
Small Mountain,3,WOD_Mountain_Brown_09,888,425,29,27,8882942527,Ephesus,888.2265625,-425.7890625,26,0.7
Small Mountain,3,WOD_Mountain_Brown_06,856,423,12,88,8561242388,Ephesus,856.09375,-423.3125,-95,0.58
Small Mountain,3,WOD_Mountain_Brown_09,855,450,17,40,8551745040,Ephesus,855.1328125,-450.6875,-106,0.66
Small Mountain,3,WOD_Mountain_Brown_01,920,443,125,115,920125443115,Ephesus,920.9765625,-443.1015625,-67,0.59
Small Mountain,3,WOD_Mountain_Brown_07,893,440,128,13,89312844013,Ephesus,894,-440.8984375,-154,0.65
Small Mountain,3,WOD_Mountain_Brown_09,816,439,123,119,816123439119,Ephesus,816.9609375,-439.0703125,-134,0.56
Small Mountain,3,WOD_Mountain_Brown_01,858,426,73,4,8587342604,Ephesus,858.5703125,-426.96875,148,0.59
Small Mountain,3,WOD_Mountain_Brown_02,824,460,23,33,8242346033,Ephesus,824.1796875,-460.7421875,117,0.54
Small Mountain,3,WOD_Mountain_Brown_08,879,436,100,5,87910043605,Ephesus,879.78125,-436.9609375,-173,0.62
Small Mountain,3,WOD_Mountain_Brown_08,824,461,76,97,8247646197,Ephesus,824.59375,-461.2421875,27,0.67
Small Mountain,3,WOD_Mountain_Brown_06,903,471,8,84,9030847184,Ephesus,903.0625,-471.34375,-170,0.5
Small Mountain,3,WOD_Mountain_Brown_03,832,442,87,37,8328744237,Ephesus,832.6796875,-442.7109375,146,0.5
Small Mountain,3,WOD_Mountain_Brown_01,895,439,52,33,8955243933,Ephesus,895.40625,-439.7421875,-110,0.68
Small Mountain,3,WOD_Mountain_Brown_01,821,459,6,124,82106459124,Ephesus,821.046875,-459.03125,132,0.59
Small Mountain,3,WOD_Mountain_Brown_08,897,439,81,29,8978143929,Ephesus,897.6328125,-439.7734375,-79,0.66
Small Mountain,3,WOD_Mountain_Brown_04,870,460,106,41,87010646041,Ephesus,870.828125,-460.6796875,-104,0.59
Small Mountain,3,WOD_Mountain_Brown_07,923,464,127,14,92312746414,Ephesus,923.9921875,-464.890625,-36,0.51
Small Mountain,3,WOD_Mountain_Brown_01,846,428,92,41,8469242841,Ephesus,846.71875,-428.6796875,-132,0.53
Small Mountain,3,WOD_Mountain_Brown_06,883,426,26,60,8832642660,Ephesus,883.203125,-426.53125,-111,0.51
Small Mountain,3,WOD_Mountain_Brown_03,892,457,41,110,89241457110,Ephesus,892.3203125,-457.140625,24,0.54
Small Mountain,3,WOD_Mountain_Brown_02,825,436,24,22,8252443622,Ephesus,825.1875,-436.828125,-143,0.54
Small Mountain,3,WOD_Mountain_Brown_08,844,439,26,31,8442643931,Ephesus,844.203125,-439.7578125,-154,0.72
Small Mountain,3,WOD_Mountain_Brown_04,875,432,109,17,87510943217,Ephesus,875.8515625,-432.8671875,156,0.61
Small Mountain,3,WOD_Mountain_Brown_01,857,464,101,127,857101464127,Ephesus,857.7890625,-464.0078125,-107,0.6
Small Mountain,3,WOD_Mountain_Brown_09,917,468,82,1,9178246801,Ephesus,917.640625,-468.9921875,-12,0.73
Small Mountain,3,WOD_Mountain_Brown_08,909,471,56,18,9095647118,Ephesus,909.4375,-471.859375,-109,0.52
Small Mountain,3,WOD_Mountain_Brown_08,915,447,15,37,9151544737,Ephesus,915.1171875,-447.7109375,-121,0.51
Small Mountain,3,WOD_Mountain_Brown_07,904,450,26,106,90426450106,Ephesus,904.203125,-450.171875,132,0.69
Small Mountain,3,WOD_Mountain_Brown_06,917,444,78,73,9177844473,Ephesus,917.609375,-444.4296875,92,0.67
Small Mountain,3,WOD_Mountain_Brown_07,814,434,110,92,81411043492,Ephesus,814.859375,-434.28125,-156,0.75
Small Mountain,3,WOD_Mountain_Brown_08,908,424,59,6,9085942406,Ephesus,908.4609375,-424.953125,144,0.58
Small Mountain,3,WOD_Mountain_Brown_07,883,425,91,64,8839142564,Ephesus,883.7109375,-425.5,141,0.55
Small Mountain,3,WOD_Mountain_Brown_05,845,465,72,44,8457246544,Ephesus,845.5625,-465.65625,-20,0.66
Small Mountain,3,WOD_Mountain_Brown_02,920,433,123,120,920123433120,Ephesus,920.9609375,-433.0625,59,0.75
Small Mountain,3,WOD_Mountain_Brown_08,892,454,28,86,8922845486,Ephesus,892.21875,-454.328125,56,0.52
Small Mountain,3,WOD_Mountain_Brown_04,852,449,69,61,8526944961,Ephesus,852.5390625,-449.5234375,-79,0.65
Small Mountain,3,WOD_Mountain_Brown_04,889,464,106,123,889106464123,Ephesus,889.828125,-464.0390625,-126,0.71
Small Mountain,3,WOD_Mountain_Brown_08,832,470,87,47,8328747047,Ephesus,832.6796875,-470.6328125,136,0.73
Small Mountain,3,WOD_Mountain_Brown_08,875,432,27,65,8752743265,Ephesus,875.2109375,-432.4921875,10,0.56
Small Mountain,3,WOD_Mountain_Brown_07,876,432,72,4,8767243204,Ephesus,876.5625,-432.96875,-149,0.75
Small Mountain,3,WOD_Mountain_Brown_08,867,451,26,63,8672645163,Ephesus,867.203125,-451.5078125,-96,0.63
Small Mountain,3,WOD_Mountain_Brown_09,857,427,4,69,8570442769,Ephesus,857.03125,-427.4609375,179,0.55
Small Mountain,3,WOD_Mountain_Brown_09,880,465,45,6,8804546506,Ephesus,880.3515625,-465.953125,-45,0.53
Small Mountain,3,WOD_Mountain_Brown_05,905,450,76,70,9057645070,Ephesus,905.59375,-450.453125,-117,0.63
Small Mountain,3,WOD_Mountain_Brown_05,837,460,101,124,837101460124,Ephesus,837.7890625,-460.03125,-65,0.69
Small Mountain,3,WOD_Mountain_Brown_03,883,426,123,110,883123426110,Ephesus,883.9609375,-426.140625,16,0.66
Small Mountain,3,WOD_Mountain_Brown_08,820,461,104,44,82010446144,Ephesus,820.8125,-461.65625,58,0.5
Small Mountain,3,WOD_Mountain_Brown_02,878,423,79,118,87879423118,Ephesus,878.6171875,-423.078125,96,0.68
Small Mountain,3,WOD_Mountain_Brown_06,862,464,50,55,8625046455,Ephesus,862.390625,-464.5703125,97,0.69
Small Mountain,3,WOD_Mountain_Brown_09,903,441,73,19,9037344119,Ephesus,903.5703125,-441.8515625,61,0.5
Small Mountain,3,WOD_Mountain_Brown_03,879,436,64,15,8796443615,Ephesus,879.5,-436.8828125,98,0.65
Small Mountain,3,WOD_Mountain_Brown_04,905,448,105,73,90510544873,Ephesus,905.8203125,-448.4296875,-107,0.6
Small Mountain,3,WOD_Mountain_Brown_05,879,463,41,67,8794146367,Ephesus,879.3203125,-463.4765625,-42,0.64
Small Mountain,3,WOD_Mountain_Brown_02,894,440,40,93,8944044093,Ephesus,894.3125,-440.2734375,-80,0.62
Small Mountain,3,WOD_Mountain_Brown_08,901,442,24,47,9012444247,Ephesus,901.1875,-442.6328125,-18,0.52
Small Mountain,3,WOD_Mountain_Brown_04,924,432,104,49,92410443249,Ephesus,924.8125,-432.6171875,-38,0.56
Small Mountain,3,WOD_Mountain_Brown_09,867,461,27,15,8672746115,Ephesus,867.2109375,-461.8828125,-8,0.54
Small Mountain,3,WOD_Mountain_Brown_09,858,440,27,60,8582744060,Ephesus,858.2109375,-440.53125,-64,0.68
Small Mountain,3,WOD_Mountain_Brown_08,858,465,102,93,85810246593,Ephesus,858.796875,-465.2734375,160,0.68
Small Mountain,3,WOD_Mountain_Brown_06,816,466,15,52,8161546652,Ephesus,816.1171875,-466.59375,-167,0.51
Small Mountain,3,WOD_Mountain_Brown_04,827,439,0,8,8270043908,Ephesus,827,-439.9375,126,0.53
Small Mountain,3,WOD_Mountain_Brown_02,877,423,42,113,87742423113,Ephesus,877.328125,-423.1171875,-58,0.55
Small Mountain,3,WOD_Mountain_Brown_04,846,440,70,28,8467044028,Ephesus,846.546875,-440.78125,112,0.58
Small Mountain,3,WOD_Mountain_Brown_02,910,457,101,35,91010145735,Ephesus,910.7890625,-457.7265625,100,0.56
Small Mountain,3,WOD_Mountain_Brown_09,862,449,122,72,86212244972,Ephesus,862.953125,-449.4375,-31,0.69
Small Mountain,3,WOD_Mountain_Brown_09,817,442,87,127,81787442127,Ephesus,817.6796875,-442.0078125,-97,0.73
Small Mountain,3,WOD_Mountain_Brown_05,892,442,17,123,89217442123,Ephesus,892.1328125,-442.0390625,-51,0.75
Small Mountain,3,WOD_Mountain_Brown_02,829,429,61,109,82961429109,Ephesus,829.4765625,-429.1484375,-55,0.75
Small Mountain,3,WOD_Mountain_Brown_08,887,450,4,78,8870445078,Ephesus,887.03125,-450.390625,-72,0.61
Small Mountain,3,WOD_Mountain_Brown_08,878,455,49,27,8784945527,Ephesus,878.3828125,-455.7890625,68,0.64
Small Mountain,3,WOD_Mountain_Brown_08,815,438,41,90,8154143890,Ephesus,815.3203125,-438.296875,-101,0.55
Small Mountain,3,WOD_Mountain_Brown_07,894,461,31,83,8943146183,Ephesus,894.2421875,-461.3515625,82,0.5
Small Mountain,3,WOD_Mountain_Brown_09,857,465,119,83,85711946583,Ephesus,857.9296875,-465.3515625,44,0.65
Small Mountain,3,WOD_Mountain_Brown_09,917,435,106,63,91710643563,Ephesus,917.828125,-435.5078125,-159,0.74
Small Mountain,3,WOD_Mountain_Brown_09,855,462,27,56,8552746256,Ephesus,855.2109375,-462.5625,-169,0.59
Small Mountain,3,WOD_Mountain_Brown_08,907,453,88,119,90788453119,Ephesus,907.6875,-453.0703125,114,0.54
Small Mountain,3,WOD_Mountain_Brown_07,846,439,102,32,84610243932,Ephesus,846.796875,-439.75,-73,0.63
Small Mountain,3,WOD_Mountain_Brown_03,869,470,32,47,8693247047,Ephesus,869.25,-470.6328125,-73,0.75
Small Mountain,3,WOD_Mountain_Brown_04,847,467,17,13,8471746713,Ephesus,847.1328125,-467.8984375,-61,0.7
Small Mountain,3,WOD_Mountain_Brown_04,826,447,95,119,82695447119,Ephesus,826.7421875,-447.0703125,-133,0.58
Small Mountain,3,WOD_Mountain_Brown_01,833,448,44,28,8334444828,Ephesus,833.34375,-448.78125,-112,0.69
Small Mountain,3,WOD_Mountain_Brown_05,910,459,72,128,91072459128,Ephesus,910.5625,-459,52,0.66
Small Mountain,3,WOD_Mountain_Brown_02,895,440,127,128,895127440128,Ephesus,895.9921875,-440,-22,0.57
Small Mountain,3,WOD_Mountain_Brown_02,890,451,8,76,8900845176,Ephesus,890.0625,-451.40625,-104,0.61
Small Mountain,3,WOD_Mountain_Brown_02,919,467,90,26,9199046726,Ephesus,919.703125,-467.796875,-12,0.5
Small Mountain,3,WOD_Mountain_Brown_08,903,446,64,68,9036444668,Ephesus,903.5,-446.46875,69,0.7
Small Mountain,3,WOD_Mountain_Brown_05,878,424,49,92,8784942492,Ephesus,878.3828125,-424.28125,-87,0.59
Small Mountain,3,WOD_Mountain_Brown_09,916,447,116,124,916116447124,Ephesus,916.90625,-447.03125,-8,0.59
Small Mountain,3,WOD_Mountain_Brown_05,847,467,9,42,8470946742,Ephesus,847.0703125,-467.671875,-12,0.55
Small Mountain,3,WOD_Mountain_Brown_04,879,435,77,10,8797743510,Ephesus,879.6015625,-435.921875,26,0.67
Small Mountain,3,WOD_Mountain_Brown_04,856,426,91,97,8569142697,Ephesus,856.7109375,-426.2421875,-56,0.73
Small Mountain,3,WOD_Mountain_Brown_06,917,442,61,56,9176144256,Ephesus,917.4765625,-442.5625,120,0.72
Small Mountain,3,WOD_Mountain_Brown_08,916,424,17,105,91617424105,Ephesus,916.1328125,-424.1796875,71,0.57
Small Mountain,3,WOD_Mountain_Brown_09,857,425,50,78,8575042578,Ephesus,857.390625,-425.390625,-26,0.71
Small Mountain,3,WOD_Mountain_Brown_08,856,458,74,109,85674458109,Ephesus,856.578125,-458.1484375,-64,0.66
Small Mountain,3,WOD_Mountain_Brown_07,891,440,110,90,89111044090,Ephesus,891.859375,-440.296875,-140,0.61
Small Mountain,3,WOD_Mountain_Brown_08,825,467,32,44,8253246744,Ephesus,825.25,-467.65625,87,0.6
Small Mountain,3,WOD_Mountain_Brown_06,891,455,118,88,89111845588,Ephesus,891.921875,-455.3125,148,0.51
Small Mountain,3,WOD_Mountain_Brown_08,853,432,22,24,8532243224,Ephesus,853.171875,-432.8125,-3,0.58
Small Mountain,3,WOD_Mountain_Brown_07,811,448,73,55,8117344855,Ephesus,811.5703125,-448.5703125,128,0.69
Small Mountain,3,WOD_Mountain_Brown_03,836,433,110,10,83611043310,Ephesus,836.859375,-433.921875,-93,0.5
Small Mountain,3,WOD_Mountain_Brown_05,831,438,47,27,8314743827,Ephesus,831.3671875,-438.7890625,-169,0.65
Small Mountain,3,WOD_Mountain_Brown_04,889,456,36,6,8893645606,Ephesus,889.28125,-456.953125,-8,0.69
Small Mountain,3,WOD_Mountain_Brown_05,854,458,101,32,85410145832,Ephesus,854.7890625,-458.75,-163,0.52
Small Mountain,3,WOD_Mountain_Brown_01,811,446,96,46,8119644646,Ephesus,811.75,-446.640625,-82,0.65
Small Mountain,3,WOD_Mountain_Brown_08,909,457,72,1,9097245701,Ephesus,909.5625,-457.9921875,-105,0.66
Small Mountain,3,WOD_Mountain_Brown_01,817,465,96,69,8179646569,Ephesus,817.75,-465.4609375,169,0.71
Small Mountain,3,WOD_Mountain_Brown_04,813,437,79,72,8137943772,Ephesus,813.6171875,-437.4375,-8,0.66
Small Mountain,3,WOD_Mountain_Brown_01,885,425,64,99,8856442599,Ephesus,885.5,-425.2265625,113,0.75
Small Mountain,3,WOD_Mountain_Brown_04,826,449,72,27,8267244927,Ephesus,826.5625,-449.7890625,-65,0.51
Small Mountain,3,WOD_Mountain_Brown_08,872,432,113,104,872113432104,Ephesus,872.8828125,-432.1875,-66,0.62
Small Mountain,3,WOD_Mountain_Brown_07,821,461,110,90,82111046190,Ephesus,821.859375,-461.296875,126,0.54
Small Mountain,3,WOD_Mountain_Brown_09,903,448,74,125,90374448125,Ephesus,903.578125,-448.0234375,48,0.54
Small Mountain,3,WOD_Mountain_Brown_05,895,435,106,5,89510643505,Ephesus,895.828125,-435.9609375,-92,0.68
Small Mountain,3,WOD_Mountain_Brown_05,916,463,45,13,9164546313,Ephesus,916.3515625,-463.8984375,-175,0.68
Small Mountain,3,WOD_Mountain_Brown_03,842,466,88,45,8428846645,Ephesus,842.6875,-466.6484375,-16,0.59
Small Mountain,3,WOD_Mountain_Brown_09,891,436,97,10,8919743610,Ephesus,891.7578125,-436.921875,53,0.63
Small Mountain,3,WOD_Mountain_Brown_02,904,442,65,119,90465442119,Ephesus,904.5078125,-442.0703125,-58,0.74
Small Mountain,3,WOD_Mountain_Brown_02,820,465,116,52,82011646552,Ephesus,820.90625,-465.59375,130,0.5
Small Mountain,3,WOD_Mountain_Brown_09,924,466,93,6,9249346606,Ephesus,924.7265625,-466.953125,82,0.72
Small Mountain,3,WOD_Mountain_Brown_01,874,426,28,125,87428426125,Ephesus,874.21875,-426.0234375,-7,0.54
Small Mountain,3,WOD_Mountain_Brown_04,849,427,10,20,8491042720,Ephesus,849.078125,-427.84375,27,0.53
Small Mountain,3,WOD_Mountain_Brown_05,836,459,99,114,83699459114,Ephesus,836.7734375,-459.109375,26,0.71
Small Mountain,3,WOD_Mountain_Brown_01,922,464,32,41,9223246441,Ephesus,922.25,-464.6796875,116,0.63
Small Mountain,3,WOD_Mountain_Brown_04,857,441,116,101,857116441101,Ephesus,857.90625,-441.2109375,86,0.5
Small Mountain,3,WOD_Mountain_Brown_01,902,437,3,91,9020343791,Ephesus,902.0234375,-437.2890625,-59,0.59
Small Mountain,3,WOD_Mountain_Brown_08,878,452,61,58,8786145258,Ephesus,878.4765625,-452.546875,-112,0.53
