name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,178,496,15,61,1781549661,Abibon-gora,178.1171875,-496.5234375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,182,494,115,61,18211549461,Abibon-gora,182.8984375,-494.5234375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,184,493,119,61,18411949361,Abibon-gora,184.9296875,-493.5234375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,187,492,110,61,18711049261,Abibon-gora,187.859375,-492.5234375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,192,491,45,61,1924549161,Abibon-gora,192.3515625,-491.5234375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,194,491,114,61,19411449161,Abibon-gora,194.890625,-491.5234375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,198,491,52,61,1985249161,Abibon-gora,198.40625,-491.5234375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,207,491,113,61,20711349161,Abibon-gora,207.8828125,-491.5234375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,207,485,95,61,2079548561,Abibon-gora,207.7421875,-485.5234375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,176,483,113,61,17611348361,Abibon-gora,176.8828125,-483.5234375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,181,483,33,61,1813348361,Abibon-gora,181.2578125,-483.5234375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,174,471,9,61,1740947161,Abibon-gora,174.0703125,-471.5234375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,177,471,45,61,1774547161,Abibon-gora,177.3515625,-471.5234375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,180,474,125,61,18012547461,Abibon-gora,180.9765625,-474.5234375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,186,479,52,61,1865247961,Abibon-gora,186.40625,-479.5234375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,188,479,92,61,1889247961,Abibon-gora,188.71875,-479.5234375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,191,479,26,61,1912647961,Abibon-gora,191.203125,-479.5234375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,193,479,60,61,1936047961,Abibon-gora,193.46875,-479.5234375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,197,479,78,61,1977847961,Abibon-gora,197.609375,-479.5234375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,200,480,93,61,2009348061,Abibon-gora,200.7265625,-480.5234375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,202,480,104,61,20210448061,Abibon-gora,202.8125,-480.5234375
Abibon-gora Banner Post,0,WOD_AbibonGora_BannerPost_01,90.0,209,474,79,61,2097947461,Abibon-gora,209.6171875,-474.5234375
