name,type,prefab,worldX,worldY,locationID,terrainX,terrainY,region,gisX,gixY,rotYaxis,heightOffset
Rocks,1,WOD_Rocks_Small_02,181,450,18111345058,113,58,Abibon-gora,181.8828125,-450.546875,69,0
Rocks,1,WOD_Rocks_Small_07,143,493,1433749318,37,18,Abibon-gora,143.2890625,-493.859375,160,0
Rocks,1,WOD_Rocks_Small_03,178,456,1781445625,14,25,Abibon-gora,178.109375,-456.8046875,-64,0
Rocks,1,WOD_Rocks_Large_08,170,461,1702246154,22,54,Abibon-gora,170.171875,-461.578125,-142,-14
Rocks,1,WOD_Rocks_Small_06,154,481,15489481115,89,115,Abibon-gora,154.6953125,-481.1015625,-78,0
Rocks,1,WOD_Rocks_Small_10,192,454,19232454124,32,124,Abibon-gora,192.25,-454.03125,-146,0
Rocks,1,WOD_Rocks_Medium_02,175,449,17511144918,111,18,Abibon-gora,175.8671875,-449.859375,-30,-4
Rocks,1,WOD_Rocks_Medium_04,140,495,1400949505,9,5,Abibon-gora,140.0703125,-495.9609375,-42,-26
Rocks,1,WOD_Rocks_Medium_07,158,478,15888478117,88,117,Abibon-gora,158.6875,-478.0859375,-131,-27
Rocks,1,WOD_Rocks_Large_07,142,494,14210249484,102,84,Abibon-gora,142.796875,-494.34375,-174,-26
Rocks,1,WOD_Rocks_Medium_04,176,459,1760645984,6,84,Abibon-gora,176.046875,-459.34375,-155,-18
Rocks,1,WOD_Rocks_Small_01,177,458,1777945806,79,6,Abibon-gora,177.6171875,-458.953125,110,0
Rocks,1,WOD_Rocks_Medium_04,197,455,1975645547,56,47,Abibon-gora,197.4375,-455.6328125,-159,-13
Rocks,1,WOD_Rocks_Large_02,188,451,18879451125,79,125,Abibon-gora,188.6171875,-451.0234375,-16,-9
Rocks,1,WOD_Rocks_Large_06,174,450,1746545053,65,53,Abibon-gora,174.5078125,-450.5859375,-71,-30
Rocks,1,WOD_Rocks_Small_03,157,479,157127479121,127,121,Abibon-gora,157.9921875,-479.0546875,36,0
Rocks,1,WOD_Rocks_Medium_01,168,473,1684047326,40,26,Abibon-gora,168.3125,-473.796875,-47,-11
Rocks,1,WOD_Rocks_Medium_09,151,485,1518548581,85,81,Abibon-gora,151.6640625,-485.3671875,72,-30
Rocks,1,WOD_Rocks_Small_08,184,450,1841845037,18,37,Abibon-gora,184.140625,-450.7109375,173,0
Rocks,1,WOD_Rocks_Small_03,170,463,1706346375,63,75,Abibon-gora,170.4921875,-463.4140625,-104,0
Rocks,1,WOD_Rocks_Small_07,176,459,17611845941,118,41,Abibon-gora,176.921875,-459.6796875,-67,0
Rocks,1,WOD_Rocks_Large_02,170,465,1702546545,25,45,Abibon-gora,170.1953125,-465.6484375,49,-22
Rocks,1,WOD_Rocks_Medium_08,180,450,1801745077,17,77,Abibon-gora,180.1328125,-450.3984375,-135,-26
Rocks,1,WOD_Rocks_Small_05,138,497,1382949756,29,56,Abibon-gora,138.2265625,-497.5625,-68,0
Rocks,1,WOD_Rocks_Small_05,172,451,1722745135,27,35,Abibon-gora,172.2109375,-451.7265625,98,0
Rocks,1,WOD_Rocks_Medium_06,192,454,19212145443,121,43,Abibon-gora,192.9453125,-454.6640625,40,-15
Rocks,1,WOD_Rocks_Small_08,167,477,16717477123,17,123,Abibon-gora,167.1328125,-477.0390625,-19,0
Rocks,1,WOD_Rocks_Medium_10,185,449,1853744902,37,2,Abibon-gora,185.2890625,-449.984375,71,-22
Rocks,1,WOD_Rocks_Large_06,196,456,19612645665,126,65,Abibon-gora,196.984375,-456.4921875,133,-5
Rocks,1,WOD_Rocks_Medium_09,152,482,1529048210,90,10,Abibon-gora,152.703125,-482.921875,-46,-5
Rocks,1,WOD_Rocks_Large_09,168,476,1688347626,83,26,Abibon-gora,168.6484375,-476.796875,-149,-22
Rocks,1,WOD_Rocks_Large_01,173,460,17335460118,35,118,Abibon-gora,173.2734375,-460.078125,123,-19
Rocks,1,WOD_Rocks_Small_07,178,450,1782445063,24,63,Abibon-gora,178.1875,-450.5078125,-120,0
Rocks,1,WOD_Rocks_Medium_05,168,474,16850474106,50,106,Abibon-gora,168.390625,-474.171875,-18,-30
Rocks,1,WOD_Rocks_Medium_06,181,449,18110944908,109,8,Abibon-gora,181.8515625,-449.9375,-48,-27
Rocks,1,WOD_Rocks_Large_04,146,489,14610548941,105,41,Abibon-gora,146.8203125,-489.6796875,-33,-7
Rocks,1,WOD_Rocks_Small_03,137,498,13759498110,59,110,Abibon-gora,137.4609375,-498.140625,-144,0
Rocks,1,WOD_Rocks_Large_06,189,451,1892245113,22,13,Abibon-gora,189.171875,-451.8984375,175,-4
Rocks,1,WOD_Rocks_Medium_03,173,460,17311460103,11,103,Abibon-gora,173.0859375,-460.1953125,-65,-8
Rocks,1,WOD_Rocks_Large_05,170,466,17058466101,58,101,Abibon-gora,170.453125,-466.2109375,76,-18
Rocks,1,WOD_Rocks_Large_05,176,450,17657450116,57,116,Abibon-gora,176.4453125,-450.09375,147,-15
Rocks,1,WOD_Rocks_Medium_05,177,449,1777744921,77,21,Abibon-gora,177.6015625,-449.8359375,-179,-28
Rocks,1,WOD_Rocks_Large_08,165,475,1659247513,92,13,Abibon-gora,165.71875,-475.8984375,-113,-27
Rocks,1,WOD_Rocks_Large_05,82,72,82137208,13,8,Glenumbra Moors,82.1015625,-72.9375,139,-25
Rocks,1,WOD_Rocks_Large_04,103,51,103685155,68,55,Glenumbra Moors,103.53125,-51.5703125,-165,-15
Rocks,1,WOD_Rocks_Medium_01,105,48,1051244834,124,34,Glenumbra Moors,105.96875,-48.734375,49,-22
Rocks,1,WOD_Rocks_Medium_02,106,48,106774822,77,22,Glenumbra Moors,106.6015625,-48.828125,-114,-11
Rocks,1,WOD_Rocks_Medium_02,64,91,648491114,84,114,Glenumbra Moors,64.65625,-91.109375,41,-15
Rocks,1,WOD_Rocks_Medium_07,105,75,10511475110,114,110,Glenumbra Moors,105.890625,-75.140625,-27,-26
Rocks,1,WOD_Rocks_Medium_10,89,60,898060114,80,114,Glenumbra Moors,89.625,-60.109375,146,-10
Rocks,1,WOD_Rocks_Large_08,95,55,95105536,10,36,Glenumbra Moors,95.078125,-55.71875,-38,-16
Rocks,1,WOD_Rocks_Small_05,110,49,110614969,61,69,Glenumbra Moors,110.4765625,-49.4609375,-127,0
Rocks,1,WOD_Rocks_Small_05,102,52,102655287,65,87,Glenumbra Moors,102.5078125,-52.3203125,-90,0
Rocks,1,WOD_Rocks_Medium_03,77,73,77467311,46,11,Glenumbra Moors,77.359375,-73.9140625,152,-15
Rocks,1,WOD_Rocks_Medium_06,67,85,67028530,2,30,Glenumbra Moors,67.015625,-85.765625,-13,-7
Rocks,1,WOD_Rocks_Large_01,80,72,801227251,122,51,Glenumbra Moors,80.953125,-72.6015625,-20,-12
Rocks,1,WOD_Rocks_Small_01,74,79,74027951,2,51,Glenumbra Moors,74.015625,-79.6015625,-32,0
Rocks,1,WOD_Rocks_Medium_01,71,80,7110680120,106,120,Glenumbra Moors,71.828125,-80.0625,161,-25
Rocks,1,WOD_Rocks_Medium_01,101,53,101225302,22,2,Glenumbra Moors,101.171875,-53.984375,-114,-5
Rocks,1,WOD_Rocks_Large_05,85,71,85147141,14,41,Glenumbra Moors,85.109375,-71.6796875,82,-24
Rocks,1,WOD_Rocks_Small_03,76,74,761287414,128,14,Glenumbra Moors,77,-74.890625,-122,0
Rocks,1,WOD_Rocks_Medium_06,89,63,89626355,62,55,Glenumbra Moors,89.484375,-63.5703125,-56,-14
Rocks,1,WOD_Rocks_Small_07,96,55,961205524,120,24,Glenumbra Moors,96.9375,-55.8125,177,0
Rocks,1,WOD_Rocks_Large_06,106,49,1061254975,125,75,Glenumbra Moors,106.9765625,-49.4140625,-161,-14
Rocks,1,WOD_Rocks_Medium_11,684,125,68499125119,99,119,Koegria,684.7734375,-125.0703125,136,-21
Rocks,1,WOD_Rocks_Medium_12,665,126,6656712685,67,85,Koegria,665.5234375,-126.3359375,108,-27
Rocks,1,WOD_Rocks_Small_09,686,125,68638125120,38,120,Koegria,686.296875,-125.0625,-99,0
Rocks,1,WOD_Rocks_Medium_11,677,125,67710812547,108,47,Koegria,677.84375,-125.6328125,-48,-30
Rocks,1,WOD_Rocks_Small_01,673,126,673120126107,120,107,Koegria,673.9375,-126.1640625,119,0
Rocks,1,WOD_Rocks_Medium_04,669,126,6696012606,60,6,Koegria,669.46875,-126.953125,-45,-18
Rocks,1,WOD_Rocks_Medium_01,683,125,683113125120,113,120,Koegria,683.8828125,-125.0625,4,-12
Rocks,1,WOD_Rocks_Medium_04,657,113,6576611379,66,79,Koegria,657.515625,-113.3828125,137,-19
Rocks,1,WOD_Rocks_Large_02,662,115,66205115121,5,121,Koegria,662.0390625,-115.0546875,180,-22
Rocks,1,WOD_Rocks_Small_02,668,126,66814126123,14,123,Koegria,668.109375,-126.0390625,-166,0
Rocks,1,WOD_Rocks_Small_02,666,128,666105128100,105,100,Koegria,666.8203125,-128.21875,140,0
Rocks,1,WOD_Rocks_Large_08,687,125,68779125110,79,110,Koegria,687.6171875,-125.140625,4,-27
Rocks,1,WOD_Rocks_Medium_10,659,111,6597011166,70,66,Koegria,659.546875,-111.484375,45,-24
Rocks,1,WOD_Rocks_Large_09,668,127,6688012771,80,71,Koegria,668.625,-127.4453125,120,-7
Rocks,1,WOD_Rocks_Small_04,688,125,6889212576,92,76,Koegria,688.71875,-125.40625,-153,0
Rocks,1,WOD_Rocks_Large_05,668,126,6689512611,95,11,Koegria,668.7421875,-126.9140625,-85,-24
Rocks,1,WOD_Rocks_Small_06,671,125,67169125127,69,127,Koegria,671.5390625,-125.0078125,-113,0
Rocks,1,WOD_Rocks_Medium_10,662,113,6628711383,87,83,Koegria,662.6796875,-113.3515625,64,-12
Rocks,1,WOD_Rocks_Medium_09,688,125,6887212505,72,5,Koegria,688.5625,-125.9609375,103,-17
Rocks,1,WOD_Rocks_Large_05,663,125,66354125117,54,117,Koegria,663.421875,-125.0859375,131,-29
Rocks,1,WOD_Rocks_Medium_08,661,123,66174123116,74,116,Koegria,661.578125,-123.09375,-100,-2
Rocks,1,WOD_Rocks_Large_04,548,142,54870142102,70,102,Dwynnen,548.546875,-142.203125,-10,-4
Rocks,1,WOD_Rocks_Large_07,532,145,532113145117,113,117,Dwynnen,532.8828125,-145.0859375,-95,-17
Rocks,1,WOD_Rocks_Small_08,512,150,5121715063,17,63,Dwynnen,512.1328125,-150.5078125,-78,0
Rocks,1,WOD_Rocks_Large_01,530,146,530112146119,112,119,Dwynnen,530.875,-146.0703125,18,-9
Rocks,1,WOD_Rocks_Medium_06,518,154,5189915438,99,38,Dwynnen,518.7734375,-154.703125,62,-16
Rocks,1,WOD_Rocks_Small_07,519,154,5199615450,96,50,Dwynnen,519.75,-154.609375,-149,0
Rocks,1,WOD_Rocks_Large_04,524,153,5248615306,86,6,Dwynnen,524.671875,-153.953125,118,0
Rocks,1,WOD_Rocks_Medium_05,612,279,612123279111,123,111,Dragontail Mountains,612.9609375,-279.1328125,-146,-8
Rocks,1,WOD_Rocks_Medium_08,1000,473,100007473106,7,106,Dragontail Mountains,1000.054688,-473.171875,-128,-3
Rocks,1,WOD_Rocks_Large_02,1000,495,10002449570,24,70,Dragontail Mountains,1000.1875,-495.453125,-7,-11
Rocks,1,WOD_Rocks_Medium_08,608,282,60810428268,104,68,Dragontail Mountains,608.8125,-282.46875,160,-11
Rocks,1,WOD_Rocks_Large_08,1000,452,100007452106,7,106,Dragontail Mountains,1000.054688,-452.171875,-139,-19
Rocks,1,WOD_Rocks_Small_09,595,284,59579284109,79,109,Dragontail Mountains,595.6171875,-284.1484375,93,0
Rocks,1,WOD_Rocks_Small_09,599,283,5994928385,49,85,Dragontail Mountains,599.3828125,-283.3359375,74,0
Rocks,1,WOD_Rocks_Large_08,1000,465,10002446541,24,41,Dragontail Mountains,1000.1875,-465.6796875,-112,-25
Rocks,1,WOD_Rocks_Medium_01,599,282,5991528202,15,2,Dragontail Mountains,599.1171875,-282.984375,50,-5
Rocks,1,WOD_Rocks_Large_01,629,280,6291228089,12,89,Dragontail Mountains,629.09375,-280.3046875,-133,-27
Rocks,1,WOD_Rocks_Large_02,624,280,624101280118,101,118,Dragontail Mountains,624.7890625,-280.078125,-162,-4
Rocks,1,WOD_Rocks_Large_03,1000,451,10001645153,16,53,Dragontail Mountains,1000.125,-451.5859375,10,-1
Rocks,1,WOD_Rocks_Small_02,601,283,6016828393,68,93,Dragontail Mountains,601.53125,-283.2734375,149,0
Rocks,1,WOD_Rocks_Small_08,597,284,59711028431,110,31,Dragontail Mountains,597.859375,-284.7578125,-48,0
Rocks,1,WOD_Rocks_Small_06,604,283,60421283112,21,112,Dragontail Mountains,604.1640625,-283.125,-32,0
Rocks,1,WOD_Rocks_Medium_04,635,279,63510027982,100,82,Dragontail Mountains,635.78125,-279.359375,-143,-29
Rocks,1,WOD_Rocks_Small_08,599,282,5996728224,67,24,Dragontail Mountains,599.5234375,-282.8125,79,0
Rocks,1,WOD_Rocks_Large_07,1000,491,10002049127,20,27,Dragontail Mountains,1000.15625,-491.7890625,42,-19
Rocks,1,WOD_Rocks_Small_02,1000,457,10000345704,3,4,Dragontail Mountains,1000.023438,-457.96875,21,0
Rocks,1,WOD_Rocks_Small_04,609,282,60904282111,4,111,Dragontail Mountains,609.03125,-282.1328125,-92,0
Rocks,1,WOD_Rocks_Small_09,1000,456,10000245695,2,95,Dragontail Mountains,1000.015625,-456.2578125,42,0
Rocks,1,WOD_Rocks_Medium_04,638,279,6381527950,15,50,Dragontail Mountains,638.1171875,-279.609375,-166,-26
Rocks,1,WOD_Rocks_Large_07,1000,477,100024477128,24,128,Dragontail Mountains,1000.1875,-477,-146,-7
Rocks,1,WOD_Rocks_Medium_09,633,280,6338228058,82,58,Dragontail Mountains,633.640625,-280.546875,69,-28
Rocks,1,WOD_Rocks_Small_10,615,279,6153027908,30,8,Dragontail Mountains,615.234375,-279.9375,174,0
Rocks,1,WOD_Rocks_Medium_03,620,279,6209427902,94,2,Dragontail Mountains,620.734375,-279.984375,-175,-30
Rocks,1,WOD_Rocks_Large_08,1000,487,10002048725,20,25,Dragontail Mountains,1000.15625,-487.8046875,-114,0
Rocks,1,WOD_Rocks_Large_04,630,280,63011128037,111,37,Dragontail Mountains,630.8671875,-280.7109375,104,-28
Rocks,1,WOD_Rocks_Small_04,613,279,61357279103,57,103,Dragontail Mountains,613.4453125,-279.1953125,-77,0
Rocks,1,WOD_Rocks_Medium_09,1000,374,100018374101,18,101,Dragontail Mountains,1000.140625,-374.2109375,-78,-16
Rocks,1,WOD_Rocks_Medium_03,1000,479,10000747946,7,46,Dragontail Mountains,1000.054688,-479.640625,64,-3
Rocks,1,WOD_Rocks_Large_07,622,280,62211828039,118,39,Dragontail Mountains,622.921875,-280.6953125,73,-11
Rocks,1,WOD_Rocks_Large_06,624,280,6243828002,38,2,Dragontail Mountains,624.296875,-280.984375,-124,-30
Rocks,1,WOD_Rocks_Small_05,634,280,63414280100,14,100,Dragontail Mountains,634.109375,-280.21875,-54,0
Rocks,1,WOD_Rocks_Large_04,637,279,637123279128,123,128,Dragontail Mountains,637.9609375,-279,47,-11
Rocks,1,WOD_Rocks_Medium_04,603,282,6030228224,2,24,Dragontail Mountains,603.015625,-282.8125,100,-28
Rocks,1,WOD_Rocks_Medium_08,1000,390,10001939035,19,35,Dragontail Mountains,1000.148438,-390.7265625,-119,-6
Rocks,1,WOD_Rocks_Medium_10,623,280,62325280107,25,107,Dragontail Mountains,623.1953125,-280.1640625,29,-27
Rocks,1,WOD_Rocks_Small_10,637,279,63710827992,108,92,Dragontail Mountains,637.84375,-279.28125,37,0
Rocks,1,WOD_Rocks_Large_03,603,282,6030728279,7,79,Dragontail Mountains,603.0546875,-282.3828125,47,-19
Rocks,1,WOD_Rocks_Large_06,634,279,6341327901,13,1,Dragontail Mountains,634.1015625,-279.9921875,41,-5
Rocks,1,WOD_Rocks_Large_06,634,280,6343428003,34,3,Dragontail Mountains,634.265625,-280.9765625,16,-22
Rocks,1,WOD_Rocks_Medium_04,634,279,6345727905,57,5,Dragontail Mountains,634.4453125,-279.9609375,-135,-6
Rocks,1,WOD_Rocks_Medium_07,633,280,6339828061,98,61,Dragontail Mountains,633.765625,-280.5234375,160,-18
Rocks,1,WOD_Rocks_Large_06,640,281,6408628119,86,19,Dragontail Mountains,640.671875,-281.8515625,-172,-11
Rocks,1,WOD_Rocks_Large_07,610,280,6108428070,84,70,Dragontail Mountains,610.65625,-280.453125,153,-30
Rocks,1,WOD_Rocks_Small_02,639,281,6394628191,46,91,Dragontail Mountains,639.359375,-281.2890625,-6,0
Rocks,1,WOD_Rocks_Medium_11,621,280,6216928026,69,26,Dragontail Mountains,621.5390625,-280.796875,-62,-19
Rocks,1,WOD_Rocks_Medium_02,637,279,6377027992,70,92,Dragontail Mountains,637.546875,-279.28125,-45,-22
Rocks,1,WOD_Rocks_Medium_03,597,283,5973028316,30,16,Dragontail Mountains,597.234375,-283.875,-142,-16
Rocks,1,WOD_Rocks_Medium_08,598,283,5987228349,72,49,Dragontail Mountains,598.5625,-283.6171875,63,-10
Rocks,1,WOD_Rocks_Large_06,641,282,6410228207,2,7,Dragontail Mountains,641.015625,-282.9453125,96,-6
Rocks,1,WOD_Rocks_Small_06,624,280,6240528082,5,82,Dragontail Mountains,624.0390625,-280.359375,-91,0
Rocks,1,WOD_Rocks_Small_01,619,279,61910227951,102,51,Dragontail Mountains,619.796875,-279.6015625,-60,0
Rocks,1,WOD_Rocks_Large_07,597,284,5979028458,90,58,Dragontail Mountains,597.703125,-284.546875,163,-22
Rocks,1,WOD_Rocks_Small_10,596,284,59610528481,105,81,Dragontail Mountains,596.8203125,-284.3671875,-19,0
Rocks,1,WOD_Rocks_Medium_02,639,280,63913280125,13,125,Dragontail Mountains,639.1015625,-280.0234375,-88,-22
Rocks,1,WOD_Rocks_Large_07,626,281,6264828148,48,48,Dragontail Mountains,626.375,-281.625,-176,0
Rocks,1,WOD_Rocks_Medium_07,620,280,6204228092,42,92,Dragontail Mountains,620.328125,-280.28125,-91,-23
Rocks,1,WOD_Rocks_Medium_03,616,279,6160227985,2,85,Dragontail Mountains,616.015625,-279.3359375,-105,-22
Rocks,1,WOD_Rocks_Large_01,963,279,9637827949,78,49,Mournoth,963.609375,-279.6171875,75,-15
Rocks,1,WOD_Rocks_Large_08,960,277,9602227727,22,27,Mournoth,960.171875,-277.7890625,-67,-21
Rocks,1,WOD_Rocks_Medium_12,964,280,9643228035,32,35,Mournoth,964.25,-280.7265625,5,-20
Rocks,1,WOD_Rocks_Large_09,1000,304,10001030483,10,83,Mournoth,1000.078125,-304.3515625,-11,-22
Rocks,1,WOD_Rocks_Large_01,947,278,9470927801,9,1,Mournoth,947.0703125,-278.9921875,161,-22
Rocks,1,WOD_Rocks_Small_06,911,277,9116327791,63,91,Mournoth,911.4921875,-277.2890625,101,0
Rocks,1,WOD_Rocks_Small_07,964,280,9644228081,42,81,Mournoth,964.328125,-280.3671875,-174,0
Rocks,1,WOD_Rocks_Medium_05,988,285,988126285117,126,117,Mournoth,988.984375,-285.0859375,-91,0
Rocks,1,WOD_Rocks_Large_03,873,290,8734029017,40,17,Mournoth,873.3125,-290.8671875,148,-27
Rocks,1,WOD_Rocks_Large_05,961,276,9612027649,20,49,Mournoth,961.15625,-276.6171875,110,-25
Rocks,1,WOD_Rocks_Medium_01,906,271,90611527128,115,28,Mournoth,906.8984375,-271.78125,142,-14
Rocks,1,WOD_Rocks_Medium_03,914,273,91479273111,79,111,Mournoth,914.6171875,-273.1328125,176,-20
Rocks,1,WOD_Rocks_Small_09,873,280,87317280113,17,113,Mournoth,873.1328125,-280.1171875,-81,0
Rocks,1,WOD_Rocks_Small_06,875,280,87512328039,123,39,Mournoth,875.9609375,-280.6953125,-180,0
Rocks,1,WOD_Rocks_Small_03,950,279,9502127974,21,74,Mournoth,950.1640625,-279.421875,43,0
Rocks,1,WOD_Rocks_Medium_01,896,274,8965327490,53,90,Mournoth,896.4140625,-274.296875,-2,-15
Rocks,1,WOD_Rocks_Small_05,915,271,9151827113,18,13,Mournoth,915.140625,-271.8984375,152,0
Rocks,1,WOD_Rocks_Small_03,939,274,9390927424,9,24,Mournoth,939.0703125,-274.8125,-77,0
Rocks,1,WOD_Rocks_Medium_02,895,274,8954227474,42,74,Mournoth,895.328125,-274.421875,174,-25
Rocks,1,WOD_Rocks_Medium_04,936,276,9363927689,39,89,Mournoth,936.3046875,-276.3046875,-76,-22
Rocks,1,WOD_Rocks_Medium_01,924,275,9240527558,5,58,Mournoth,924.0390625,-275.546875,160,-20
Rocks,1,WOD_Rocks_Medium_03,905,281,90511528111,115,11,Mournoth,905.8984375,-281.9140625,31,-16
Rocks,1,WOD_Rocks_Large_05,886,279,88654279126,54,126,Mournoth,886.421875,-279.015625,36,-24
Rocks,1,WOD_Rocks_Small_07,978,284,9780328439,3,39,Mournoth,978.0234375,-284.6953125,150,0
Rocks,1,WOD_Rocks_Medium_12,896,281,8964928157,49,57,Mournoth,896.3828125,-281.5546875,-59,-5
Rocks,1,WOD_Rocks_Small_02,981,285,98196285113,96,113,Mournoth,981.75,-285.1171875,-164,0
Rocks,1,WOD_Rocks_Small_06,976,283,9761828351,18,51,Mournoth,976.140625,-283.6015625,-116,0
Rocks,1,WOD_Rocks_Large_05,876,290,8760829081,8,81,Mournoth,876.0625,-290.3671875,-179,-2
Rocks,1,WOD_Rocks_Small_06,276,404,27630404122,30,122,Myrkwasa,276.234375,-404.046875,-19,0
Rocks,1,WOD_Rocks_Medium_05,281,400,28110640015,106,15,Myrkwasa,281.828125,-400.8828125,-121,-30
Rocks,1,WOD_Rocks_Medium_07,304,389,30410038913,100,13,Myrkwasa,304.78125,-389.8984375,89,-30
Rocks,1,WOD_Rocks_Small_03,285,400,2858240046,82,46,Myrkwasa,285.640625,-400.640625,-23,0
Rocks,1,WOD_Rocks_Medium_02,275,404,2757940431,79,31,Myrkwasa,275.6171875,-404.7578125,-84,-8
Rocks,1,WOD_Rocks_Medium_09,305,387,3059438714,94,14,Myrkwasa,305.734375,-387.890625,-125,-17
Rocks,1,WOD_Rocks_Large_05,301,391,3011339141,13,41,Myrkwasa,301.1015625,-391.6796875,-63,-12
Rocks,1,WOD_Rocks_Large_06,293,398,2939739836,97,36,Myrkwasa,293.7578125,-398.71875,116,-9
Rocks,1,WOD_Rocks_Medium_12,289,400,2892140061,21,61,Myrkwasa,289.1640625,-400.5234375,167,-11
