name,type,prefab,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,rotYaxis,scale
Small Mountain,3,WOD_Mountain_04,955,63,3,63,955036363,Wrothgarian Mountains,955.0234375,-63.5078125,-106,0.6
Small Mountain,3,WOD_Mountain_06,958,25,84,35,958842535,Wrothgarian Mountains,958.65625,-25.7265625,135,0.52
Small Mountain,3,WOD_Mountain_07,746,425,42,29,7464242529,Dragontail Mountains,746.328125,-425.7734375,129,0.57
Small Mountain,3,WOD_Mountain_09,755,395,111,102,755111395102,Dragontail Mountains,755.8671875,-395.203125,171,0.64
Small Mountain,3,WOD_Mountain_02,925,83,52,87,925528387,Wrothgarian Mountains,925.40625,-83.3203125,-26,0.59
Small Mountain,3,WOD_Mountain_03,833,74,106,45,8331067445,Wrothgarian Mountains,833.828125,-74.6484375,22,0.51
Small Mountain,3,WOD_Mountain_04,849,3,29,49,849290349,Wrothgarian Mountains,849.2265625,-3.6171875,178,0.56
Small Mountain,3,WOD_Mountain_07,638,393,4,44,6380439344,Dragontail Mountains,638.03125,-393.65625,-137,0.55
Small Mountain,3,WOD_Mountain_09,957,74,70,60,957707460,Wrothgarian Mountains,957.546875,-74.53125,37,0.72
Small Mountain,3,WOD_Mountain_07,603,31,10,102,6031031102,Wrothgarian Mountains,603.078125,-31.203125,-18,0.64
Small Mountain,3,WOD_Mountain_08,694,212,51,113,69451212113,Isle of Balfiera,694.3984375,-212.1171875,114,0.51
Small Mountain,3,WOD_Mountain_09,775,62,76,95,775766295,Wrothgarian Mountains,775.59375,-62.2578125,-60,0.66
Small Mountain,3,WOD_Mountain_01,832,62,93,88,832936288,Wrothgarian Mountains,832.7265625,-62.3125,55,0.53
Small Mountain,3,WOD_Mountain_07,891,495,33,83,8913349583,Dragontail Mountains,891.2578125,-495.3515625,-108,0.66
Small Mountain,3,WOD_Mountain_08,790,452,36,93,7903645293,Dragontail Mountains,790.28125,-452.2734375,131,0.55
Small Mountain,3,WOD_Mountain_03,857,479,78,37,8577847937,Dragontail Mountains,857.609375,-479.7109375,23,0.65
Small Mountain,3,WOD_Mountain_09,766,72,86,59,766867259,Wrothgarian Mountains,766.671875,-72.5390625,-40,0.52
Small Mountain,3,WOD_Mountain_01,664,425,10,18,6641042518,Dragontail Mountains,664.078125,-425.859375,-25,0.58
Small Mountain,3,WOD_Mountain_02,662,406,38,109,66238406109,Dragontail Mountains,662.296875,-406.1484375,132,0.5
Small Mountain,3,WOD_Mountain_04,941,403,56,14,9415640314,Dragontail Mountains,941.4375,-403.890625,-99,0.63
Small Mountain,3,WOD_Mountain_03,988,80,109,41,9881098041,Wrothgarian Mountains,988.8515625,-80.6796875,-127,0.61
Small Mountain,3,WOD_Mountain_06,659,386,90,3,6599038603,Dragontail Mountains,659.703125,-386.9765625,-43,0.61
Small Mountain,3,WOD_Mountain_07,631,369,14,28,6311436928,Dragontail Mountains,631.109375,-369.78125,73,0.64
Small Mountain,3,WOD_Mountain_01,696,410,29,23,6962941023,Dragontail Mountains,696.2265625,-410.8203125,120,0.74
Small Mountain,3,WOD_Mountain_07,673,323,29,63,6732932363,Dragontail Mountains,673.2265625,-323.5078125,-37,0.73
Small Mountain,3,WOD_Mountain_02,995,119,58,61,9955811961,Wrothgarian Mountains,995.453125,-119.5234375,88,0.74
Small Mountain,3,WOD_Mountain_09,936,100,61,72,9366110072,Wrothgarian Mountains,936.4765625,-100.4375,-61,0.61
Small Mountain,3,WOD_Mountain_02,902,490,73,41,9027349041,Dragontail Mountains,902.5703125,-490.6796875,-139,0.72
Small Mountain,3,WOD_Mountain_03,815,47,125,125,81512547125,Wrothgarian Mountains,815.9765625,-47.0234375,-134,0.74
Small Mountain,3,WOD_Mountain_04,802,90,64,78,802649078,Wrothgarian Mountains,802.5,-90.390625,-51,0.69
Small Mountain,3,WOD_Mountain_06,771,493,84,31,7718449331,Dragontail Mountains,771.65625,-493.7578125,-173,0.52
Small Mountain,3,WOD_Mountain_09,801,102,12,36,8011210236,Wrothgarian Mountains,801.09375,-102.71875,-149,0.71
Small Mountain,3,WOD_Mountain_05,825,382,84,97,8258438297,Dragontail Mountains,825.65625,-382.2421875,67,0.7
Small Mountain,3,WOD_Mountain_07,602,297,40,24,6024029724,Dragontail Mountains,602.3125,-297.8125,-78,0.59
Small Mountain,3,WOD_Mountain_02,681,34,8,55,681083455,Wrothgarian Mountains,681.0625,-34.5703125,-118,0.65
Small Mountain,3,WOD_Mountain_03,753,384,105,123,753105384123,Dragontail Mountains,753.8203125,-384.0390625,-93,0.61
Small Mountain,3,WOD_Mountain_04,955,91,78,63,955789163,Wrothgarian Mountains,955.609375,-91.5078125,-74,0.69
Small Mountain,3,WOD_Mountain_08,970,62,49,73,970496273,Wrothgarian Mountains,970.3828125,-62.4296875,105,0.51
Small Mountain,3,WOD_Mountain_01,744,4,3,91,744030491,Wrothgarian Mountains,744.0234375,-4.2890625,-145,0.5
Small Mountain,3,WOD_Mountain_04,759,405,26,58,7592640558,Dragontail Mountains,759.203125,-405.546875,-105,0.73
Small Mountain,3,WOD_Mountain_06,915,73,105,120,91510573120,Wrothgarian Mountains,915.8203125,-73.0625,114,0.58
Small Mountain,3,WOD_Mountain_08,850,44,59,32,850594432,Wrothgarian Mountains,850.4609375,-44.75,70,0.67
Small Mountain,3,WOD_Mountain_09,963,3,99,116,9639903116,Wrothgarian Mountains,963.7734375,-3.09375,-116,0.54
Small Mountain,3,WOD_Mountain_01,707,375,9,23,7070937523,Dragontail Mountains,707.0703125,-375.8203125,39,0.74
Small Mountain,3,WOD_Mountain_08,998,385,33,127,99833385127,Dragontail Mountains,998.2578125,-385.0078125,-45,0.5
Small Mountain,3,WOD_Mountain_03,998,148,50,83,9985014883,Wrothgarian Mountains,998.390625,-148.3515625,-35,0.52
Small Mountain,3,WOD_Mountain_06,765,471,115,102,765115471102,Dragontail Mountains,765.8984375,-471.203125,55,0.73
Small Mountain,3,WOD_Mountain_07,812,447,27,9,8122744709,Ephesus,812.2109375,-447.9296875,29,0.68
Small Mountain,3,WOD_Mountain_04,889,414,92,51,8899241451,Dragontail Mountains,889.71875,-414.6015625,4,0.5
Small Mountain,3,WOD_Mountain_03,831,22,36,123,8313622123,Wrothgarian Mountains,831.28125,-22.0390625,46,0.58
Small Mountain,3,WOD_Mountain_05,768,117,56,99,7685611799,Wrothgarian Mountains,768.4375,-117.2265625,-98,0.55
Small Mountain,3,WOD_Mountain_08,648,420,37,81,6483742081,Santaki,648.2890625,-420.3671875,70,0.52
Small Mountain,3,WOD_Mountain_09,583,302,1,76,5830130276,Tigonus,583.0078125,-302.40625,-178,0.71
Small Mountain,3,WOD_Mountain_03,705,74,127,18,7051277418,Koegria,705.9921875,-74.859375,172,0.55
Small Mountain,3,WOD_Mountain_09,803,11,29,110,8032911110,Wrothgarian Mountains,803.2265625,-11.140625,-49,0.63
Small Mountain,3,WOD_Mountain_06,701,433,79,52,7017943352,Dragontail Mountains,701.6171875,-433.59375,-93,0.69
Small Mountain,3,WOD_Mountain_09,774,138,31,58,7743113858,Wrothgarian Mountains,774.2421875,-138.546875,-136,0.67
Small Mountain,3,WOD_Mountain_02,713,58,119,38,7131195838,Wrothgarian Mountains,713.9296875,-58.703125,52,0.64
Small Mountain,3,WOD_Mountain_03,596,344,90,87,5969034487,Dragontail Mountains,596.703125,-344.3203125,-142,0.66
Small Mountain,3,WOD_Mountain_01,679,386,87,61,6798738661,Dragontail Mountains,679.6796875,-386.5234375,-123,0.72
Small Mountain,3,WOD_Mountain_05,713,468,29,115,71329468115,Dak'fron,713.2265625,-468.1015625,102,0.51
Small Mountain,3,WOD_Mountain_01,929,83,23,33,929238333,Wrothgarian Mountains,929.1796875,-83.7421875,75,0.7
Small Mountain,3,WOD_Mountain_04,989,156,97,108,98997156108,Wrothgarian Mountains,989.7578125,-156.15625,-75,0.54
Small Mountain,3,WOD_Mountain_07,665,27,38,76,665382776,Wrothgarian Mountains,665.296875,-27.40625,-14,0.7
Small Mountain,3,WOD_Mountain_08,771,115,120,81,77112011581,Wrothgarian Mountains,771.9375,-115.3671875,-60,0.55
Small Mountain,3,WOD_Mountain_09,734,226,114,105,734114226105,Isle of Balfiera,734.890625,-226.1796875,-3,0.55
Small Mountain,3,WOD_Mountain_05,941,475,109,127,941109475127,Dragontail Mountains,941.8515625,-475.0078125,165,0.69
Small Mountain,3,WOD_Mountain_02,742,452,61,68,7426145268,Dragontail Mountains,742.4765625,-452.46875,150,0.59
Small Mountain,3,WOD_Mountain_08,788,432,29,31,7882943231,Dragontail Mountains,788.2265625,-432.7578125,171,0.5
Small Mountain,3,WOD_Mountain_01,992,164,49,41,9924916441,Wrothgarian Mountains,992.3828125,-164.6796875,-53,0.6
Small Mountain,3,WOD_Mountain_06,992,101,9,26,9920910126,Wrothgarian Mountains,992.0703125,-101.796875,14,0.51
Small Mountain,3,WOD_Mountain_07,814,380,35,102,81435380102,Dragontail Mountains,814.2734375,-380.203125,132,0.69
Small Mountain,3,WOD_Mountain_08,900,406,55,116,90055406116,Dragontail Mountains,900.4296875,-406.09375,8,0.54
Small Mountain,3,WOD_Mountain_02,790,482,13,63,7901348263,Dragontail Mountains,790.1015625,-482.5078125,-164,0.72
Small Mountain,3,WOD_Mountain_03,814,436,81,124,81481436124,Ephesus,814.6328125,-436.03125,-85,0.68
Small Mountain,3,WOD_Mountain_08,804,97,113,42,8041139742,Wrothgarian Mountains,804.8828125,-97.671875,119,0.5
Small Mountain,3,WOD_Mountain_01,739,212,76,109,73976212109,Isle of Balfiera,739.59375,-212.1484375,4,0.59
Small Mountain,3,WOD_Mountain_06,859,396,64,59,8596439659,Dragontail Mountains,859.5,-396.5390625,73,0.5
Small Mountain,3,WOD_Mountain_05,675,322,9,37,6750932237,Dragontail Mountains,675.0703125,-322.7109375,123,0.63
Small Mountain,3,WOD_Mountain_06,696,397,86,90,6968639790,Dragontail Mountains,696.671875,-397.296875,-27,0.56
Small Mountain,3,WOD_Mountain_02,691,428,23,9,6912342809,Dragontail Mountains,691.1796875,-428.9296875,-81,0.64
Small Mountain,3,WOD_Mountain_05,988,79,92,46,988927946,Wrothgarian Mountains,988.71875,-79.640625,-113,0.71
Small Mountain,3,WOD_Mountain_07,685,201,31,28,6853120128,Isle of Balfiera,685.2421875,-201.78125,25,0.53
Small Mountain,3,WOD_Mountain_04,754,464,82,35,7548246435,Dragontail Mountains,754.640625,-464.7265625,-157,0.63
Small Mountain,3,WOD_Mountain_05,685,70,104,119,68510470119,Koegria,685.8125,-70.0703125,-60,0.52
Small Mountain,3,WOD_Mountain_06,911,156,50,44,9115015644,Wrothgarian Mountains,911.390625,-156.65625,87,0.69
Small Mountain,3,WOD_Mountain_08,854,54,42,74,854425474,Wrothgarian Mountains,854.328125,-54.421875,-60,0.63
Small Mountain,3,WOD_Mountain_02,773,423,61,0,7736142300,Dragontail Mountains,773.4765625,-424,114,0.7
Small Mountain,3,WOD_Mountain_03,625,18,5,96,625051896,Wrothgarian Mountains,625.0390625,-18.25,132,0.68
Small Mountain,3,WOD_Mountain_04,776,1,42,9,776420109,Wrothgarian Mountains,776.328125,-1.9296875,50,0.73
Small Mountain,3,WOD_Mountain_06,966,394,97,68,9669739468,Dragontail Mountains,966.7578125,-394.46875,129,0.6
Small Mountain,3,WOD_Mountain_07,618,326,52,20,6185232620,Dragontail Mountains,618.40625,-326.84375,171,0.53
Small Mountain,3,WOD_Mountain_08,831,54,79,70,831795470,Wrothgarian Mountains,831.6171875,-54.453125,37,0.56
Small Mountain,3,WOD_Mountain_06,867,20,119,29,8671192029,Wrothgarian Mountains,867.9296875,-20.7734375,-108,0.59
Small Mountain,3,WOD_Mountain_01,913,84,38,93,913388493,Wrothgarian Mountains,913.296875,-84.2734375,-72,0.51
Small Mountain,3,WOD_Mountain_09,980,485,55,46,9805548546,Dragontail Mountains,980.4296875,-485.640625,22,0.51
Small Mountain,3,WOD_Mountain_03,689,179,44,93,6894417993,Isle of Balfiera,689.34375,-179.2734375,-84,0.68
Small Mountain,3,WOD_Mountain_04,966,389,6,106,96606389106,Dragontail Mountains,966.046875,-389.171875,-114,0.74
Small Mountain,3,WOD_Mountain_05,849,127,73,116,84973127116,Wrothgarian Mountains,849.5703125,-127.09375,-133,0.56
Small Mountain,3,WOD_Mountain_07,730,223,81,72,7308122372,Isle of Balfiera,730.6328125,-223.4375,-110,0.71
Small Mountain,3,WOD_Mountain_02,705,466,63,35,7056346635,Dak'fron,705.4921875,-466.7265625,127,0.74
Small Mountain,3,WOD_Mountain_03,829,142,113,14,82911314214,Wrothgarian Mountains,829.8828125,-142.890625,83,0.75
Small Mountain,3,WOD_Mountain_07,635,395,68,17,6356839517,Dragontail Mountains,635.53125,-395.8671875,81,0.73
Small Mountain,3,WOD_Mountain_09,893,53,56,4,893565304,Wrothgarian Mountains,893.4375,-53.96875,171,0.58
Small Mountain,3,WOD_Mountain_01,838,67,113,23,8381136723,Wrothgarian Mountains,838.8828125,-67.8203125,86,0.68
Small Mountain,3,WOD_Mountain_07,936,391,100,95,93610039195,Dragontail Mountains,936.78125,-391.2578125,-57,0.68
Small Mountain,3,WOD_Mountain_01,909,124,14,37,9091412437,Wrothgarian Mountains,909.109375,-124.7109375,-103,0.65
Small Mountain,3,WOD_Mountain_02,695,440,6,20,6950644020,Dragontail Mountains,695.046875,-440.84375,-22,0.56
Small Mountain,3,WOD_Mountain_04,978,60,40,20,978406020,Wrothgarian Mountains,978.3125,-60.84375,71,0.57
Small Mountain,3,WOD_Mountain_05,678,31,109,24,6781093124,Wrothgarian Mountains,678.8515625,-31.8125,-105,0.65
Small Mountain,3,WOD_Mountain_07,956,2,5,76,956050276,Wrothgarian Mountains,956.0390625,-2.40625,-171,0.74
Small Mountain,3,WOD_Mountain_01,994,61,113,88,9941136188,Wrothgarian Mountains,994.8828125,-61.3125,-179,0.56
Small Mountain,3,WOD_Mountain_05,884,38,101,125,88410138125,Wrothgarian Mountains,884.7890625,-38.0234375,-118,0.56
Small Mountain,3,WOD_Mountain_07,901,143,29,83,9012914383,Wrothgarian Mountains,901.2265625,-143.3515625,17,0.64
Small Mountain,3,WOD_Mountain_07,698,446,65,69,6986544669,Dragontail Mountains,698.5078125,-446.4609375,137,0.61
Small Mountain,3,WOD_Mountain_08,995,458,17,44,9951745844,Dragontail Mountains,995.1328125,-458.65625,163,0.65
Small Mountain,3,WOD_Mountain_09,997,474,17,14,9971747414,Dragontail Mountains,997.1328125,-474.890625,-65,0.55
Small Mountain,3,WOD_Mountain_06,821,114,41,101,82141114101,Wrothgarian Mountains,821.3203125,-114.2109375,79,0.75
Small Mountain,3,WOD_Mountain_07,943,127,33,63,9433312763,Wrothgarian Mountains,943.2578125,-127.5078125,40,0.56
Small Mountain,3,WOD_Mountain_08,624,12,41,77,624411277,Wrothgarian Mountains,624.3203125,-12.3984375,120,0.58
Small Mountain,3,WOD_Mountain_06,803,4,31,86,803310486,Wrothgarian Mountains,803.2421875,-4.328125,-18,0.5
Small Mountain,3,WOD_Mountain_09,774,385,100,63,77410038563,Dragontail Mountains,774.78125,-385.5078125,92,0.62
Small Mountain,3,WOD_Mountain_06,720,443,118,29,72011844329,Dragontail Mountains,720.921875,-443.7734375,-165,0.62
Small Mountain,3,WOD_Mountain_07,974,416,63,95,9746341695,Dragontail Mountains,974.4921875,-416.2578125,40,0.58
Small Mountain,3,WOD_Mountain_08,969,479,10,50,9691047950,Dragontail Mountains,969.078125,-479.609375,113,0.57
Small Mountain,3,WOD_Mountain_09,758,81,74,67,758748167,Wrothgarian Mountains,758.578125,-81.4765625,-141,0.62
Small Mountain,3,WOD_Mountain_05,690,221,114,36,69011422136,Isle of Balfiera,690.890625,-221.71875,-70,0.52
Small Mountain,3,WOD_Mountain_05,948,58,13,110,9481358110,Wrothgarian Mountains,948.1015625,-58.140625,42,0.52
Small Mountain,3,WOD_Mountain_06,918,77,15,50,918157750,Wrothgarian Mountains,918.1171875,-77.609375,-32,0.61
Small Mountain,3,WOD_Mountain_07,611,303,69,28,6116930328,Dragontail Mountains,611.5390625,-303.78125,147,0.61
Small Mountain,3,WOD_Mountain_08,776,444,36,88,7763644488,Dragontail Mountains,776.28125,-444.3125,5,0.53
Small Mountain,3,WOD_Mountain_09,766,55,95,118,7669555118,Wrothgarian Mountains,766.7421875,-55.078125,-135,0.58
Small Mountain,3,WOD_Mountain_07,959,493,56,77,9595649377,Dragontail Mountains,959.4375,-493.3984375,-145,0.75
Small Mountain,3,WOD_Mountain_08,824,452,37,82,8243745282,Ephesus,824.2890625,-452.359375,-35,0.54
Small Mountain,3,WOD_Mountain_01,829,45,102,10,8291024510,Wrothgarian Mountains,829.796875,-45.921875,-60,0.55
Small Mountain,3,WOD_Mountain_03,749,427,116,100,749116427100,Dragontail Mountains,749.90625,-427.21875,64,0.7
Small Mountain,3,WOD_Mountain_07,715,59,124,102,71512459102,Wrothgarian Mountains,715.96875,-59.203125,-30,0.5
Small Mountain,3,WOD_Mountain_08,683,456,41,40,6834145640,Dak'fron,683.3203125,-456.6875,81,0.64
Small Mountain,3,WOD_Mountain_09,987,168,69,28,9876916828,Wrothgarian Mountains,987.5390625,-168.78125,20,0.75
Small Mountain,3,WOD_Mountain_05,935,399,91,97,9359139997,Dragontail Mountains,935.7109375,-399.2421875,-37,0.62
Small Mountain,3,WOD_Mountain_09,924,76,104,88,9241047688,Wrothgarian Mountains,924.8125,-76.3125,-50,0.52
Small Mountain,3,WOD_Mountain_02,631,293,70,78,6317029378,Dragontail Mountains,631.546875,-293.390625,27,0.73
Small Mountain,3,WOD_Mountain_07,937,9,27,118,9372709118,Wrothgarian Mountains,937.2109375,-9.078125,-91,0.55
Small Mountain,3,WOD_Mountain_08,794,61,78,87,794786187,Wrothgarian Mountains,794.609375,-61.3203125,146,0.7
Small Mountain,3,WOD_Mountain_09,627,383,122,102,627122383102,Dragontail Mountains,627.953125,-383.203125,-35,0.72
Small Mountain,3,WOD_Mountain_04,850,415,35,106,85035415106,Dragontail Mountains,850.2734375,-415.171875,-165,0.51
Small Mountain,3,WOD_Mountain_05,619,324,1,114,61901324114,Dragontail Mountains,619.0078125,-324.109375,117,0.74
Small Mountain,3,WOD_Mountain_07,745,2,52,116,7455202116,Wrothgarian Mountains,745.40625,-2.09375,154,0.53
Small Mountain,3,WOD_Mountain_09,804,495,42,108,80442495108,Dragontail Mountains,804.328125,-495.15625,83,0.59
Small Mountain,3,WOD_Mountain_08,675,434,105,31,67510543431,Dragontail Mountains,675.8203125,-434.7578125,101,0.56
Small Mountain,3,WOD_Mountain_09,762,73,50,84,762507384,Wrothgarian Mountains,762.390625,-73.34375,59,0.63
Small Mountain,3,WOD_Mountain_03,876,420,115,86,87611542086,Dragontail Mountains,876.8984375,-420.328125,58,0.63
Small Mountain,3,WOD_Mountain_06,994,377,59,70,9945937770,Dragontail Mountains,994.4609375,-377.453125,79,0.54
Small Mountain,3,WOD_Mountain_04,859,25,101,28,8591012528,Wrothgarian Mountains,859.7890625,-25.78125,176,0.7
Small Mountain,3,WOD_Mountain_09,870,25,31,14,870312514,Wrothgarian Mountains,870.2421875,-25.890625,-3,0.6
Small Mountain,3,WOD_Mountain_04,994,374,68,55,9946837455,Dragontail Mountains,994.53125,-374.5703125,-97,0.74
Small Mountain,3,WOD_Mountain_06,664,398,78,59,6647839859,Dragontail Mountains,664.609375,-398.5390625,168,0.71
Small Mountain,3,WOD_Mountain_08,716,469,31,74,7163146974,Dragontail Mountains,716.2421875,-469.421875,112,0.72
Small Mountain,3,WOD_Mountain_04,998,93,97,79,998979379,Wrothgarian Mountains,998.7578125,-93.3828125,122,0.58
Small Mountain,3,WOD_Mountain_08,853,111,120,84,85312011184,Wrothgarian Mountains,853.9375,-111.34375,-40,0.71
Small Mountain,3,WOD_Mountain_09,943,484,72,92,9437248492,Dragontail Mountains,943.5625,-484.28125,-173,0.67
Small Mountain,3,WOD_Mountain_01,936,63,67,70,936676370,Wrothgarian Mountains,936.5234375,-63.453125,-13,0.74
Small Mountain,3,WOD_Mountain_02,747,493,12,69,7471249369,Dragontail Mountains,747.09375,-493.4609375,160,0.57
Small Mountain,3,WOD_Mountain_03,731,205,32,8,7313220508,Isle of Balfiera,731.25,-205.9375,-128,0.57
Small Mountain,3,WOD_Mountain_04,592,295,12,5,5921229505,Dragontail Mountains,592.09375,-295.9609375,107,0.71
Small Mountain,3,WOD_Mountain_06,992,213,3,24,9920321324,Gavaudon,992.0234375,-213.8125,48,0.56
Small Mountain,3,WOD_Mountain_02,777,400,101,96,77710140096,Dragontail Mountains,777.7890625,-400.25,13,0.53
Small Mountain,3,WOD_Mountain_03,953,145,28,58,9532814558,Wrothgarian Mountains,953.21875,-145.546875,-39,0.55
Small Mountain,3,WOD_Mountain_06,911,488,15,33,9111548833,Dragontail Mountains,911.1171875,-488.7421875,61,0.72
Small Mountain,3,WOD_Mountain_09,913,488,115,29,91311548829,Dragontail Mountains,913.8984375,-488.7734375,143,0.56
Small Mountain,3,WOD_Mountain_06,741,117,9,118,74109117118,Wrothgarian Mountains,741.0703125,-117.078125,11,0.68
Small Mountain,3,WOD_Mountain_08,756,123,12,102,75612123102,Wrothgarian Mountains,756.09375,-123.203125,54,0.66
Small Mountain,3,WOD_Mountain_02,788,45,102,40,7881024540,Wrothgarian Mountains,788.796875,-45.6875,-88,0.52
Small Mountain,3,WOD_Mountain_04,996,70,68,97,996687097,Wrothgarian Mountains,996.53125,-70.2421875,-61,0.72
Small Mountain,3,WOD_Mountain_08,948,398,97,4,9489739804,Dragontail Mountains,948.7578125,-398.96875,-172,0.72
Small Mountain,3,WOD_Mountain_09,993,69,38,106,9933869106,Wrothgarian Mountains,993.296875,-69.171875,-158,0.52
Small Mountain,3,WOD_Mountain_02,946,397,84,125,94684397125,Dragontail Mountains,946.65625,-397.0234375,-21,0.55
Small Mountain,3,WOD_Mountain_06,875,122,9,127,87509122127,Wrothgarian Mountains,875.0703125,-122.0078125,114,0.7
Small Mountain,3,WOD_Mountain_09,733,71,44,86,733447186,Wrothgarian Mountains,733.34375,-71.328125,174,0.66
Small Mountain,3,WOD_Mountain_01,794,148,84,64,7948414864,Wrothgarian Mountains,794.65625,-148.5,67,0.73
Small Mountain,3,WOD_Mountain_03,888,53,68,6,888685306,Wrothgarian Mountains,888.53125,-53.953125,-12,0.74
Small Mountain,3,WOD_Mountain_05,973,489,55,17,9735548917,Dragontail Mountains,973.4296875,-489.8671875,-10,0.62
Small Mountain,3,WOD_Mountain_07,653,391,77,111,65377391111,Dragontail Mountains,653.6015625,-391.1328125,86,0.68
Small Mountain,3,WOD_Mountain_06,943,46,125,95,9431254695,Wrothgarian Mountains,943.9765625,-46.2578125,-16,0.68
Small Mountain,3,WOD_Mountain_08,666,425,46,27,6664642527,Dragontail Mountains,666.359375,-425.7890625,-77,0.5
Small Mountain,3,WOD_Mountain_02,767,434,32,86,7673243486,Dragontail Mountains,767.25,-434.328125,-108,0.68
Small Mountain,3,WOD_Mountain_09,880,12,99,88,880991288,Wrothgarian Mountains,880.7734375,-12.3125,-116,0.62
Small Mountain,3,WOD_Mountain_01,993,121,59,110,99359121110,Wrothgarian Mountains,993.4609375,-121.140625,17,0.74
Small Mountain,3,WOD_Mountain_03,611,318,63,105,61163318105,Dragontail Mountains,611.4921875,-318.1796875,8,0.64
Small Mountain,3,WOD_Mountain_04,682,356,110,84,68211035684,Dragontail Mountains,682.859375,-356.34375,70,0.62
Small Mountain,3,WOD_Mountain_05,986,52,18,9,986185209,Wrothgarian Mountains,986.140625,-52.9296875,18,0.52
Small Mountain,3,WOD_Mountain_06,766,479,118,55,76611847955,Dragontail Mountains,766.921875,-479.5703125,-105,0.72
Small Mountain,3,WOD_Mountain_09,917,93,76,23,917769323,Wrothgarian Mountains,917.59375,-93.8203125,-176,0.75
Small Mountain,3,WOD_Mountain_03,868,126,54,6,8685412606,Wrothgarian Mountains,868.421875,-126.953125,-64,0.56
Small Mountain,3,WOD_Mountain_07,761,95,20,45,761209545,Wrothgarian Mountains,761.15625,-95.6484375,-85,0.5
