name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,region,gisX,gisY
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90.0,656,464,120,52,Dak'fron,656.9375,-464.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90.0,660,464,76,50,Dak'fron,660.59375,-464.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90.0,667,459,70,54,Dak'fron,667.546875,-459.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90.0,669,459,36,58,Dak'fron,669.28125,-459.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90.0,670,458,61,54,Dak'fron,670.4765625,-458.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90.0,671,458,47,55,Dak'fron,671.3671875,-458.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90.0,672,457,69,54,Dak'fron,672.5390625,-457.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90.0,674,457,42,56,Dak'fron,674.328125,-457.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90.0,679,452,110,49,Dak'fron,679.859375,-452.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90.0,685,447,68,55,Dak'fron,685.53125,-447.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90.0,688,447,29,54,Dak'fron,688.2265625,-447.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90.0,646,448,64,50,Dak'fron,646.5,-448.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90.0,644,448,67,50,Dak'fron,644.5234375,-448.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90.0,639,443,19,45,Dak'fron,639.1484375,-443.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90.0,636,443,27,46,Dak'fron,636.2109375,-443.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90.0,633,441,14,44,Dak'fron,633.109375,-441.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90.0,630,441,88,50,Dak'fron,630.6875,-441.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,90.0,628,441,100,40,Dak'fron,628.78125,-441.5234375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,,526,451,67,35,Dak'fron,526.5234375,-451.7265625
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,,526,453,67,90,Dak'fron,526.5234375,-453.296875
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,,526,454,72,20,Dak'fron,526.5234375,-454.84375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,,526,457,74,123,Dak'fron,526.5234375,-457.0390625
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,,526,459,69,111,Dak'fron,526.5234375,-459.1328125
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,,638,496,78,100,Dak'fron,638.5234375,-496.21875
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,,638,495,77,76,Dak'fron,638.5234375,-495.40625
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,,636,493,78,99,Dak'fron,636.5234375,-493.2265625
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,,636,490,81,76,Dak'fron,636.5234375,-490.40625
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,,636,488,78,56,Dak'fron,636.5234375,-488.5625
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,,632,479,88,114,Dak'fron,632.5234375,-479.109375
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,,632,477,78,115,Dak'fron,632.5234375,-477.1015625
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,,632,474,84,40,Dak'fron,632.5234375,-474.6875
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,,637,464,87,17,Dak'fron,637.5234375,-464.8671875
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,,639,462,74,118,Dak'fron,639.5234375,-462.078125
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,,643,457,76,104,Dak'fron,643.5234375,-457.1875
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,,643,454,79,51,Dak'fron,643.5234375,-454.6015625
Dak'fron Banner Post,0,WOD_DakFron_BannerPost_01,,648,447,78,82,Dak'fron,648.5234375,-447.359375
