name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,region,gisX,gisY,climate,sink,scale
Desert Mountain,1,WOD_Mountain_Small_03,126,615,494,113,119,Dak'fron,615.8828125,-494.0703125,9,1,0.6384394
Desert Mountain,1,WOD_Mountain_Small_05,-133,519,494,119,42,Dak'fron,519.9296875,-494.671875,9,1,0.7874605
Desert Mountain,1,WOD_Mountain_Small_07,-154,524,492,52,73,Dak'fron,524.40625,-492.4296875,9,1,0.9907044
Desert Mountain,1,WOD_Mountain_Small_01,-104,531,489,41,13,Dak'fron,531.3203125,-489.8984375,9,1,0.8957055
Desert Mountain,1,WOD_Mountain_Small_04,-84,560,494,26,72,Dak'fron,560.203125,-494.4375,9,1,0.6156751
Desert Mountain,1,WOD_Mountain_Small_02,-169,522,484,10,47,Dak'fron,522.078125,-484.6328125,9,1,0.6480786
Desert Mountain,1,WOD_Mountain_Small_02,165,621,475,104,46,Dak'fron,621.8125,-475.640625,9,1,0.6474911
Desert Mountain,1,WOD_Mountain_Small_04,55,524,492,113,37,Dak'fron,524.8828125,-492.7109375,9,1,0.7271933
Desert Mountain,1,WOD_Mountain_Small_04,148,477,493,119,106,Dak'fron,477.9296875,-493.171875,9,1,0.625659
Desert Mountain,1,WOD_Mountain_Small_07,-23,610,487,52,58,Dak'fron,610.40625,-487.546875,9,1,0.8769888
Desert Mountain,1,WOD_Mountain_Small_05,-9,614,480,105,12,Dak'fron,614.8203125,-480.90625,9,1,0.8092992
Desert Mountain,1,WOD_Mountain_Small_07,-39,563,495,13,96,Dak'fron,563.1015625,-495.25,9,1,0.6375762
Desert Mountain,1,WOD_Mountain_Small_06,88,573,477,70,42,Dak'fron,573.546875,-477.671875,9,1,0.7274276
Desert Mountain,1,WOD_Mountain_Small_04,26,530,491,47,86,Dak'fron,530.3671875,-491.328125,9,1,0.8669642
Desert Mountain,1,WOD_Mountain_Small_04,59,552,486,109,26,Dak'fron,552.8515625,-486.796875,9,1,0.6732765
Desert Mountain,1,WOD_Mountain_Small_06,-104,565,496,12,46,Dak'fron,565.09375,-496.640625,9,1,0.608043
Desert Mountain,1,WOD_Mountain_Small_01,157,551,495,127,81,Dak'fron,551.9921875,-495.3671875,9,1,0.7080032
Desert Mountain,1,WOD_Mountain_Small_07,-139,616,494,4,61,Dak'fron,616.03125,-494.5234375,9,1,0.8797917
Desert Mountain,1,WOD_Mountain_Small_07,-50,520,496,49,18,Dak'fron,520.3828125,-496.859375,9,1,0.8325092
Desert Mountain,1,WOD_Mountain_Small_05,179,519,498,109,97,Dak'fron,519.8515625,-498.2421875,9,1,0.8770126
Desert Mountain,1,WOD_Mountain_Small_06,-146,528,493,9,81,Dak'fron,528.0703125,-493.3671875,9,1,0.9824334
Desert Mountain,1,WOD_Mountain_Small_04,78,622,475,58,8,Dak'fron,622.453125,-475.9375,9,1,0.769542
Desert Mountain,1,WOD_Mountain_Small_05,82,621,474,96,14,Dak'fron,621.75,-474.890625,9,1,0.6076773
Desert Mountain,1,WOD_Mountain_Small_07,-88,540,460,59,122,Dak'fron,540.4609375,-460.046875,9,1,0.7206299
Desert Mountain,1,WOD_Mountain_Small_06,95,512,493,92,68,Dak'fron,512.71875,-493.46875,9,1,0.8472062
Desert Mountain,1,WOD_Mountain_Small_06,88,605,488,82,78,Dak'fron,605.640625,-488.390625,9,1,0.7715075
Desert Mountain,1,WOD_Mountain_Small_04,179,579,463,23,87,Dak'fron,579.1796875,-463.3203125,9,1,0.8363491
Desert Mountain,1,WOD_Mountain_Small_04,15,585,483,9,4,Dak'fron,585.0703125,-483.96875,9,1,0.8815554
Desert Mountain,1,WOD_Mountain_Small_01,-24,609,467,12,15,Dak'fron,609.09375,-467.8828125,9,1,0.967793
Desert Mountain,1,WOD_Mountain_Small_05,-24,489,489,17,35,Dak'fron,489.1328125,-489.7265625,9,1,0.6597793
Desert Mountain,1,WOD_Mountain_Small_07,179,493,485,114,110,Dak'fron,493.890625,-485.140625,9,1,0.6649972
Desert Mountain,1,WOD_Mountain_Small_04,-31,564,495,20,60,Dak'fron,564.15625,-495.53125,9,1,0.8462238
Desert Mountain,1,WOD_Mountain_Small_06,136,574,478,91,52,Dak'fron,574.7109375,-478.59375,9,1,0.9229276
Desert Mountain,1,WOD_Mountain_Small_07,-139,613,485,104,105,Dak'fron,613.8125,-485.1796875,9,1,0.8888223
Desert Mountain,1,WOD_Mountain_Small_05,-37,586,490,36,119,Dak'fron,586.28125,-490.0703125,9,1,0.6046856
Desert Mountain,1,WOD_Mountain_Small_02,-86,546,480,102,55,Dak'fron,546.796875,-480.5703125,9,1,0.6686519
Desert Mountain,1,WOD_Mountain_Small_06,11,596,492,86,79,Dak'fron,596.671875,-492.3828125,9,1,0.8084146
Desert Mountain,1,WOD_Mountain_Small_06,152,519,487,19,123,Dak'fron,519.1484375,-487.0390625,9,1,0.6074087
Desert Mountain,1,WOD_Mountain_Small_06,180,592,470,120,102,Dak'fron,592.9375,-470.203125,9,1,0.6895699
Desert Mountain,1,WOD_Mountain_Small_02,-111,563,494,12,44,Dak'fron,563.09375,-494.65625,9,1,0.7381406
Desert Mountain,1,WOD_Mountain_Small_02,0,558,492,97,105,Dak'fron,558.7578125,-492.1796875,9,1,0.8485914
Desert Mountain,1,WOD_Mountain_Small_06,-115,559,493,104,28,Dak'fron,559.8125,-493.78125,9,1,0.8308914
Desert Mountain,1,WOD_Mountain_Small_04,18,510,483,26,76,Dak'fron,510.203125,-483.40625,9,1,0.6951571
Desert Mountain,1,WOD_Mountain_Small_02,103,529,491,124,106,Dak'fron,529.96875,-491.171875,9,1,0.8455864
Desert Mountain,1,WOD_Mountain_Small_01,-45,563,496,113,55,Dak'fron,563.8828125,-496.5703125,9,1,0.724778
Desert Mountain,1,WOD_Mountain_Small_06,60,524,491,86,46,Dak'fron,524.671875,-491.640625,9,1,0.7592884
Desert Mountain,1,WOD_Mountain_Small_06,156,551,483,17,96,Dak'fron,551.1328125,-483.25,9,1,0.6839375
Desert Mountain,1,WOD_Mountain_Small_01,-16,613,480,124,28,Dak'fron,613.96875,-480.78125,9,1,0.7961835
Desert Mountain,1,WOD_Mountain_Small_03,-172,583,484,63,54,Dak'fron,583.4921875,-484.578125,9,1,0.7017426
Desert Mountain,1,WOD_Mountain_Small_02,-42,551,483,104,33,Dak'fron,551.8125,-483.7421875,9,1,0.6232117
Desert Mountain,1,WOD_Mountain_Small_03,88,564,457,68,54,Dak'fron,564.53125,-457.578125,9,1,0.6718414
Desert Mountain,1,WOD_Mountain_Small_05,-19,540,460,79,13,Dak'fron,540.6171875,-460.8984375,9,1,0.6268998
Desert Mountain,1,WOD_Mountain_Small_03,71,586,483,56,8,Dak'fron,586.4375,-483.9375,9,1,0.9961356
Desert Mountain,1,WOD_Mountain_Small_01,-20,615,488,120,51,Dak'fron,615.9375,-488.6015625,9,1,0.6867588
Desert Mountain,1,WOD_Mountain_Small_05,146,520,487,20,77,Dak'fron,520.15625,-487.3984375,9,1,0.7053289
Desert Mountain,1,WOD_Mountain_Small_03,19,605,491,49,88,Dak'fron,605.3828125,-491.3125,9,1,0.6082604
Desert Mountain,1,WOD_Mountain_Small_02,180,482,497,32,27,Dak'fron,482.25,-497.7890625,9,1,0.9033515
Desert Mountain,1,WOD_Mountain_Small_04,-95,613,485,18,46,Dak'fron,613.140625,-485.640625,9,1,0.7280068
Desert Mountain,1,WOD_Mountain_Small_05,105,530,497,87,1,Dak'fron,530.6796875,-497.9921875,9,1,0.7533855
Desert Mountain,1,WOD_Mountain_Small_01,175,524,492,72,6,Dak'fron,524.5625,-492.953125,9,1,0.8353269
Desert Mountain,1,WOD_Mountain_Small_01,65,521,472,125,51,Dak'fron,521.9765625,-472.6015625,9,1,0.9490603
Desert Mountain,1,WOD_Mountain_Small_01,-70,526,489,10,22,Dak'fron,526.078125,-489.828125,9,1,0.9811167
Desert Mountain,1,WOD_Mountain_Small_02,-154,584,484,60,37,Dak'fron,584.46875,-484.7109375,9,1,0.8749953
Desert Mountain,1,WOD_Mountain_Small_06,79,519,496,35,65,Dak'fron,519.2734375,-496.4921875,9,1,0.9789482
Desert Mountain,1,WOD_Mountain_Small_07,74,526,488,83,8,Dak'fron,526.6484375,-488.9375,9,1,0.6853248
Desert Mountain,1,WOD_Mountain_Small_06,28,498,480,38,10,Dak'fron,498.296875,-480.921875,9,1,0.8072803
Desert Mountain,1,WOD_Mountain_Small_02,-167,502,498,27,100,Dak'fron,502.2109375,-498.21875,9,1,0.6102651
Desert Mountain,1,WOD_Mountain_Small_02,-172,515,498,120,116,Dak'fron,515.9375,-498.09375,9,1,0.7698742
Desert Mountain,1,WOD_Mountain_Small_03,18,577,464,120,51,Dak'fron,577.9375,-464.6015625,9,1,0.749668
Desert Mountain,1,WOD_Mountain_Small_06,143,614,494,92,6,Dak'fron,614.71875,-494.953125,9,1,0.7854302
Desert Mountain,1,WOD_Mountain_Small_03,23,522,496,61,31,Dak'fron,522.4765625,-496.7578125,9,1,0.7110515
Desert Mountain,1,WOD_Mountain_Small_02,13,608,489,37,116,Dak'fron,608.2890625,-489.09375,9,1,0.9455422
Desert Mountain,1,WOD_Mountain_Small_04,-78,574,477,69,58,Dak'fron,574.5390625,-477.546875,9,1,0.6528273
Desert Mountain,1,WOD_Mountain_Small_02,-22,533,490,81,78,Dak'fron,533.6328125,-490.390625,9,1,0.6733119
Desert Mountain,1,WOD_Mountain_Small_07,88,523,472,1,108,Dak'fron,523.0078125,-472.15625,9,1,0.7422451
Desert Mountain,1,WOD_Mountain_Small_07,-78,583,450,33,1,Dak'fron,583.2578125,-450.9921875,9,1,0.633369
Desert Mountain,1,WOD_Mountain_Small_02,-31,576,464,69,20,Dak'fron,576.5390625,-464.84375,9,1,0.820877
Desert Mountain,1,WOD_Mountain_Small_04,110,559,495,73,114,Dak'fron,559.5703125,-495.109375,9,1,0.9847745
Desert Mountain,1,WOD_Mountain_Small_04,163,542,497,47,69,Dak'fron,542.3671875,-497.4609375,9,1,0.6065719
Desert Mountain,1,WOD_Mountain_Small_06,-51,512,493,46,51,Dak'fron,512.359375,-493.6015625,9,1,0.9718117
Desert Mountain,1,WOD_Mountain_Small_05,-24,596,492,123,88,Dak'fron,596.9609375,-492.3125,9,1,0.712692
Desert Mountain,1,WOD_Mountain_Small_04,-95,635,478,22,1,Dak'fron,635.171875,-478.9921875,9,1,0.6255821
Desert Mountain,1,WOD_Mountain_Small_02,133,582,480,100,123,Dak'fron,582.78125,-480.0390625,9,1,0.7352636
Desert Mountain,1,WOD_Mountain_Small_03,8,526,494,14,77,Dak'fron,526.109375,-494.3984375,9,1,0.9765511
Desert Mountain,1,WOD_Mountain_Small_02,70,492,484,90,36,Dak'fron,492.703125,-484.71875,9,1,0.6052948
Desert Mountain,1,WOD_Mountain_Small_01,179,520,487,32,64,Dak'fron,520.25,-487.5,9,1,0.7388934
Desert Mountain,1,WOD_Mountain_Small_02,22,540,487,18,32,Dak'fron,540.140625,-487.75,9,1,0.6592563
Desert Mountain,1,WOD_Mountain_Small_01,-92,605,493,54,61,Dak'fron,605.421875,-493.5234375,9,1,0.9288471
Desert Mountain,1,WOD_Mountain_Small_04,8,564,495,15,24,Dak'fron,564.1171875,-495.8125,9,1,0.6759391
Desert Mountain,1,WOD_Mountain_Small_07,60,618,493,9,96,Dak'fron,618.0703125,-493.25,9,1,0.9626222
Desert Mountain,1,WOD_Mountain_Small_02,145,609,489,51,54,Dak'fron,609.3984375,-489.578125,9,1,0.6324406
Desert Mountain,1,WOD_Mountain_Small_05,-175,481,497,79,113,Dak'fron,481.6171875,-497.1171875,9,1,0.6928937
Desert Mountain,1,WOD_Mountain_Small_03,-113,595,471,38,78,Dak'fron,595.296875,-471.390625,9,1,0.652995
Desert Mountain,1,WOD_Mountain_Small_01,-126,565,462,106,52,Dak'fron,565.828125,-462.59375,9,1,0.604571
Desert Mountain,1,WOD_Mountain_Small_06,105,576,464,119,38,Dak'fron,576.9296875,-464.703125,9,1,0.6587787
Desert Mountain,1,WOD_Mountain_Small_06,-93,571,481,105,9,Dak'fron,571.8203125,-481.9296875,9,1,0.6318088
Desert Mountain,1,WOD_Mountain_Small_05,61,524,492,93,113,Dak'fron,524.7265625,-492.1171875,9,1,0.8688191
Desert Mountain,1,WOD_Mountain_Small_06,3,583,484,106,73,Dak'fron,583.828125,-484.4296875,9,1,0.9442205
Desert Mountain,1,WOD_Mountain_Small_03,51,606,466,125,109,Dak'fron,606.9765625,-466.1484375,9,1,0.7081311
Desert Mountain,1,WOD_Mountain_Small_01,122,597,496,118,115,Dak'fron,597.921875,-496.1015625,9,1,0.8733125
Desert Mountain,1,WOD_Mountain_Small_05,-90,571,482,13,82,Dak'fron,571.1015625,-482.359375,9,1,0.7134075
Desert Mountain,1,WOD_Mountain_Small_02,49,582,481,122,50,Dak'fron,582.953125,-481.609375,9,1,0.7519708
Desert Mountain,1,WOD_Mountain_Small_06,156,634,497,8,86,Dak'fron,634.0625,-497.328125,9,1,0.6724604
Desert Mountain,1,WOD_Mountain_Small_05,-51,609,467,14,24,Dak'fron,609.109375,-467.8125,9,1,0.6227393
Desert Mountain,1,WOD_Mountain_Small_06,-42,558,492,28,106,Dak'fron,558.21875,-492.171875,9,1,0.8787989
Desert Mountain,1,WOD_Mountain_Small_02,-24,621,494,26,100,Dak'fron,621.203125,-494.21875,9,1,0.910963
Desert Mountain,1,WOD_Mountain_Small_02,105,571,482,65,106,Dak'fron,571.5078125,-482.171875,9,1,0.7091287
Desert Mountain,1,WOD_Mountain_Small_05,-143,557,497,78,91,Dak'fron,557.609375,-497.2890625,9,1,0.7483411
Desert Mountain,1,WOD_Mountain_Small_02,-178,575,479,22,105,Dak'fron,575.171875,-479.1796875,9,1,0.7839423
Desert Mountain,1,WOD_Mountain_Small_06,-134,477,493,92,96,Dak'fron,477.71875,-493.25,9,1,0.6178449
Desert Mountain,1,WOD_Mountain_Small_03,-82,565,467,65,116,Dak'fron,565.5078125,-467.09375,9,1,0.9837734
Desert Mountain,1,WOD_Mountain_Small_04,-17,614,494,116,122,Dak'fron,614.90625,-494.046875,9,1,0.614145
Desert Mountain,1,WOD_Mountain_Small_03,-168,525,489,105,79,Dak'fron,525.8203125,-489.3828125,9,1,0.7721609
Desert Mountain,1,WOD_Mountain_Small_03,-93,500,484,76,45,Dak'fron,500.59375,-484.6484375,9,1,0.7110384
Desert Mountain,1,WOD_Mountain_Small_07,-27,565,496,33,5,Dak'fron,565.2578125,-496.9609375,9,1,0.9825623
Desert Mountain,1,WOD_Mountain_Small_02,133,560,497,127,83,Dak'fron,560.9921875,-497.3515625,9,1,0.6748524
Desert Mountain,1,WOD_Mountain_Small_02,-161,539,494,87,12,Dak'fron,539.6796875,-494.90625,9,1,0.8175224
Desert Mountain,1,WOD_Mountain_Small_05,153,564,495,10,70,Dak'fron,564.078125,-495.453125,9,1,0.9616178
Desert Mountain,1,WOD_Mountain_Small_05,-20,491,483,44,92,Dak'fron,491.34375,-483.28125,9,1,0.7310882
Desert Mountain,1,WOD_Mountain_Small_07,144,525,494,78,56,Dak'fron,525.609375,-494.5625,9,1,0.8363937
Desert Mountain,1,WOD_Mountain_Small_02,19,565,467,122,99,Dak'fron,565.953125,-467.2265625,9,1,0.7828894
Desert Mountain,1,WOD_Mountain_Small_05,-10,579,462,20,17,Dak'fron,579.15625,-462.8671875,9,1,0.8303005
Desert Mountain,1,WOD_Mountain_Small_06,29,614,485,50,15,Dak'fron,614.390625,-485.8828125,9,1,0.6637658
Desert Mountain,1,WOD_Mountain_Small_02,86,481,498,24,87,Dak'fron,481.1875,-498.3203125,9,1,0.7593737
Desert Mountain,1,WOD_Mountain_Small_02,50,607,465,47,42,Dak'fron,607.3671875,-465.671875,9,1,0.9835931
Desert Mountain,1,WOD_Mountain_Small_02,-105,538,493,67,115,Dak'fron,538.5234375,-493.1015625,9,1,0.7421476
Desert Mountain,1,WOD_Mountain_Small_04,-148,518,493,36,79,Dak'fron,518.28125,-493.3828125,9,1,0.7426828
Desert Mountain,1,WOD_Mountain_Small_02,22,555,495,91,55,Dak'fron,555.7109375,-495.5703125,9,1,0.6065314
Desert Mountain,1,WOD_Mountain_Small_07,97,582,484,116,45,Dak'fron,582.90625,-484.6484375,9,1,0.639846
Desert Mountain,1,WOD_Mountain_Small_01,100,476,492,41,24,Dak'fron,476.3203125,-492.8125,9,1,0.7306803
Desert Mountain,1,WOD_Mountain_Small_07,55,586,483,104,88,Dak'fron,586.8125,-483.3125,9,1,0.6930977
Desert Mountain,1,WOD_Mountain_Small_02,-164,608,488,74,86,Dak'fron,608.578125,-488.328125,9,1,0.6132298
Desert Mountain,1,WOD_Mountain_Small_06,-91,553,488,116,108,Dak'fron,553.90625,-488.15625,9,1,0.6272296
Desert Mountain,1,WOD_Mountain_Small_02,100,596,479,101,28,Dak'fron,596.7890625,-479.78125,9,1,0.6884643
Desert Mountain,1,WOD_Mountain_Small_04,141,532,492,27,83,Dak'fron,532.2109375,-492.3515625,9,1,0.7012765
Desert Mountain,1,WOD_Mountain_Small_06,-65,587,490,32,82,Dak'fron,587.25,-490.359375,9,1,0.6524221
Desert Mountain,1,WOD_Mountain_Small_06,-113,598,496,41,73,Dak'fron,598.3203125,-496.4296875,9,1,0.6048145
Desert Mountain,1,WOD_Mountain_Small_03,-8,596,477,100,38,Dak'fron,596.78125,-477.703125,9,1,0.6461937
Desert Mountain,1,WOD_Mountain_Small_07,-51,487,496,116,37,Dak'fron,487.90625,-496.7109375,9,1,0.8473921
Desert Mountain,1,WOD_Mountain_Small_05,-161,613,486,88,47,Dak'fron,613.6875,-486.6328125,9,1,0.9897025
Desert Mountain,1,WOD_Mountain_Small_05,70,524,492,28,50,Dak'fron,524.21875,-492.609375,9,1,0.996138
Desert Mountain,1,WOD_Mountain_Small_07,140,539,459,10,1,Dak'fron,539.078125,-459.9921875,9,1,0.6651818
Desert Mountain,1,WOD_Mountain_Small_02,-21,500,484,29,102,Dak'fron,500.2265625,-484.203125,9,1,0.8555047
Desert Mountain,1,WOD_Mountain_Small_02,169,586,490,125,41,Dak'fron,586.9765625,-490.6796875,9,1,0.6261217
Desert Mountain,1,WOD_Mountain_Small_03,-54,586,484,88,116,Dak'fron,586.6875,-484.09375,9,1,0.9132938
Desert Mountain,1,WOD_Mountain_Small_02,-88,523,498,17,91,Dak'fron,523.1328125,-498.2890625,9,1,0.7153594
Desert Mountain,1,WOD_Mountain_Small_01,-115,525,489,127,70,Dak'fron,525.9921875,-489.453125,9,1,0.6965675
Desert Mountain,1,WOD_Mountain_Small_04,-143,607,468,93,119,Dak'fron,607.7265625,-468.0703125,9,1,0.6984253
Desert Mountain,1,WOD_Mountain_Small_04,-91,559,493,24,36,Dak'fron,559.1875,-493.71875,9,1,0.7659428
Desert Mountain,1,WOD_Mountain_Small_06,-64,598,495,113,17,Dak'fron,598.8828125,-495.8671875,9,1,0.6184029
Desert Mountain,1,WOD_Mountain_Small_07,-37,608,467,51,105,Dak'fron,608.3984375,-467.1796875,9,1,0.9259866
Desert Mountain,1,WOD_Mountain_Small_05,111,584,484,26,77,Dak'fron,584.203125,-484.3984375,9,1,0.9941966
Desert Mountain,1,WOD_Mountain_Small_04,-167,487,496,93,26,Dak'fron,487.7265625,-496.796875,9,1,0.9875887
Desert Mountain,1,WOD_Mountain_Small_07,-158,564,495,42,0,Dak'fron,564.328125,-496.0,9,1,0.9619793
Desert Mountain,1,WOD_Mountain_Small_07,179,520,496,70,95,Dak'fron,520.546875,-496.2578125,9,1,0.9968045
Desert Mountain,1,WOD_Mountain_Small_01,-162,537,457,74,32,Dak'fron,537.578125,-457.75,9,1,0.6933681
Desert Mountain,1,WOD_Mountain_Small_02,33,607,480,12,56,Dak'fron,607.09375,-480.5625,9,1,0.8922836
Desert Mountain,1,WOD_Mountain_Small_07,-90,511,492,6,64,Dak'fron,511.046875,-492.5,9,1,0.9526881
Desert Mountain,1,WOD_Mountain_Small_07,-109,524,490,61,4,Dak'fron,524.4765625,-490.96875,9,1,0.7497185
Desert Mountain,1,WOD_Mountain_Small_01,-159,521,472,122,78,Dak'fron,521.953125,-472.390625,9,1,0.8995153
Desert Mountain,1,WOD_Mountain_Small_02,177,595,471,47,13,Dak'fron,595.3671875,-471.8984375,9,1,0.6951229
Desert Mountain,1,WOD_Mountain_Small_01,-113,586,490,95,105,Dak'fron,586.7421875,-490.1796875,9,1,0.7797167
Desert Mountain,1,WOD_Mountain_Small_04,-17,621,494,35,22,Dak'fron,621.2734375,-494.828125,9,1,0.7217873
Desert Mountain,1,WOD_Mountain_Small_07,18,578,463,35,27,Dak'fron,578.2734375,-463.7890625,9,1,0.6950967
Desert Mountain,1,WOD_Mountain_Small_06,-174,582,481,124,84,Dak'fron,582.96875,-481.34375,9,1,0.8009558
Desert Mountain,1,WOD_Mountain_Small_04,-78,519,497,44,99,Dak'fron,519.34375,-497.2265625,9,1,0.7171176
Desert Mountain,1,WOD_Mountain_Small_06,-155,510,491,42,10,Dak'fron,510.328125,-491.921875,9,1,0.8416471
Desert Mountain,1,WOD_Mountain_Small_03,-110,530,482,67,1,Dak'fron,530.5234375,-482.9921875,9,1,0.7531232
Desert Mountain,1,WOD_Mountain_Small_02,114,618,492,37,40,Dak'fron,618.2890625,-492.6875,9,1,0.9871179
Desert Mountain,1,WOD_Mountain_Small_04,-45,587,490,9,35,Dak'fron,587.0703125,-490.7265625,9,1,0.818754
Desert Mountain,1,WOD_Mountain_Small_07,98,606,493,46,54,Dak'fron,606.359375,-493.578125,9,1,0.8368922
Desert Mountain,1,WOD_Mountain_Small_07,-160,574,477,27,68,Dak'fron,574.2109375,-477.46875,9,1,0.9587045
Desert Mountain,1,WOD_Mountain_Small_06,-160,571,482,58,101,Dak'fron,571.453125,-482.2109375,9,1,0.7626933
Desert Mountain,1,WOD_Mountain_Small_03,74,516,493,114,72,Dak'fron,516.890625,-493.4375,9,1,0.7821777
Desert Mountain,1,WOD_Mountain_Small_04,38,524,491,35,55,Dak'fron,524.2734375,-491.5703125,9,1,0.7492139
Desert Mountain,1,WOD_Mountain_Small_07,-124,520,471,122,64,Dak'fron,520.953125,-471.5,9,1,0.701457
Desert Mountain,1,WOD_Mountain_Small_01,127,524,492,96,127,Dak'fron,524.75,-492.0078125,9,1,0.6418511
Desert Mountain,1,WOD_Mountain_Small_05,-67,480,497,127,87,Dak'fron,480.9921875,-497.3203125,9,1,0.896039
Desert Mountain,1,WOD_Mountain_Small_04,-118,576,464,73,51,Dak'fron,576.5703125,-464.6015625,9,1,0.8842114
Desert Mountain,1,WOD_Mountain_Small_07,-89,520,496,74,119,Dak'fron,520.578125,-496.0703125,9,1,0.870497
Desert Mountain,1,WOD_Mountain_Small_04,-50,511,492,55,118,Dak'fron,511.4296875,-492.078125,9,1,0.8174712
Desert Mountain,1,WOD_Mountain_Small_03,53,539,460,22,88,Dak'fron,539.171875,-460.3125,9,1,0.7130799
Desert Mountain,1,WOD_Mountain_Small_02,98,577,486,3,122,Dak'fron,577.0234375,-486.046875,9,1,0.8841347
Desert Mountain,1,WOD_Mountain_Small_01,147,583,485,122,113,Dak'fron,583.953125,-485.1171875,9,1,0.6031536
Desert Mountain,1,WOD_Mountain_Small_03,146,574,479,82,82,Dak'fron,574.640625,-479.359375,9,1,0.8122149
Desert Mountain,1,WOD_Mountain_Small_04,15,581,480,125,128,Dak'fron,581.9765625,-480.0,9,1,0.6097253
Desert Mountain,1,WOD_Mountain_Small_05,142,557,464,56,100,Dak'fron,557.4375,-464.21875,9,1,0.8488925
Desert Mountain,1,WOD_Mountain_Small_01,101,607,465,8,38,Dak'fron,607.0625,-465.703125,9,1,0.8308561
Desert Mountain,1,WOD_Mountain_Small_02,1,489,489,45,86,Dak'fron,489.3515625,-489.328125,9,1,0.878108
Desert Mountain,1,WOD_Mountain_Small_01,142,566,467,15,118,Dak'fron,566.1171875,-467.078125,9,1,0.8687829
Desert Mountain,1,WOD_Mountain_Small_07,12,545,498,86,65,Dak'fron,545.671875,-498.4921875,9,1,0.6010813
Desert Mountain,1,WOD_Mountain_Small_01,-32,538,458,124,119,Dak'fron,538.96875,-458.0703125,9,1,0.8588787
Desert Mountain,1,WOD_Mountain_Small_04,-115,568,450,82,101,Dak'fron,568.640625,-450.2109375,9,1,0.8401569
Desert Mountain,1,WOD_Mountain_Small_02,-115,558,468,4,110,Dak'fron,558.03125,-468.140625,9,1,0.8354958
Desert Mountain,1,WOD_Mountain_Small_04,174,564,459,64,115,Dak'fron,564.5,-459.1015625,9,1,0.6067486
