name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,region,gisX,gisY
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,591,346,67,29,Tigonus,591.5234375,-346.7734375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,588,342,67,15,Tigonus,588.5234375,-342.8828125
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,586,340,67,106,Tigonus,586.5234375,-340.171875
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,586,337,67,55,Tigonus,586.5234375,-337.5703125
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,584,334,67,15,Tigonus,584.5234375,-334.8828125
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,581,317,67,102,Tigonus,581.5234375,-317.203125
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,581,315,67,59,Tigonus,581.5234375,-315.5390625
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,572,306,67,91,Tigonus,572.5234375,-306.2890625
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,572,303,67,24,Tigonus,572.5234375,-303.8125
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,484,361,24,61,Tigonus,484.1875,-361.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,487,361,28,61,Tigonus,487.21875,-361.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,488,360,90,61,Tigonus,488.703125,-360.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,490,360,93,61,Tigonus,490.7265625,-360.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,493,360,33,61,Tigonus,493.2578125,-360.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,496,360,35,61,Tigonus,496.2734375,-360.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,498,360,69,61,Tigonus,498.5390625,-360.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,503,360,15,61,Tigonus,503.1171875,-360.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,473,356,78,61,Tigonus,473.609375,-356.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,476,356,23,61,Tigonus,476.1796875,-356.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,543,363,76,61,Tigonus,543.59375,-363.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,536,360,95,61,Tigonus,536.7421875,-360.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,533,360,78,61,Tigonus,533.609375,-360.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,527,353,18,61,Tigonus,527.140625,-353.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,525,353,45,61,Tigonus,525.3515625,-353.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,523,353,77,61,Tigonus,523.6015625,-353.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,520,352,63,61,Tigonus,520.4921875,-352.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,515,352,20,61,Tigonus,515.15625,-352.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,511,352,23,61,Tigonus,511.1796875,-352.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,477,349,84,61,Tigonus,477.65625,-349.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,479,349,115,61,Tigonus,479.8984375,-349.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,484,346,119,61,Tigonus,484.9296875,-346.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,497,334,14,61,Tigonus,497.109375,-334.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,500,335,14,61,Tigonus,500.109375,-335.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,506,328,114,61,Tigonus,506.890625,-328.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,510,327,44,61,Tigonus,510.34375,-327.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,509,340,93,61,Tigonus,509.7265625,-340.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,512,340,102,61,Tigonus,512.796875,-340.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,515,340,113,61,Tigonus,515.8828125,-340.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,520,340,87,61,Tigonus,520.6796875,-340.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,525,338,113,61,Tigonus,525.8828125,-338.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,524,348,69,61,Tigonus,524.5390625,-348.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,526,348,104,61,Tigonus,526.8125,-348.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,531,351,90,61,Tigonus,531.703125,-351.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,534,351,38,61,Tigonus,534.296875,-351.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,534,333,84,61,Tigonus,534.65625,-333.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,552,354,81,61,Tigonus,552.6328125,-354.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,554,354,101,61,Tigonus,554.7890625,-354.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,558,351,115,61,Tigonus,558.8984375,-351.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,562,351,24,61,Tigonus,562.1875,-351.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,570,344,76,61,Tigonus,570.59375,-344.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,543,335,9,61,Tigonus,543.0703125,-335.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,546,335,114,61,Tigonus,546.890625,-335.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,552,334,9,61,Tigonus,552.0703125,-334.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,556,331,120,61,Tigonus,556.9375,-331.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,558,330,120,61,Tigonus,558.9375,-330.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,561,328,119,61,Tigonus,561.9296875,-328.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,,565,324,67,12,Tigonus,565.5234375,-324.90625
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,566,323,119,61,Tigonus,566.9296875,-323.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,561,316,115,61,Tigonus,561.8984375,-316.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,559,316,1,61,Tigonus,559.0078125,-316.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,542,329,14,61,Tigonus,542.109375,-329.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,545,326,79,61,Tigonus,545.6171875,-326.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,526,309,22,61,Tigonus,526.171875,-309.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,533,308,24,61,Tigonus,533.1875,-308.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,535,308,73,61,Tigonus,535.5703125,-308.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,542,303,123,61,Tigonus,542.9609375,-303.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,546,303,31,61,Tigonus,546.2421875,-303.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,567,299,95,61,Tigonus,567.7421875,-299.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,552,315,46,61,Tigonus,552.359375,-315.5234375
Tigonus Banner Post,0,WOD_Tigonus_BannerPost_01,90.0,556,315,58,61,Tigonus,556.453125,-315.5234375
