name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,region,gisX,gisY,climate,sink,scale
Foothills,1,WOD_Mountain_Small_05,93,959,143,108,68,Wrothgarian Mountains,959.84375,-143.46875,4.0,1,0.6724604
Foothills,1,WOD_Mountain_Small_06,-106,761,98,46,76,Wrothgarian Mountains,761.359375,-98.40625,4.0,1,0.8350399
Foothills,1,WOD_Mountain_Small_02,-24,814,77,15,113,Wrothgarian Mountains,814.1171875,-77.1171875,4.0,1,0.7483411
Foothills,1,WOD_Mountain_Small_02,-55,782,80,26,38,Wrothgarian Mountains,782.203125,-80.703125,4.0,1,0.6788217
Foothills,1,WOD_Mountain_Small_02,8,796,142,49,108,Wrothgarian Mountains,796.3828125,-142.15625,4.0,1,0.8040068
Foothills,1,WOD_Mountain_Small_02,74,924,88,45,95,Wrothgarian Mountains,924.3515625,-88.2578125,4.0,1,0.7110384
Foothills,1,WOD_Mountain_Small_01,107,966,146,96,24,Wrothgarian Mountains,966.75,-146.8125,4.0,1,0.9825623
Foothills,1,WOD_Mountain_Small_07,37,799,3,51,128,Wrothgarian Mountains,799.3984375,-3.0,4.0,1,0.6748524
Foothills,1,WOD_Mountain_Small_03,96,775,37,24,45,Wrothgarian Mountains,775.1875,-37.6484375,4.0,1,0.7827646
Foothills,1,WOD_Mountain_Small_04,-129,919,140,29,79,Wrothgarian Mountains,919.2265625,-140.3828125,4.0,1,0.889667
Foothills,1,WOD_Mountain_Small_03,-95,791,75,12,84,Wrothgarian Mountains,791.09375,-75.34375,4.0,1,0.87601
Foothills,1,WOD_Mountain_Small_05,141,990,39,14,63,Wrothgarian Mountains,990.109375,-39.5078125,4.0,1,0.8544244
Foothills,1,WOD_Mountain_Small_01,166,829,54,26,31,Wrothgarian Mountains,829.203125,-54.7578125,4.0,1,0.9185566
Foothills,1,WOD_Mountain_Small_02,-14,743,21,65,69,Wrothgarian Mountains,743.5078125,-21.4609375,4.0,1,0.9836667
Foothills,1,WOD_Mountain_Small_07,126,801,3,40,109,Wrothgarian Mountains,801.3125,-3.1484375,4.0,1,0.8363937
Foothills,1,WOD_Mountain_Small_03,-63,791,47,33,108,Wrothgarian Mountains,791.2578125,-47.15625,4.0,1,0.7828894
Foothills,1,WOD_Mountain_Small_07,107,916,178,70,14,Wrothgarian Mountains,916.546875,-178.890625,4.0,1,0.9283069
Foothills,1,WOD_Mountain_Small_06,85,798,76,23,111,Wrothgarian Mountains,798.1796875,-76.1328125,4.0,1,0.6250852
Foothills,1,WOD_Mountain_Small_07,169,899,59,13,42,Wrothgarian Mountains,899.1015625,-59.671875,4.0,1,0.7696129
Foothills,1,WOD_Mountain_Small_06,162,883,59,59,42,Wrothgarian Mountains,883.4609375,-59.671875,4.0,1,0.7034736
Foothills,1,WOD_Mountain_Small_01,10,960,119,64,59,Wrothgarian Mountains,960.5,-119.5390625,4.0,1,0.7426828
Foothills,1,WOD_Mountain_Small_03,-94,744,80,104,64,Wrothgarian Mountains,744.8125,-80.5,4.0,1,0.9477954
Foothills,1,WOD_Mountain_Small_04,-78,908,19,51,55,Wrothgarian Mountains,908.3984375,-19.5703125,4.0,1,0.781665
Foothills,1,WOD_Mountain_Small_01,-173,834,114,99,115,Wrothgarian Mountains,834.7734375,-114.1015625,4.0,1,0.6132298
Foothills,1,WOD_Mountain_Small_07,175,944,163,46,31,Wrothgarian Mountains,944.359375,-163.7578125,4.0,1,0.7715183
Foothills,1,WOD_Mountain_Small_02,74,784,73,83,113,Wrothgarian Mountains,784.6484375,-73.1171875,4.0,1,0.7012765
Foothills,1,WOD_Mountain_Small_05,-1,909,111,122,15,Wrothgarian Mountains,909.953125,-111.8828125,4.0,1,0.9897025
Foothills,1,WOD_Mountain_Small_07,-130,742,71,9,122,Wrothgarian Mountains,742.0703125,-71.046875,4.0,1,0.7636216
Foothills,1,WOD_Mountain_Small_01,39,721,22,13,109,Wrothgarian Mountains,721.1015625,-22.1484375,4.0,1,0.6651818
Foothills,1,WOD_Mountain_Small_07,-168,763,48,27,60,Wrothgarian Mountains,763.2109375,-48.53125,4.0,1,0.6261217
Foothills,1,WOD_Mountain_Small_04,142,834,74,74,93,Wrothgarian Mountains,834.578125,-74.2734375,4.0,1,0.9132938
Foothills,1,WOD_Mountain_Small_03,79,690,34,17,61,Wrothgarian Mountains,690.1328125,-34.5234375,4.0,1,0.6965675
Foothills,1,WOD_Mountain_Small_02,144,743,18,106,69,Wrothgarian Mountains,743.828125,-18.4609375,4.0,1,0.8650019
Foothills,1,WOD_Mountain_Small_07,74,817,2,118,55,Wrothgarian Mountains,817.921875,-2.5703125,4.0,1,0.8069234
Foothills,1,WOD_Mountain_Small_03,-53,925,190,81,47,Wrothgarian Mountains,925.6328125,-190.6328125,4.0,1,0.7696356
Foothills,1,WOD_Mountain_Small_04,139,838,56,87,20,Wrothgarian Mountains,838.6796875,-56.84375,4.0,1,0.7148206
Foothills,1,WOD_Mountain_Small_01,165,970,166,60,104,Wrothgarian Mountains,970.46875,-166.1875,4.0,1,0.9314628
Foothills,1,WOD_Mountain_Small_07,-5,676,8,17,111,Wrothgarian Mountains,676.1328125,-8.1328125,4.0,1,0.9699867
Foothills,1,WOD_Mountain_Small_04,101,679,7,96,24,Wrothgarian Mountains,679.75,-7.8125,4.0,1,0.6184029
Foothills,1,WOD_Mountain_Small_02,93,891,96,119,125,Wrothgarian Mountains,891.9296875,-96.0234375,4.0,1,0.9259866
Foothills,1,WOD_Mountain_Small_05,137,932,131,125,63,Wrothgarian Mountains,932.9765625,-131.5078125,4.0,1,0.9619793
Foothills,1,WOD_Mountain_Small_06,146,974,130,110,47,Wrothgarian Mountains,974.859375,-130.6328125,4.0,1,0.7186225
Foothills,1,WOD_Mountain_Small_06,145,964,12,120,10,Wrothgarian Mountains,964.9375,-12.921875,4.0,1,0.9968045
Foothills,1,WOD_Mountain_Small_01,180,715,72,22,72,Wrothgarian Mountains,715.171875,-72.4375,4.0,1,0.699768
Foothills,1,WOD_Mountain_Small_01,85,873,6,55,22,Wrothgarian Mountains,873.4296875,-6.828125,4.0,1,0.8922836
Foothills,1,WOD_Mountain_Small_01,67,989,65,29,88,Wrothgarian Mountains,989.2265625,-65.3125,4.0,1,0.9526881
Foothills,1,WOD_Mountain_Small_05,142,976,65,29,79,Wrothgarian Mountains,976.2265625,-65.3828125,4.0,1,0.7089748
Foothills,1,WOD_Mountain_Small_02,173,940,22,119,76,Wrothgarian Mountains,940.9296875,-22.40625,4.0,1,0.6687412
Foothills,1,WOD_Mountain_Small_07,-91,766,114,63,28,Wrothgarian Mountains,766.4921875,-114.78125,4.0,1,0.7217873
Foothills,1,WOD_Mountain_Small_07,25,990,158,54,65,Wrothgarian Mountains,990.421875,-158.4921875,4.0,1,0.9770334
Foothills,1,WOD_Mountain_Small_03,114,873,97,88,8,Wrothgarian Mountains,873.6875,-97.9375,4.0,1,0.7807287
Foothills,1,WOD_Mountain_Small_02,-86,816,97,27,49,Wrothgarian Mountains,816.2109375,-97.6171875,4.0,1,0.6609419
Foothills,1,WOD_Mountain_Small_06,-124,956,137,93,60,Wrothgarian Mountains,956.7265625,-137.53125,4.0,1,0.9581544
Foothills,1,WOD_Mountain_Small_06,137,878,116,3,73,Wrothgarian Mountains,878.0234375,-116.4296875,4.0,1,0.8208313
Foothills,1,WOD_Mountain_Small_04,17,991,202,67,10,Wrothgarian Mountains,991.5234375,-202.921875,4.0,1,0.7606854
Foothills,1,WOD_Mountain_Small_06,-25,825,106,124,27,Wrothgarian Mountains,825.96875,-106.7890625,4.0,1,0.6418511
Foothills,1,WOD_Mountain_Small_05,-141,746,89,56,32,Wrothgarian Mountains,746.4375,-89.75,4.0,1,0.7393904
Foothills,1,WOD_Mountain_Small_05,-98,818,86,78,41,Wrothgarian Mountains,818.609375,-86.6796875,4.0,1,0.8489538
Foothills,1,WOD_Mountain_Small_05,126,799,31,65,119,Wrothgarian Mountains,799.5078125,-31.0703125,4.0,1,0.8842114
Foothills,1,WOD_Mountain_Small_05,-159,958,138,18,72,Wrothgarian Mountains,958.140625,-138.4375,4.0,1,0.6819695
Foothills,1,WOD_Mountain_Small_07,-128,789,128,102,106,Wrothgarian Mountains,789.796875,-128.171875,4.0,1,0.6120941
Foothills,1,WOD_Mountain_Small_02,-8,969,79,31,17,Wrothgarian Mountains,969.2421875,-79.8671875,4.0,1,0.8488925
Foothills,1,WOD_Mountain_Small_06,153,854,112,29,101,Wrothgarian Mountains,854.2265625,-112.2109375,4.0,1,0.7116272
Foothills,1,WOD_Mountain_Small_01,-173,858,63,124,127,Wrothgarian Mountains,858.96875,-63.0078125,4.0,1,0.878108
Foothills,1,WOD_Mountain_Small_04,-94,869,67,64,122,Wrothgarian Mountains,869.5,-67.046875,4.0,1,0.8588787
Foothills,1,WOD_Mountain_Small_04,160,996,117,81,24,Wrothgarian Mountains,996.6328125,-117.8125,4.0,1,0.8354958
Foothills,1,WOD_Mountain_Small_06,-8,944,46,31,13,Wrothgarian Mountains,944.2421875,-46.8984375,4.0,1,0.6067486
Foothills,1,WOD_Mountain_Small_04,44,762,18,97,88,Wrothgarian Mountains,762.7578125,-18.3125,4.0,1,0.878593
Foothills,1,WOD_Mountain_Small_05,-36,732,37,113,23,Wrothgarian Mountains,732.8828125,-37.8203125,4.0,1,0.7641206
Foothills,1,WOD_Mountain_Small_04,-143,872,102,64,13,Wrothgarian Mountains,872.5,-102.8984375,4.0,1,0.8493178
Foothills,1,WOD_Mountain_Small_05,40,989,113,10,29,Wrothgarian Mountains,989.078125,-113.7734375,4.0,1,0.992232
Foothills,1,WOD_Mountain_Small_04,-6,776,88,88,49,Wrothgarian Mountains,776.6875,-88.6171875,4.0,1,0.8010883
Foothills,1,WOD_Mountain_Small_07,21,822,70,31,4,Wrothgarian Mountains,822.2421875,-70.96875,4.0,1,0.9693224
Foothills,1,WOD_Mountain_Small_06,64,987,105,82,70,Wrothgarian Mountains,987.640625,-105.453125,4.0,1,0.931959
Foothills,1,WOD_Mountain_Small_04,67,730,24,17,81,Wrothgarian Mountains,730.1328125,-24.3671875,4.0,1,0.6699088
Foothills,1,WOD_Mountain_Small_05,61,958,120,81,108,Wrothgarian Mountains,958.6328125,-120.15625,4.0,1,0.7556539
Foothills,1,WOD_Mountain_Small_01,-109,800,15,114,14,Wrothgarian Mountains,800.890625,-15.890625,4.0,1,0.9808571
Foothills,1,WOD_Mountain_Small_01,162,823,43,95,47,Wrothgarian Mountains,823.7421875,-43.6328125,4.0,1,0.6641871
Foothills,1,WOD_Mountain_Small_03,-85,994,202,77,23,Wrothgarian Mountains,994.6015625,-202.8203125,4.0,1,0.6158462
Foothills,1,WOD_Mountain_Small_04,32,876,27,31,78,Wrothgarian Mountains,876.2421875,-27.390625,4.0,1,0.7448756
Foothills,1,WOD_Mountain_Small_02,-152,949,76,35,83,Wrothgarian Mountains,949.2734375,-76.3515625,4.0,1,0.7512981
Foothills,1,WOD_Mountain_Small_04,139,977,59,51,65,Wrothgarian Mountains,977.3984375,-59.4921875,4.0,1,0.8721395
Foothills,1,WOD_Mountain_Small_01,145,975,62,13,6,Wrothgarian Mountains,975.1015625,-62.953125,4.0,1,0.6252831
Foothills,1,WOD_Mountain_Small_03,137,690,10,83,19,Wrothgarian Mountains,690.6484375,-10.8515625,4.0,1,0.8428997
Foothills,1,WOD_Mountain_Small_02,100,794,15,69,18,Wrothgarian Mountains,794.5390625,-15.859375,4.0,1,0.7136
Foothills,1,WOD_Mountain_Small_01,-67,818,7,56,29,Wrothgarian Mountains,818.4375,-7.7734375,4.0,1,0.8058051
Foothills,1,WOD_Mountain_Small_03,88,836,46,54,51,Wrothgarian Mountains,836.421875,-46.6015625,4.0,1,0.747171
Foothills,1,WOD_Mountain_Small_01,-123,953,20,63,54,Wrothgarian Mountains,953.4921875,-20.578125,4.0,1,0.734991
Foothills,1,WOD_Mountain_Small_02,-5,930,23,125,14,Wrothgarian Mountains,930.9765625,-23.890625,4.0,1,0.9881975
Foothills,1,WOD_Mountain_Small_01,92,994,130,3,76,Wrothgarian Mountains,994.0234375,-130.40625,4.0,1,0.6387216
Foothills,1,WOD_Mountain_Small_06,129,950,21,17,9,Wrothgarian Mountains,950.1328125,-21.9296875,4.0,1,0.7407572
Foothills,1,WOD_Mountain_Small_04,31,960,107,115,127,Wrothgarian Mountains,960.8984375,-107.0078125,4.0,1,0.8550331
Foothills,1,WOD_Mountain_Small_07,94,801,77,50,65,Wrothgarian Mountains,801.390625,-77.4921875,4.0,1,0.8792994
Foothills,1,WOD_Mountain_Small_07,87,946,78,19,110,Wrothgarian Mountains,946.1484375,-78.140625,4.0,1,0.6250544
Foothills,1,WOD_Mountain_Small_01,-89,989,157,13,100,Wrothgarian Mountains,989.1015625,-157.21875,4.0,1,0.6967607
Foothills,1,WOD_Mountain_Small_02,-128,993,109,45,41,Wrothgarian Mountains,993.3515625,-109.6796875,4.0,1,0.6469282
Foothills,1,WOD_Mountain_Small_01,132,982,49,108,26,Wrothgarian Mountains,982.84375,-49.796875,4.0,1,0.8358779
Foothills,1,WOD_Mountain_Small_03,-155,984,115,116,68,Wrothgarian Mountains,984.90625,-115.46875,4.0,1,0.9392601
Foothills,1,WOD_Mountain_Small_06,-119,987,176,84,109,Wrothgarian Mountains,987.65625,-176.1484375,4.0,1,0.8739738
Foothills,1,WOD_Mountain_Small_02,138,850,46,77,86,Wrothgarian Mountains,850.6015625,-46.328125,4.0,1,0.9448251
Foothills,1,WOD_Mountain_Small_06,-19,833,50,8,114,Wrothgarian Mountains,833.0625,-50.109375,4.0,1,0.9438323
