name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,region,gisX,gisY
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,180.0,444,391,111,4,Sentinel,444.8671875,-391.96875
Sentinel Border Tower,0,WOD_Sentinel_ScoutTower_01,180.0,443,404,116,51,Sentinel,443.90625,-404.6015625
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,180.0,444,417,108,54,Sentinel,444.84375,-417.578125
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,180.0,444,418,3,24,Sentinel,444.0234375,-418.8125
Sentinel Border Tower,0,WOD_Sentinel_ScoutTower_01,270.0,429,419,31,17,Sentinel,429.2421875,-419.8671875
Sentinel Border Tower,0,WOD_Sentinel_ScoutTower_01,270.0,417,419,123,18,Sentinel,417.9609375,-419.859375
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,270.0,384,408,73,8,Sentinel,384.5703125,-408.9375
Sentinel Border Tower,0,WOD_Sentinel_ScoutTower_01,270.0,358,412,108,6,Sentinel,358.84375,-412.953125
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,270.0,349,412,72,5,Sentinel,349.5625,-412.9609375
Sentinel Border Tower,0,WOD_Sentinel_ScoutTower_01,270.0,325,405,76,14,Sentinel,325.59375,-405.890625
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,320,405,120,8,Sentinel,320.9375,-405.9375
Sentinel Border Tower,0,WOD_Sentinel_ScoutTower_01,,311,397,10,124,Sentinel,311.078125,-397.0
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,313,387,70,120,Sentinel,313.546875,-387.0625
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,310,385,78,108,Sentinel,310.609375,-385.15625
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,318,383,70,91,Sentinel,318.546875,-383.2890625
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,323,379,108,56,Sentinel,323.84375,-379.5625
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,328,376,82,111,Sentinel,328.640625,-376.1328125
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,331,372,31,100,Sentinel,331.2421875,-372.21875
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,337,367,74,110,Sentinel,337.578125,-367.140625
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,342,364,79,91,Sentinel,342.6171875,-364.2890625
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,348,361,29,44,Sentinel,348.2265625,-361.65625
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,347,358,19,105,Sentinel,347.1484375,-358.1796875
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,348,356,37,100,Sentinel,348.2890625,-356.21875
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,354,357,13,109,Sentinel,354.1015625,-357.1484375
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,367,354,35,95,Sentinel,367.2734375,-354.2578125
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,370,349,44,96,Sentinel,370.34375,-349.25
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,382,345,82,113,Sentinel,382.640625,-345.1171875
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,389,342,84,115,Sentinel,389.65625,-342.1015625
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,395,341,3,108,Sentinel,395.0078125,-341.15625
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,398,342,114,110,Sentinel,398.890625,-342.140625
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,401,343,101,38,Sentinel,401.7890625,-343.703125
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,402,345,91,47,Sentinel,402.7109375,-345.6328125
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,400,346,99,59,Sentinel,400.7734375,-346.5390625
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,396,341,105,63,Sentinel,396.8203125,-341.5078125
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,395,349,100,19,Sentinel,395.78125,-349.8515625
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,383,369,73,114,Sentinel,383.5703125,-369.109375
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,395,369,95,96,Sentinel,395.7421875,-369.25
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,399,370,82,111,Sentinel,399.640625,-370.1328125
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,406,373,76,109,Sentinel,406.59375,-373.1484375
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,410,372,82,99,Sentinel,410.640625,-372.2265625
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,414,373,104,108,Sentinel,414.8125,-373.15625
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,423,373,6,104,Sentinel,423.046875,-373.1875
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,426,373,17,106,Sentinel,426.1328125,-373.171875
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,428,373,33,106,Sentinel,428.2578125,-373.171875
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,434,374,67,106,Sentinel,434.5234375,-374.171875
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,439,371,29,13,Sentinel,439.2265625,-371.8984375
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,440,370,83,105,Sentinel,440.6484375,-370.1796875
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,444,370,55,108,Sentinel,444.4296875,-370.15625
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,382,362,102,110,Sentinel,382.796875,-362.140625
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,387,354,90,90,Sentinel,387.703125,-354.296875
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,393,351,55,23,Sentinel,393.4296875,-351.8203125
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,403,327,87,88,Sentinel,403.6796875,-327.3125
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,403,323,90,79,Sentinel,403.703125,-323.3828125
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,407,325,79,44,Sentinel,407.6171875,-325.65625
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,408,329,63,100,Sentinel,408.4921875,-329.21875
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,316,384,118,18,Sentinel,316.921875,-384.859375
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,309,390,83,108,Sentinel,309.6484375,-390.15625
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,308,388,20,38,Sentinel,308.15625,-388.703125
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,310,393,51,42,Sentinel,310.3984375,-393.671875
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,312,399,20,82,Sentinel,312.15625,-399.359375
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,314,402,20,78,Sentinel,314.15625,-402.390625
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,316,404,46,27,Sentinel,316.359375,-404.7890625
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,270.0,320,405,3,14,Sentinel,320.0234375,-405.890625
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,270.0,328,405,104,17,Sentinel,328.8125,-405.8671875
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,270.0,334,405,69,12,Sentinel,334.5390625,-405.90625
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,337,408,15,122,Sentinel,337.1171875,-408.046875
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,338,411,18,50,Sentinel,338.140625,-411.609375
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,270.0,340,412,105,15,Sentinel,340.8203125,-412.8828125
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,270.0,347,412,78,12,Sentinel,347.609375,-412.90625
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,270.0,353,412,77,8,Sentinel,353.6015625,-412.9375
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,270.0,356,412,90,14,Sentinel,356.703125,-412.890625
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,270.0,362,411,64,15,Sentinel,362.5,-411.8828125
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,270.0,366,409,47,14,Sentinel,366.3671875,-409.890625
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,270.0,373,408,5,17,Sentinel,373.0390625,-408.8671875
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,270.0,382,408,5,13,Sentinel,382.0390625,-408.8984375
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,270.0,388,408,58,8,Sentinel,388.453125,-408.9375
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,270.0,392,408,73,4,Sentinel,392.5703125,-408.96875
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,270.0,397,409,27,9,Sentinel,397.2109375,-409.9296875
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,401,417,6,4,Sentinel,401.046875,-417.96875
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,401,421,12,56,Sentinel,401.09375,-421.5625
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,,403,423,14,108,Sentinel,403.109375,-423.15625
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,180.0,413,421,109,51,Sentinel,413.8515625,-421.6015625
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,270.0,421,419,18,17,Sentinel,421.140625,-419.8671875
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,270.0,426,419,4,10,Sentinel,426.03125,-419.921875
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,270.0,433,419,125,14,Sentinel,433.9765625,-419.890625
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,270.0,438,420,67,9,Sentinel,438.5234375,-420.9296875
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,270.0,441,419,93,13,Sentinel,441.7265625,-419.8984375
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,180.0,443,413,115,68,Sentinel,443.8984375,-413.46875
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,180.0,443,409,115,74,Sentinel,443.8984375,-409.421875
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,180.0,443,401,111,56,Sentinel,443.8671875,-401.5625
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,180.0,443,397,114,13,Sentinel,443.890625,-397.8984375
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,180.0,444,384,99,74,Sentinel,444.7734375,-384.421875
Sentinel Border Tower,0,WOD_Sentinel_BorderTower_01,180.0,445,374,120,54,Sentinel,445.9375,-374.578125
Dak'fron Border Tower,0,WOD_DakFron_BorderTower_01,180.0,648,445,123,9,Dak'fron,648.9609375,-445.9296875
Dak'fron Border Tower,0,WOD_DakFron_ScoutTower_01,180.0,629,434,97,109,Dak'fron,629.7578125,-434.1484375
Dak'fron Border Tower,0,WOD_DakFron_ScoutTower_01,90.0,577,441,76,114,Dak'fron,577.59375,-441.109375
Satakalaam Border Tower,0,WOD_Satakalaam_ScoutTower_01,270.0,780,314,82,14,Satakalaam,780.640625,-314.890625
Satakalaam Border Tower,0,WOD_Satakalaam_BorderTower_01,270.0,844,317,24,19,Satakalaam,844.1875,-317.8515625
Satakalaam Border Tower,0,WOD_Satakalaam_BorderTower_01,,857,281,81,104,Satakalaam,857.6328125,-281.1875
Satakalaam Border Tower,0,WOD_Satakalaam_BorderTower_01,,772,299,15,106,Satakalaam,772.1171875,-299.171875
Satakalaam Border Tower,0,WOD_Satakalaam_BorderTower_01,,839,278,76,110,Satakalaam,839.59375,-278.140625
Satakalaam Border Tower,0,WOD_Satakalaam_BorderTower_01,,847,270,47,115,Satakalaam,847.3671875,-270.1015625
Daggerfall Border Tower,0,WOD_Daggerfall_BorderTower_01,180.0,90,163,91,101,Daggerfall,90.7109375,-163.2109375
Daggerfall Border Tower,0,WOD_Daggerfall_BorderTower_01,180.0,274,158,109,101,Daggerfall,274.8515625,-158.2109375
Daggerfall Border Tower,0,WOD_Daggerfall_BorderTower_01,180.0,273,157,12,88,Daggerfall,273.09375,-157.3125
Daggerfall Border Tower,0,WOD_Daggerfall_BorderTower_01,180.0,267,131,23,110,Daggerfall,267.1796875,-131.140625
Daggerfall Border Tower,0,WOD_Daggerfall_BorderTower_01,180.0,145,152,50,51,Daggerfall,145.390625,-152.6015625
Daggerfall Border Tower,0,WOD_Daggerfall_BorderTower_01,180.0,133,152,88,45,Daggerfall,133.6875,-152.6484375
Daggerfall Border Tower,0,WOD_Daggerfall_BorderTower_01,180.0,284,159,91,82,Daggerfall,284.7109375,-159.359375
Daggerfall Border Tower,0,WOD_Daggerfall_BorderTower_01,180.0,300,184,114,49,Daggerfall,300.890625,-184.6171875
Daggerfall Border Tower,0,WOD_Daggerfall_BorderTower_01,180.0,269,143,115,35,Daggerfall,269.8984375,-143.7265625
Daggerfall Border Tower,0,WOD_Daggerfall_BorderTower_01,180.0,275,159,78,95,Daggerfall,275.609375,-159.2578125
Daggerfall Border Tower,0,WOD_Daggerfall_BorderTower_01,180.0,116,153,86,42,Daggerfall,116.671875,-153.671875
Daggerfall Border Tower,0,WOD_Daggerfall_BorderTower_01,180.0,270,156,104,45,Daggerfall,270.8125,-156.6484375
Daggerfall Border Tower,0,WOD_Daggerfall_BorderTower_01,180.0,126,151,83,44,Daggerfall,126.6484375,-151.65625
Daggerfall Border Tower,0,WOD_Daggerfall_BorderTower_01,180.0,113,153,87,45,Daggerfall,113.6796875,-153.6484375
Daggerfall Border Tower,0,WOD_Daggerfall_BorderTower_01,180.0,271,135,120,104,Daggerfall,271.9375,-135.1875
Daggerfall Border Tower,0,WOD_Daggerfall_BorderTower_01,180.0,242,131,86,90,Daggerfall,242.671875,-131.296875
Daggerfall Border Tower,0,WOD_Daggerfall_BorderTower_01,180.0,309,206,108,88,Daggerfall,309.84375,-206.3125
Daggerfall Border Tower,0,WOD_Daggerfall_BorderTower_01,180.0,270,147,100,70,Daggerfall,270.78125,-147.453125
Daggerfall Border Tower,0,WOD_Daggerfall_BorderTower_01,180.0,270,138,87,33,Daggerfall,270.6796875,-138.7421875
Daggerfall Border Tower,0,WOD_Daggerfall_BorderTower_01,180.0,176,148,76,86,Daggerfall,176.59375,-148.328125
Daggerfall Border Tower,0,WOD_Daggerfall_BorderTower_01,180.0,296,168,111,70,Daggerfall,296.8671875,-168.453125
Daggerfall Border Tower,0,WOD_Daggerfall_BorderTower_01,180.0,240,131,115,96,Daggerfall,240.8984375,-131.25
Daggerfall Border Tower,0,WOD_Daggerfall_BorderTower_01,180.0,299,173,76,118,Daggerfall,299.59375,-173.078125
Kozanset Border Tower,0,WOD_Kozanset_ScoutTower_01,,707,349,15,54,Kozanset,707.1171875,-349.578125
Kozanset Border Tower,0,WOD_Kozanset_BorderTower_01,270.0,723,354,105,52,Kozanset,723.8203125,-354.59375
Alcaire Border Tower,0,WOD_Alcaire_BorderTower_01,270.0,744,138,64,20,Alcaire,744.5,-138.84375
Alcaire Border Tower,0,WOD_Alcaire_ScoutTower_01,180.0,728,98,102,38,Alcaire,728.796875,-98.703125
Alcaire Border Tower,0,WOD_Alcaire_BorderTower_01,180.0,742,123,116,51,Alcaire,742.90625,-123.6015625
Alcaire Border Tower,0,WOD_Alcaire_BorderTower_01,,688,113,14,99,Alcaire,688.109375,-113.2265625
Santaki Border Tower,0,WOD_Santaki_BorderTower_02,180.0,667,433,118,95,Santaki,667.921875,-433.2578125
Santaki Border Tower,0,WOD_Santaki_ScoutTower_01,270.0,665,441,4,24,Santaki,665.0078125,-441.8125
Tulune Border Tower,0,WOD_Tulune_BorderTower_01,,67,129,19,47,Tulune,67.1484375,-129.6328125
Tulune Border Tower,0,WOD_Tulune_BorderTower_01,,87,160,102,18,Tulune,87.796875,-160.859375
Tulune Border Tower,0,WOD_Tulune_ScoutTower_01,,124,152,119,108,Tulune,124.9296875,-152.15625
Tulune Border Tower,0,WOD_Tulune_BorderTower_01,,65,159,28,56,Tulune,65.21875,-159.5625
Tulune Border Tower,0,WOD_Tulune_BorderTower_01,,71,130,4,100,Tulune,71.03125,-130.21875
Tulune Border Tower,0,WOD_Tulune_BorderTower_01,,124,125,19,10,Tulune,124.1484375,-125.921875
Tulune Border Tower,0,WOD_Tulune_BorderTower_01,,134,106,113,41,Tulune,134.8828125,-106.6796875
Phrygias Border Tower,0,WOD_Phrygias_BorderTower_01,,451,39,23,23,Phrygias,451.1796875,-39.8203125
Phrygias Border Tower,0,WOD_Phrygias_BorderTower_01,,486,27,116,56,Phrygias,486.90625,-27.5625
Phrygias Border Tower,0,WOD_Phrygias_ScoutTower_01,,531,13,79,14,Phrygias,531.6171875,-13.890625
Phrygias Border Tower,0,WOD_Phrygias_ScoutTower_01,,481,41,28,23,Phrygias,481.21875,-41.8203125
Phrygias Border Tower,0,WOD_Phrygias_ScoutTower_01,,509,16,78,14,Phrygias,509.609375,-16.890625
Anticlere Border Tower,0,WOD_Anticlere_BorderTower_01,,422,117,110,113,Anticlere,422.859375,-117.1171875
Anticlere Border Tower,0,WOD_Anticlere_BorderTower_01,,333,171,17,104,Anticlere,333.1328125,-171.1875
Anticlere Border Tower,0,WOD_Anticlere_ScoutTower_01,,387,119,46,114,Anticlere,387.359375,-119.109375
Anticlere Border Tower,0,WOD_Anticlere_BorderTower_01,,458,133,14,113,Anticlere,458.109375,-133.1171875
Anticlere Border Tower,0,WOD_Anticlere_BorderTower_01,,512,146,116,55,Anticlere,512.90625,-146.5703125
Anticlere Border Tower,0,WOD_Anticlere_BorderTower_01,,513,137,108,78,Anticlere,513.84375,-137.390625
Anticlere Border Tower,0,WOD_Anticlere_BorderTower_01,,470,135,72,118,Anticlere,470.5625,-135.078125
Anticlere Border Tower,0,WOD_Anticlere_BorderTower_01,,492,132,15,115,Anticlere,492.1171875,-132.1015625
Anticlere Border Tower,0,WOD_Anticlere_BorderTower_01,,419,117,81,119,Anticlere,419.6328125,-117.0703125
Anticlere Border Tower,0,WOD_Anticlere_ScoutTower_01,,333,145,40,33,Anticlere,333.3125,-145.7421875
Anticlere Border Tower,0,WOD_Anticlere_BorderTower_01,,398,190,74,61,Anticlere,398.578125,-190.5234375
Anticlere Border Tower,0,WOD_Anticlere_BorderTower_01,,486,135,81,110,Anticlere,486.6328125,-135.140625
Anticlere Border Tower,0,WOD_Anticlere_BorderTower_01,,448,132,116,116,Anticlere,448.90625,-132.09375
Anticlere Border Tower,0,WOD_Anticlere_BorderTower_01,,348,138,33,17,Anticlere,348.2578125,-138.8671875
Anticlere Border Tower,0,WOD_Anticlere_BorderTower_01,,332,156,41,61,Anticlere,332.3203125,-156.5234375
Anticlere Border Tower,0,WOD_Anticlere_BorderTower_01,270.0,377,120,111,113,Anticlere,377.8671875,-120.1171875
Anticlere Border Tower,0,WOD_Anticlere_BorderTower_01,,435,124,115,116,Anticlere,435.8984375,-124.09375
Anticlere Border Tower,0,WOD_Anticlere_BorderTower_01,,332,150,44,79,Anticlere,332.34375,-150.3828125
Anticlere Border Tower,0,WOD_Anticlere_BorderTower_01,,466,134,44,113,Anticlere,466.34375,-134.1171875
Anticlere Border Tower,0,WOD_Anticlere_BorderTower_01,,490,132,102,116,Anticlere,490.796875,-132.09375
Anticlere Border Tower,0,WOD_Anticlere_BorderTower_01,,379,120,86,113,Anticlere,379.671875,-120.1171875
Anticlere Border Tower,0,WOD_Anticlere_BorderTower_01,,487,134,69,108,Anticlere,487.5390625,-134.15625
Anticlere Border Tower,0,WOD_Anticlere_ScoutTower_01,,494,132,122,97,Anticlere,494.953125,-132.2421875
Anticlere Border Tower,0,WOD_Anticlere_BorderTower_01,,340,141,77,96,Anticlere,340.6015625,-141.25
Anticlere Border Tower,0,WOD_Anticlere_BorderTower_01,,332,154,38,60,Anticlere,332.296875,-154.53125
Anticlere Border Tower,0,WOD_Anticlere_BorderTower_01,,434,119,116,29,Anticlere,434.90625,-119.7734375
Anticlere Border Tower,0,WOD_Anticlere_BorderTower_01,,397,118,63,118,Anticlere,397.4921875,-118.078125
Anticlere Border Tower,0,WOD_Anticlere_BorderTower_01,,404,188,76,60,Anticlere,404.59375,-188.53125
Anticlere Border Tower,0,WOD_Anticlere_BorderTower_01,,332,163,42,5,Anticlere,332.328125,-163.9609375
Anticlere Border Tower,0,WOD_Anticlere_BorderTower_01,,355,182,60,52,Anticlere,355.46875,-182.59375
Anticlere Border Tower,0,WOD_Anticlere_BorderTower_01,,453,132,84,118,Anticlere,453.65625,-132.078125
Anticlere Border Tower,0,WOD_Anticlere_BorderTower_01,,332,152,45,63,Anticlere,332.3515625,-152.5078125
Shalgora Border Tower,0,WOD_Shalgora_BorderTower_01,,283,111,125,90,Shalgora,283.9921875,-111.296875
Shalgora Border Tower,0,WOD_Shalgora_BorderTower_01,,287,159,125,19,Shalgora,287.9765625,-159.8515625
Shalgora Border Tower,0,WOD_Shalgora_BorderTower_01,90.0,337,100,116,82,Shalgora,337.90625,-100.359375
Shalgora Border Tower,0,WOD_Shalgora_BorderTower_01,180.0,331,160,118,56,Shalgora,331.921875,-160.5625
Shalgora Border Tower,0,WOD_Shalgora_BorderTower_01,,344,140,110,45,Shalgora,344.859375,-140.6484375
Koegria Border Tower,0,WOD_Koegria_BorderTower_01,,657,108,22,101,Koegria,657.171875,-108.2109375
Koegria Border Tower,0,WOD_Koegria_BorderTower_01,180.0,675,43,115,100,Koegria,675.8984375,-43.21875
Koegria Border Tower,0,WOD_Koegria_ScoutTower_01,180.0,687,122,115,49,Koegria,687.8984375,-122.6171875
Koegria Border Tower,0,WOD_Koegria_BorderTower_01,180.0,712,77,116,47,Koegria,712.90625,-77.6328125
Totambu Border Tower,0,WOD_Totambu_ScoutTower_01,,757,374,99,20,Totambu,757.7734375,-374.84375
Kairou Border Tower,3,WOD_Kairou_BorderTower_01,270.0,238,460,79,14,Kairou,238.6171875,-460.890625
Kairou Border Tower,1,WOD_Kairou_ScoutTower_01,180.0,243,448,122,6,Kairou,243.953125,-448.953125
Kairou Border Tower,0,WOD_Kairou_BorderTower_01,90.0,243,428,70,113,Kairou,243.546875,-428.1171875
Kairou Border Tower,7,WOD_Kairou_BorderTower_01,,211,474,15,50,Kairou,211.1171875,-474.609375
Antiphyllos Border Tower,0,WOD_Antiphyllos_ScoutTower_01,,417,420,109,120,Antiphyllos,417.8515625,-420.0625
Antiphyllos Border Tower,0,WOD_Antiphyllos_BorderTower_01,180.0,478,422,122,46,Antiphyllos,478.953125,-422.640625
Myrkwasa Border Tower,0,WOD_Myrkwasa_BorderTower_01,,280,403,20,115,Myrkwasa,280.15625,-403.1015625
Myrkwasa Border Tower,0,WOD_Myrkwasa_ScoutTower_01,90.0,325,406,26,113,Myrkwasa,325.203125,-406.1171875
Ephesus Border Tower,0,WOD_Ephesus_BorderTower_01,180.0,897,424,74,114,Ephesus,897.578125,-424.109375
Ephesus Border Tower,0,WOD_Ephesus_BorderTower_01,270.0,915,471,120,111,Ephesus,915.9375,-471.1328125
Ephesus Border Tower,0,WOD_Ephesus_ScoutTower_01,270.0,866,470,70,12,Ephesus,866.546875,-470.90625
Northmoor Border Tower,0,WOD_Northmoor_BorderTower_01,,211,13,82,13,Northmoor,211.640625,-13.8984375
Northmoor Border Tower,0,WOD_Northmoor_BorderTower_01,,277,15,81,12,Northmoor,277.6328125,-15.90625
Northmoor Border Tower,0,WOD_Northmoor_BorderTower_01,,181,66,20,10,Northmoor,181.15625,-66.921875
Northmoor Border Tower,0,WOD_Northmoor_BorderTower_01,,148,67,60,96,Northmoor,148.46875,-67.25
Northmoor Border Tower,0,WOD_Northmoor_BorderTower_01,,226,65,76,14,Northmoor,226.59375,-65.890625
Northmoor Border Tower,0,WOD_Northmoor_BorderTower_01,,277,50,120,52,Northmoor,277.9375,-50.59375
Northmoor Border Tower,0,WOD_Northmoor_ScoutTower_01,,147,61,13,52,Northmoor,147.1015625,-61.59375
Ayasofya Border Tower,0,WOD_Ayasofya_BorderTower_01,,448,365,63,106,Ayasofya,448.4921875,-365.171875
Ayasofya Border Tower,0,WOD_Ayasofya_ScoutTower_01,,444,404,24,105,Ayasofya,444.1875,-404.1796875
