name,type,prefab,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,rotYaxis,scale
Small Mountain,3,WOD_Mountain_Brown_03,857,479,78,37,8577847937,Dragontail Mountains,857.609375,-479.7109375,23,0.65
Small Mountain,3,WOD_Mountain_Brown_01,664,425,10,18,6641042518,Dragontail Mountains,664.078125,-425.859375,-25,0.58
Small Mountain,3,WOD_Mountain_Brown_02,662,406,38,109,66238406109,Dragontail Mountains,662.296875,-406.1484375,132,0.5
Small Mountain,3,WOD_Mountain_Brown_04,941,403,56,14,9415640314,Dragontail Mountains,941.4375,-403.890625,-99,0.63
Small Mountain,3,WOD_Mountain_Brown_06,659,386,90,3,6599038603,Dragontail Mountains,659.703125,-386.9765625,-43,0.61
Small Mountain,3,WOD_Mountain_Brown_07,631,369,14,28,6311436928,Dragontail Mountains,631.109375,-369.78125,73,0.64
Small Mountain,3,WOD_Mountain_Brown_01,696,410,29,23,6962941023,Dragontail Mountains,696.2265625,-410.8203125,120,0.74
Small Mountain,3,WOD_Mountain_Brown_07,673,323,29,63,6732932363,Dragontail Mountains,673.2265625,-323.5078125,-37,0.73
Small Mountain,3,WOD_Mountain_Brown_02,902,490,73,41,9027349041,Dragontail Mountains,902.5703125,-490.6796875,-139,0.72
Small Mountain,3,WOD_Mountain_Brown_06,771,493,84,31,7718449331,Dragontail Mountains,771.65625,-493.7578125,-173,0.52
Small Mountain,3,WOD_Mountain_Brown_05,825,382,84,97,8258438297,Dragontail Mountains,825.65625,-382.2421875,67,0.7
Small Mountain,3,WOD_Mountain_Brown_07,602,297,40,24,6024029724,Dragontail Mountains,602.3125,-297.8125,-78,0.59
Small Mountain,3,WOD_Mountain_Brown_03,753,384,105,123,753105384123,Dragontail Mountains,753.8203125,-384.0390625,-93,0.61
Small Mountain,3,WOD_Mountain_Brown_04,759,405,26,58,7592640558,Dragontail Mountains,759.203125,-405.546875,-105,0.73
Small Mountain,3,WOD_Mountain_Brown_01,707,375,9,23,7070937523,Dragontail Mountains,707.0703125,-375.8203125,39,0.74
Small Mountain,3,WOD_Mountain_Brown_08,998,385,33,127,99833385127,Dragontail Mountains,998.2578125,-385.0078125,-45,0.5
Small Mountain,3,WOD_Mountain_Brown_06,765,471,115,102,765115471102,Dragontail Mountains,765.8984375,-471.203125,55,0.73
Small Mountain,3,WOD_Mountain_Brown_04,889,414,92,51,8899241451,Dragontail Mountains,889.71875,-414.6015625,4,0.5
Small Mountain,3,WOD_Mountain_Brown_06,701,433,79,52,7017943352,Dragontail Mountains,701.6171875,-433.59375,-93,0.69
Small Mountain,3,WOD_Mountain_Brown_03,596,344,90,87,5969034487,Dragontail Mountains,596.703125,-344.3203125,-142,0.66
Small Mountain,3,WOD_Mountain_Brown_01,679,386,87,61,6798738661,Dragontail Mountains,679.6796875,-386.5234375,-123,0.72
Small Mountain,3,WOD_Mountain_Brown_05,941,475,109,127,941109475127,Dragontail Mountains,941.8515625,-475.0078125,165,0.69
Small Mountain,3,WOD_Mountain_Brown_02,742,452,61,68,7426145268,Dragontail Mountains,742.4765625,-452.46875,150,0.59
Small Mountain,3,WOD_Mountain_Brown_08,788,432,29,31,7882943231,Dragontail Mountains,788.2265625,-432.7578125,171,0.5
Small Mountain,3,WOD_Mountain_Brown_07,814,380,35,102,81435380102,Dragontail Mountains,814.2734375,-380.203125,132,0.69
Small Mountain,3,WOD_Mountain_Brown_08,900,406,55,116,90055406116,Dragontail Mountains,900.4296875,-406.09375,8,0.54
Small Mountain,3,WOD_Mountain_Brown_02,790,482,13,63,7901348263,Dragontail Mountains,790.1015625,-482.5078125,-164,0.72
Small Mountain,3,WOD_Mountain_Brown_06,859,396,64,59,8596439659,Dragontail Mountains,859.5,-396.5390625,73,0.5
Small Mountain,3,WOD_Mountain_Brown_05,675,322,9,37,6750932237,Dragontail Mountains,675.0703125,-322.7109375,123,0.63
Small Mountain,3,WOD_Mountain_Brown_06,696,397,86,90,6968639790,Dragontail Mountains,696.671875,-397.296875,-27,0.56
Small Mountain,3,WOD_Mountain_Brown_02,691,428,23,9,6912342809,Dragontail Mountains,691.1796875,-428.9296875,-81,0.64
Small Mountain,3,WOD_Mountain_Brown_04,754,464,82,35,7548246435,Dragontail Mountains,754.640625,-464.7265625,-157,0.63
Small Mountain,3,WOD_Mountain_Brown_02,773,423,61,0,7736142300,Dragontail Mountains,773.4765625,-424,114,0.7
Small Mountain,3,WOD_Mountain_Brown_06,966,394,97,68,9669739468,Dragontail Mountains,966.7578125,-394.46875,129,0.6
Small Mountain,3,WOD_Mountain_Brown_07,618,326,52,20,6185232620,Dragontail Mountains,618.40625,-326.84375,171,0.53
Small Mountain,3,WOD_Mountain_Brown_09,980,485,55,46,9805548546,Dragontail Mountains,980.4296875,-485.640625,22,0.51
Small Mountain,3,WOD_Mountain_Brown_04,966,389,6,106,96606389106,Dragontail Mountains,966.046875,-389.171875,-114,0.74
Small Mountain,3,WOD_Mountain_Brown_07,635,395,68,17,6356839517,Dragontail Mountains,635.53125,-395.8671875,81,0.73
Small Mountain,3,WOD_Mountain_Brown_07,936,391,100,95,93610039195,Dragontail Mountains,936.78125,-391.2578125,-57,0.68
Small Mountain,3,WOD_Mountain_Brown_02,695,440,6,20,6950644020,Dragontail Mountains,695.046875,-440.84375,-22,0.56
Small Mountain,3,WOD_Mountain_Brown_07,698,446,65,69,6986544669,Dragontail Mountains,698.5078125,-446.4609375,137,0.61
Small Mountain,3,WOD_Mountain_Brown_08,995,458,17,44,9951745844,Dragontail Mountains,995.1328125,-458.65625,163,0.65
Small Mountain,3,WOD_Mountain_Brown_09,997,474,17,14,9971747414,Dragontail Mountains,997.1328125,-474.890625,-65,0.55
Small Mountain,3,WOD_Mountain_Brown_09,774,385,100,63,77410038563,Dragontail Mountains,774.78125,-385.5078125,92,0.62
Small Mountain,3,WOD_Mountain_Brown_06,720,443,118,29,72011844329,Dragontail Mountains,720.921875,-443.7734375,-165,0.62
Small Mountain,3,WOD_Mountain_Brown_07,974,416,63,95,9746341695,Dragontail Mountains,974.4921875,-416.2578125,40,0.58
Small Mountain,3,WOD_Mountain_Brown_08,969,479,10,50,9691047950,Dragontail Mountains,969.078125,-479.609375,113,0.57
Small Mountain,3,WOD_Mountain_Brown_07,611,303,69,28,6116930328,Dragontail Mountains,611.5390625,-303.78125,147,0.61
Small Mountain,3,WOD_Mountain_Brown_08,776,444,36,88,7763644488,Dragontail Mountains,776.28125,-444.3125,5,0.53
Small Mountain,3,WOD_Mountain_Brown_07,959,493,56,77,9595649377,Dragontail Mountains,959.4375,-493.3984375,-145,0.75
Small Mountain,3,WOD_Mountain_Brown_03,749,427,116,100,749116427100,Dragontail Mountains,749.90625,-427.21875,64,0.7
Small Mountain,3,WOD_Mountain_Brown_05,935,399,91,97,9359139997,Dragontail Mountains,935.7109375,-399.2421875,-37,0.62
Small Mountain,3,WOD_Mountain_Brown_02,631,293,70,78,6317029378,Dragontail Mountains,631.546875,-293.390625,27,0.73
Small Mountain,3,WOD_Mountain_Brown_09,627,383,122,102,627122383102,Dragontail Mountains,627.953125,-383.203125,-35,0.72
Small Mountain,3,WOD_Mountain_Brown_04,850,415,35,106,85035415106,Dragontail Mountains,850.2734375,-415.171875,-165,0.51
Small Mountain,3,WOD_Mountain_Brown_05,619,324,1,114,61901324114,Dragontail Mountains,619.0078125,-324.109375,117,0.74
Small Mountain,3,WOD_Mountain_Brown_09,804,495,42,108,80442495108,Dragontail Mountains,804.328125,-495.15625,83,0.59
Small Mountain,3,WOD_Mountain_Brown_08,675,434,105,31,67510543431,Dragontail Mountains,675.8203125,-434.7578125,101,0.56
Small Mountain,3,WOD_Mountain_Brown_03,876,420,115,86,87611542086,Dragontail Mountains,876.8984375,-420.328125,58,0.63
Small Mountain,3,WOD_Mountain_Brown_06,994,377,59,70,9945937770,Dragontail Mountains,994.4609375,-377.453125,79,0.54
Small Mountain,3,WOD_Mountain_Brown_04,994,374,68,55,9946837455,Dragontail Mountains,994.53125,-374.5703125,-97,0.74
Small Mountain,3,WOD_Mountain_Brown_06,664,398,78,59,6647839859,Dragontail Mountains,664.609375,-398.5390625,168,0.71
Small Mountain,3,WOD_Mountain_Brown_08,716,469,31,74,7163146974,Dragontail Mountains,716.2421875,-469.421875,112,0.72
Small Mountain,3,WOD_Mountain_Brown_09,943,484,72,92,9437248492,Dragontail Mountains,943.5625,-484.28125,-173,0.67
Small Mountain,3,WOD_Mountain_Brown_02,747,493,12,69,7471249369,Dragontail Mountains,747.09375,-493.4609375,160,0.57
Small Mountain,3,WOD_Mountain_Brown_04,592,295,12,5,5921229505,Dragontail Mountains,592.09375,-295.9609375,107,0.71
Small Mountain,3,WOD_Mountain_Brown_02,777,400,101,96,77710140096,Dragontail Mountains,777.7890625,-400.25,13,0.53
Small Mountain,3,WOD_Mountain_Brown_06,911,488,15,33,9111548833,Dragontail Mountains,911.1171875,-488.7421875,61,0.72
Small Mountain,3,WOD_Mountain_Brown_09,913,488,115,29,91311548829,Dragontail Mountains,913.8984375,-488.7734375,143,0.56
Small Mountain,3,WOD_Mountain_Brown_08,948,398,97,4,9489739804,Dragontail Mountains,948.7578125,-398.96875,-172,0.72
Small Mountain,3,WOD_Mountain_Brown_02,946,397,84,125,94684397125,Dragontail Mountains,946.65625,-397.0234375,-21,0.55
Small Mountain,3,WOD_Mountain_Brown_05,973,489,55,17,9735548917,Dragontail Mountains,973.4296875,-489.8671875,-10,0.62
Small Mountain,3,WOD_Mountain_Brown_07,653,391,77,111,65377391111,Dragontail Mountains,653.6015625,-391.1328125,86,0.68
Small Mountain,3,WOD_Mountain_Brown_08,666,425,46,27,6664642527,Dragontail Mountains,666.359375,-425.7890625,-77,0.5
Small Mountain,3,WOD_Mountain_Brown_02,767,434,32,86,7673243486,Dragontail Mountains,767.25,-434.328125,-108,0.68
Small Mountain,3,WOD_Mountain_Brown_03,611,318,63,105,61163318105,Dragontail Mountains,611.4921875,-318.1796875,8,0.64
Small Mountain,3,WOD_Mountain_Brown_04,682,356,110,84,68211035684,Dragontail Mountains,682.859375,-356.34375,70,0.62
Small Mountain,3,WOD_Mountain_Brown_06,766,479,118,55,76611847955,Dragontail Mountains,766.921875,-479.5703125,-105,0.72
Small Mountain,3,WOD_Mountain_Brown_04,998,396,114,27,99811439627,Dragontail Mountains,998.890625,-396.7890625,-65,0.7
Small Mountain,3,WOD_Mountain_Brown_05,828,378,88,36,8288837836,Dragontail Mountains,828.6875,-378.71875,168,0.75
Small Mountain,3,WOD_Mountain_Brown_05,645,355,32,46,6453235546,Dragontail Mountains,645.25,-355.640625,-32,0.59
Small Mountain,3,WOD_Mountain_Brown_06,699,448,13,79,6991344879,Dragontail Mountains,699.1015625,-448.3828125,47,0.66
Small Mountain,3,WOD_Mountain_Brown_08,809,399,42,81,8094239981,Dragontail Mountains,809.328125,-399.3671875,8,0.71
Small Mountain,3,WOD_Mountain_Brown_09,891,493,123,88,89112349388,Dragontail Mountains,891.9609375,-493.3125,9,0.67
Small Mountain,3,WOD_Mountain_Brown_07,916,416,111,45,91611141645,Dragontail Mountains,916.8671875,-416.6484375,140,0.53
Small Mountain,3,WOD_Mountain_Brown_01,886,397,77,17,8867739717,Dragontail Mountains,886.6015625,-397.8671875,80,0.7
Small Mountain,3,WOD_Mountain_Brown_03,701,393,124,124,701124393124,Dragontail Mountains,701.96875,-393.03125,97,0.61
Small Mountain,3,WOD_Mountain_Brown_07,997,480,106,14,99710648014,Dragontail Mountains,997.828125,-480.890625,76,0.5
Small Mountain,3,WOD_Mountain_Brown_05,604,327,96,99,6049632799,Dragontail Mountains,604.75,-327.2265625,-139,0.7
Small Mountain,3,WOD_Mountain_Brown_03,876,419,95,100,87695419100,Dragontail Mountains,876.7421875,-419.21875,-116,0.73
Small Mountain,3,WOD_Mountain_Brown_04,982,403,104,42,98210440342,Dragontail Mountains,982.8125,-403.671875,-66,0.59
Small Mountain,3,WOD_Mountain_Brown_05,680,346,120,65,68012034665,Dragontail Mountains,680.9375,-346.4921875,69,0.61
Small Mountain,3,WOD_Mountain_Brown_08,817,403,3,51,8170340351,Dragontail Mountains,817.0234375,-403.6015625,9,0.56
Small Mountain,3,WOD_Mountain_Brown_09,631,360,65,114,63165360114,Dragontail Mountains,631.5078125,-360.109375,-76,0.75
Small Mountain,3,WOD_Mountain_Brown_04,649,383,118,49,64911838349,Dragontail Mountains,649.921875,-383.6171875,18,0.54
Small Mountain,3,WOD_Mountain_Brown_08,685,401,3,88,6850340188,Dragontail Mountains,685.0234375,-401.3125,107,0.66
Small Mountain,3,WOD_Mountain_Brown_09,983,425,104,78,98310442578,Dragontail Mountains,983.8125,-425.390625,41,0.64
Small Mountain,3,WOD_Mountain_Brown_08,927,465,97,36,9279746536,Dragontail Mountains,927.7578125,-465.71875,-53,0.63
Small Mountain,3,WOD_Mountain_Brown_06,662,377,4,67,6620437767,Dragontail Mountains,662.03125,-377.4765625,-11,0.75
Small Mountain,3,WOD_Mountain_Brown_03,794,449,74,20,7947444920,Dragontail Mountains,794.578125,-449.84375,129,0.57
Small Mountain,3,WOD_Mountain_Brown_09,982,408,55,54,9825540854,Dragontail Mountains,982.4296875,-408.578125,-143,0.57
Small Mountain,3,WOD_Mountain_Brown_03,997,377,102,104,997102377104,Dragontail Mountains,997.796875,-377.1875,-41,0.74
Small Mountain,3,WOD_Mountain_Brown_02,751,429,37,5,7513742905,Dragontail Mountains,751.2890625,-429.9609375,178,0.6
Small Mountain,3,WOD_Mountain_Brown_01,754,432,105,115,754105432115,Dragontail Mountains,754.8203125,-432.1015625,134,0.5
Small Mountain,3,WOD_Mountain_Brown_03,602,330,111,4,60211133004,Dragontail Mountains,602.8671875,-330.96875,-168,0.57
Small Mountain,3,WOD_Mountain_Brown_07,627,324,114,37,62711432437,Dragontail Mountains,627.890625,-324.7109375,116,0.57
Small Mountain,3,WOD_Mountain_Brown_09,791,439,38,101,79138439101,Dragontail Mountains,791.296875,-439.2109375,-155,0.73
Small Mountain,3,WOD_Mountain_Brown_04,753,409,115,116,753115409116,Dragontail Mountains,753.8984375,-409.09375,-18,0.55
Small Mountain,3,WOD_Mountain_Brown_01,748,430,49,99,7484943099,Dragontail Mountains,748.3828125,-430.2265625,-89,0.71
Small Mountain,3,WOD_Mountain_Brown_01,828,498,60,102,82860498102,Dragontail Mountains,828.46875,-498.203125,22,0.67
Small Mountain,3,WOD_Mountain_Brown_01,963,388,38,99,9633838899,Dragontail Mountains,963.296875,-388.2265625,104,0.6
Small Mountain,3,WOD_Mountain_Brown_07,697,387,67,55,6976738755,Dragontail Mountains,697.5234375,-387.5703125,-59,0.73
Small Mountain,3,WOD_Mountain_Brown_01,809,492,110,67,80911049267,Dragontail Mountains,809.859375,-492.4765625,-75,0.52
Small Mountain,3,WOD_Mountain_Brown_03,993,483,110,35,99311048335,Dragontail Mountains,993.859375,-483.7265625,-147,0.74
Small Mountain,3,WOD_Mountain_Brown_07,874,421,5,40,8740542140,Dragontail Mountains,874.0390625,-421.6875,54,0.73
Small Mountain,3,WOD_Mountain_Brown_09,743,476,51,104,74351476104,Dragontail Mountains,743.3984375,-476.1875,-61,0.54
Small Mountain,3,WOD_Mountain_Brown_02,804,421,14,119,80414421119,Dragontail Mountains,804.109375,-421.0703125,80,0.68
Small Mountain,3,WOD_Mountain_Brown_06,796,472,10,52,7961047252,Dragontail Mountains,796.078125,-472.59375,-84,0.7
Small Mountain,3,WOD_Mountain_Brown_04,758,465,125,19,75812546519,Dragontail Mountains,758.9765625,-465.8515625,-121,0.54
Small Mountain,3,WOD_Mountain_Brown_08,875,422,20,105,87520422105,Dragontail Mountains,875.15625,-422.1796875,25,0.58
Small Mountain,3,WOD_Mountain_Brown_04,670,349,79,90,6707934990,Dragontail Mountains,670.6171875,-349.296875,14,0.57
Small Mountain,3,WOD_Mountain_Brown_06,936,492,122,42,93612249242,Dragontail Mountains,936.953125,-492.671875,161,0.68
Small Mountain,3,WOD_Mountain_Brown_07,665,375,29,19,6652937519,Dragontail Mountains,665.2265625,-375.8515625,-90,0.55
Small Mountain,3,WOD_Mountain_Brown_02,919,470,28,115,91928470115,Dragontail Mountains,919.21875,-470.1015625,-108,0.68
Small Mountain,3,WOD_Mountain_Brown_04,773,478,101,96,77310147896,Dragontail Mountains,773.7890625,-478.25,-91,0.5
Small Mountain,3,WOD_Mountain_Brown_05,654,319,47,19,6544731919,Dragontail Mountains,654.3671875,-319.8515625,-7,0.65
Small Mountain,3,WOD_Mountain_Brown_08,973,466,79,52,9737946652,Dragontail Mountains,973.6171875,-466.59375,-113,0.63
Small Mountain,3,WOD_Mountain_Brown_04,850,387,15,101,85015387101,Dragontail Mountains,850.1171875,-387.2109375,-122,0.62
Small Mountain,3,WOD_Mountain_Brown_06,654,317,45,1,6544531701,Dragontail Mountains,654.3515625,-317.9921875,-147,0.55
Small Mountain,3,WOD_Mountain_Brown_09,712,393,122,124,712122393124,Dragontail Mountains,712.953125,-393.03125,-39,0.63
Small Mountain,3,WOD_Mountain_Brown_07,931,488,60,108,93160488108,Dragontail Mountains,931.46875,-488.15625,170,0.56
Small Mountain,3,WOD_Mountain_Brown_09,793,448,110,123,793110448123,Dragontail Mountains,793.859375,-448.0390625,-39,0.58
Small Mountain,3,WOD_Mountain_Brown_08,992,498,122,61,99212249861,Dragontail Mountains,992.953125,-498.5234375,0,0.66
Small Mountain,3,WOD_Mountain_Brown_02,756,412,40,22,7564041222,Dragontail Mountains,756.3125,-412.828125,30,0.6
Small Mountain,3,WOD_Mountain_Brown_03,684,405,91,109,68491405109,Dragontail Mountains,684.7109375,-405.1484375,-143,0.75
Small Mountain,3,WOD_Mountain_Brown_04,808,434,111,3,80811143403,Dragontail Mountains,808.8671875,-434.9765625,-167,0.67
Small Mountain,3,WOD_Mountain_Brown_05,859,415,90,68,8599041568,Dragontail Mountains,859.703125,-415.46875,25,0.7
Small Mountain,3,WOD_Mountain_Brown_09,772,419,28,79,7722841979,Dragontail Mountains,772.21875,-419.3828125,57,0.57
Small Mountain,3,WOD_Mountain_Brown_01,662,369,76,27,6627636927,Dragontail Mountains,662.59375,-369.7890625,-94,0.68
Small Mountain,3,WOD_Mountain_Brown_08,679,433,123,88,67912343388,Dragontail Mountains,679.9609375,-433.3125,-153,0.7
Small Mountain,3,WOD_Mountain_Brown_05,724,388,127,101,724127388101,Dragontail Mountains,724.9921875,-388.2109375,108,0.71
Small Mountain,3,WOD_Mountain_Brown_01,926,444,33,31,9263344431,Dragontail Mountains,926.2578125,-444.7578125,4,0.66
Small Mountain,3,WOD_Mountain_Brown_07,836,489,69,14,8366948914,Dragontail Mountains,836.5390625,-489.890625,53,0.59
Small Mountain,3,WOD_Mountain_Brown_09,747,445,54,95,7475444595,Dragontail Mountains,747.421875,-445.2578125,-166,0.72
Small Mountain,3,WOD_Mountain_Brown_05,738,409,38,5,7383840905,Dragontail Mountains,738.296875,-409.9609375,150,0.74
Small Mountain,3,WOD_Mountain_Brown_01,783,460,17,90,7831746090,Dragontail Mountains,783.1328125,-460.296875,-110,0.53
Small Mountain,3,WOD_Mountain_Brown_05,967,489,73,8,9677348908,Dragontail Mountains,967.5703125,-489.9375,127,0.63
Small Mountain,3,WOD_Mountain_Brown_08,814,414,55,8,8145541408,Dragontail Mountains,814.4296875,-414.9375,-91,0.61
Small Mountain,3,WOD_Mountain_Brown_09,954,490,38,69,9543849069,Dragontail Mountains,954.296875,-490.4609375,-41,0.62
Small Mountain,3,WOD_Mountain_Brown_01,964,394,18,81,9641839481,Dragontail Mountains,964.140625,-394.3671875,15,0.7
Small Mountain,3,WOD_Mountain_Brown_07,661,329,42,114,66142329114,Dragontail Mountains,661.328125,-329.109375,120,0.54
Small Mountain,3,WOD_Mountain_Brown_08,979,473,86,118,97986473118,Dragontail Mountains,979.671875,-473.078125,-133,0.5
Small Mountain,3,WOD_Mountain_Brown_09,652,367,65,10,6526536710,Dragontail Mountains,652.5078125,-367.921875,128,0.54
Small Mountain,3,WOD_Mountain_Brown_04,930,428,68,119,93068428119,Dragontail Mountains,930.53125,-428.0703125,108,0.63
Small Mountain,3,WOD_Mountain_Brown_05,636,394,109,31,63610939431,Dragontail Mountains,636.8515625,-394.7578125,-9,0.74
Small Mountain,3,WOD_Mountain_Brown_08,658,342,125,3,65812534203,Dragontail Mountains,658.9765625,-342.9765625,13,0.6
Small Mountain,3,WOD_Mountain_Brown_09,913,492,9,78,9130949278,Dragontail Mountains,913.0703125,-492.390625,-137,0.7
Small Mountain,3,WOD_Mountain_Brown_08,943,493,87,22,9438749322,Dragontail Mountains,943.6796875,-493.828125,-124,0.58
Small Mountain,3,WOD_Mountain_Brown_09,756,387,123,17,75612338717,Dragontail Mountains,756.9609375,-387.8671875,-118,0.56
Small Mountain,3,WOD_Mountain_Brown_09,768,393,36,38,7683639338,Dragontail Mountains,768.28125,-393.703125,-99,0.7
Small Mountain,3,WOD_Mountain_Brown_03,765,449,84,77,7658444977,Dragontail Mountains,765.65625,-449.3984375,20,0.63
Small Mountain,3,WOD_Mountain_Brown_06,649,367,74,60,6497436760,Dragontail Mountains,649.578125,-367.53125,-7,0.69
Small Mountain,3,WOD_Mountain_Brown_09,685,392,72,42,6857239242,Dragontail Mountains,685.5625,-392.671875,151,0.69
Small Mountain,3,WOD_Mountain_Brown_07,921,397,123,88,92112339788,Dragontail Mountains,921.9609375,-397.3125,112,0.61
Small Mountain,3,WOD_Mountain_Brown_09,994,390,15,108,99415390108,Dragontail Mountains,994.1171875,-390.15625,-179,0.74
Small Mountain,3,WOD_Mountain_Brown_09,993,435,49,100,99349435100,Dragontail Mountains,993.3828125,-435.21875,-62,0.55
Small Mountain,3,WOD_Mountain_Brown_07,796,459,84,41,7968445941,Dragontail Mountains,796.65625,-459.6796875,138,0.67
Small Mountain,3,WOD_Mountain_Brown_03,792,408,45,74,7924540874,Dragontail Mountains,792.3515625,-408.421875,52,0.75
Small Mountain,3,WOD_Mountain_Brown_05,972,464,123,101,972123464101,Dragontail Mountains,972.9609375,-464.2109375,-168,0.67
Small Mountain,3,WOD_Mountain_Brown_02,789,427,74,69,7897442769,Dragontail Mountains,789.578125,-427.4609375,-52,0.66
Small Mountain,3,WOD_Mountain_Brown_07,633,377,127,55,63312737755,Dragontail Mountains,633.9921875,-377.5703125,-141,0.75
Small Mountain,3,WOD_Mountain_Brown_04,965,412,8,20,9650841220,Dragontail Mountains,965.0625,-412.84375,105,0.57
Small Mountain,3,WOD_Mountain_Brown_09,699,428,124,87,69912442887,Dragontail Mountains,699.96875,-428.3203125,85,0.55
Small Mountain,3,WOD_Mountain_Brown_03,820,403,93,38,8209340338,Dragontail Mountains,820.7265625,-403.703125,41,0.5
Small Mountain,3,WOD_Mountain_Brown_09,929,400,42,97,9294240097,Dragontail Mountains,929.328125,-400.2421875,35,0.63
Small Mountain,3,WOD_Mountain_Brown_06,889,487,37,93,8893748793,Dragontail Mountains,889.2890625,-487.2734375,116,0.5
Small Mountain,3,WOD_Mountain_Brown_01,775,485,87,26,7758748526,Dragontail Mountains,775.6796875,-485.796875,112,0.51
Small Mountain,3,WOD_Mountain_Brown_02,642,301,56,64,6425630164,Dragontail Mountains,642.4375,-301.5,68,0.54
Small Mountain,3,WOD_Mountain_Brown_02,678,346,122,125,678122346125,Dragontail Mountains,678.953125,-346.0234375,72,0.5
Small Mountain,3,WOD_Mountain_Brown_05,757,417,102,3,75710241703,Dragontail Mountains,757.796875,-417.9765625,-65,0.57
Small Mountain,3,WOD_Mountain_Brown_06,928,456,29,59,9282945659,Dragontail Mountains,928.2265625,-456.5390625,-109,0.51
Small Mountain,3,WOD_Mountain_Brown_07,633,327,115,23,63311532723,Dragontail Mountains,633.8984375,-327.8203125,-88,0.72
Small Mountain,3,WOD_Mountain_Brown_08,811,455,45,105,81145455105,Dragontail Mountains,811.3515625,-455.1796875,129,0.59
Small Mountain,3,WOD_Mountain_Brown_06,783,436,56,60,7835643660,Dragontail Mountains,783.4375,-436.53125,-75,0.5
Small Mountain,3,WOD_Mountain_Brown_05,970,441,127,52,97012744152,Dragontail Mountains,970.9921875,-441.59375,-12,0.56
Small Mountain,3,WOD_Mountain_Brown_09,799,462,68,91,7996846291,Dragontail Mountains,799.53125,-462.2890625,57,0.67
Small Mountain,3,WOD_Mountain_Brown_08,660,405,99,118,66099405118,Dragontail Mountains,660.7734375,-405.078125,12,0.59
Small Mountain,3,WOD_Mountain_Brown_09,659,357,4,54,6590435754,Dragontail Mountains,659.03125,-357.578125,-20,0.64
Small Mountain,3,WOD_Mountain_Brown_09,943,450,31,122,94331450122,Dragontail Mountains,943.2421875,-450.046875,38,0.51
Small Mountain,3,WOD_Mountain_Brown_07,677,372,105,52,67710537252,Dragontail Mountains,677.8203125,-372.59375,-76,0.73
Small Mountain,3,WOD_Mountain_Brown_08,772,445,70,114,77270445114,Dragontail Mountains,772.546875,-445.109375,70,0.7
Small Mountain,3,WOD_Mountain_Brown_09,854,405,41,1,8544140501,Dragontail Mountains,854.3203125,-405.9921875,116,0.74
Small Mountain,3,WOD_Mountain_Brown_01,618,372,70,29,6187037229,Dragontail Mountains,618.546875,-372.7734375,-4,0.58
Small Mountain,3,WOD_Mountain_Brown_02,691,401,55,13,6915540113,Dragontail Mountains,691.4296875,-401.8984375,135,0.68
Small Mountain,3,WOD_Mountain_Brown_06,961,495,12,125,96112495125,Dragontail Mountains,961.09375,-495.0234375,-170,0.7
