name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate,altitude,sink,scale
Mountain,1,WOD_Mountain_01,-6,723,195,42,23,7234219523,Isle of Balfiera,723.328125,-195.8203125,4.0,5,1,0.6690912035810005
Mountain,1,WOD_Mountain_02,-154,725,199,42,128,72542199128,Isle of Balfiera,725.328125,-199.0,4.0,5,1,0.7542196254675622
Mountain,1,WOD_Mountain_06,-156,695,193,36,8,6953619308,Isle of Balfiera,695.28125,-193.9375,4.0,5,1,0.6281957066218933
Mountain,1,WOD_Mountain_05,103,735,205,119,40,73511920540,Isle of Balfiera,735.9296875,-205.6875,4.0,5,1,0.9533925683855482
Mountain,1,WOD_Mountain_06,-83,700,193,28,74,7002819374,Isle of Balfiera,700.21875,-193.421875,4.0,5,1,0.6913613381670636
Mountain,1,WOD_Mountain_01,160,721,192,124,125,721124192125,Isle of Balfiera,721.96875,-192.0234375,4.0,5,1,0.9292558834703428
Mountain,1,WOD_Mountain_01,-75,732,194,65,3,7326519403,Isle of Balfiera,732.5078125,-194.9765625,4.0,5,1,0.8118213157937678
Mountain,1,WOD_Mountain_10,-60,716,204,27,44,7162720444,Isle of Balfiera,716.2109375,-204.65625,4.0,5,1,0.9358945778808322
Mountain,1,WOD_Mountain_08,-74,729,213,96,84,7299621384,Isle of Balfiera,729.75,-213.34375,4.0,5,1,0.851467281782185
Mountain,1,WOD_Mountain_08,79,718,205,76,45,7187620545,Isle of Balfiera,718.59375,-205.6484375,4.0,5,1,0.6554496450823085
Mountain,1,WOD_Mountain_06,-111,722,199,114,55,72211419955,Isle of Balfiera,722.890625,-199.5703125,4.0,5,1,0.9651574571156806
Mountain,1,WOD_Mountain_09,-155,705,203,9,96,7050920396,Isle of Balfiera,705.0703125,-203.25,4.0,5,1,0.7652357045594878
Mountain,1,WOD_Mountain_06,-104,731,207,70,45,7317020745,Isle of Balfiera,731.546875,-207.6484375,4.0,5,1,0.7978775424038936
Mountain,1,WOD_Mountain_02,-170,713,196,96,17,7139619617,Isle of Balfiera,713.75,-196.8671875,4.0,5,1,0.713301880509337
Mountain,1,WOD_Mountain_08,101,715,200,69,58,7156920058,Isle of Balfiera,715.5390625,-200.546875,4.0,5,1,0.7876251530854594
Mountain,1,WOD_Mountain_03,-71,727,190,23,91,7272319091,Isle of Balfiera,727.1796875,-190.2890625,4.0,5,1,0.7283468357421881
Mountain,1,WOD_Mountain_07,-32,714,202,119,116,714119202116,Isle of Balfiera,714.9296875,-202.09375,4.0,5,1,0.6246070602952515
Mountain,1,WOD_Mountain_05,101,739,216,17,88,7391721688,Isle of Balfiera,739.1328125,-216.3125,4.0,5,1,0.8308872403545821
Mountain,1,WOD_Mountain_07,-29,696,194,102,77,69610219477,Isle of Balfiera,696.796875,-194.3984375,4.0,5,1,0.8853462697442747
Mountain,1,WOD_Mountain_02,-47,715,203,84,52,7158420352,Isle of Balfiera,715.65625,-203.59375,4.0,5,1,0.8484470056727275
Mountain,1,WOD_Mountain_01,153,712,205,81,46,7128120546,Isle of Balfiera,712.6328125,-205.640625,4.0,5,1,0.6809345145354442
Mountain,1,WOD_Mountain_07,-9,714,198,23,52,7142319852,Isle of Balfiera,714.1796875,-198.59375,4.0,5,1,0.6900447788977334
Mountain,1,WOD_Mountain_01,-96,741,217,23,1,7412321701,Isle of Balfiera,741.1796875,-217.9921875,4.0,5,1,0.9840000078629034
Mountain,1,WOD_Mountain_07,-52,726,207,87,64,7268720764,Isle of Balfiera,726.6796875,-207.5,4.0,5,1,0.7200237423842564
Mountain,1,WOD_Mountain_06,-121,732,203,31,22,7323120322,Isle of Balfiera,732.2421875,-203.828125,4.0,5,1,0.8184949455555028
Mountain,1,WOD_Mountain_10,-79,737,209,65,63,7376520963,Isle of Balfiera,737.5078125,-209.5078125,4.0,5,1,0.7492837427865366
Mountain,1,WOD_Mountain_08,59,726,199,122,58,72612219958,Isle of Balfiera,726.953125,-199.546875,4.0,5,1,0.6757124182404909
Mountain,1,WOD_Mountain_06,103,734,207,26,42,7342620742,Isle of Balfiera,734.203125,-207.671875,4.0,5,1,0.9666619027627232
Mountain,1,WOD_Mountain_09,114,727,201,115,37,72711520137,Isle of Balfiera,727.8984375,-201.7109375,4.0,5,1,0.6202823264273634
Mountain,1,WOD_Mountain_09,47,715,202,96,113,71596202113,Isle of Balfiera,715.75,-202.1171875,4.0,5,1,0.8652542327962149
Mountain,1,WOD_Mountain_08,-126,730,199,102,119,730102199119,Isle of Balfiera,730.796875,-199.0703125,4.0,5,1,0.9457017740641338
Mountain,1,WOD_Mountain_06,-172,713,194,77,113,71377194113,Isle of Balfiera,713.6015625,-194.1171875,4.0,5,1,0.9434586081260534
Mountain,1,WOD_Mountain_10,-15,708,184,99,15,7089918415,Isle of Balfiera,708.7734375,-184.8828125,4.0,5,1,0.97580036513643
Mountain,1,WOD_Mountain_01,39,742,218,9,65,7420921865,Isle of Balfiera,742.0703125,-218.4921875,4.0,5,1,0.9226116196707794
Mountain,1,WOD_Mountain_07,24,718,192,106,61,71810619261,Isle of Balfiera,718.828125,-192.5234375,4.0,5,1,0.9522188464214352
Mountain,1,WOD_Mountain_04,119,732,213,77,108,73277213108,Isle of Balfiera,732.6015625,-213.15625,4.0,5,1,0.7187769795249617
Mountain,1,WOD_Mountain_04,-122,700,191,91,113,70091191113,Isle of Balfiera,700.7109375,-191.1171875,4.0,5,1,0.8550499970673766
Mountain,1,WOD_Mountain_10,23,713,185,18,8,7131818508,Isle of Balfiera,713.140625,-185.9375,4.0,5,1,0.8057664773574414
Mountain,1,WOD_Mountain_10,95,722,189,3,8,7220318908,Isle of Balfiera,722.0234375,-189.9375,4.0,5,1,0.8883641428498574
Mountain,1,WOD_Mountain_05,-86,705,204,49,26,7054920426,Isle of Balfiera,705.3828125,-204.796875,4.0,5,1,0.9431551306521108
Mountain,1,WOD_Mountain_04,19,725,204,87,29,7258720429,Isle of Balfiera,725.6796875,-204.7734375,4.0,5,1,0.6023824167845825
Mountain,1,WOD_Mountain_03,30,720,194,125,83,72012519483,Isle of Balfiera,720.9765625,-194.3515625,4.0,5,1,0.906496430000357
Mountain,1,WOD_Mountain_06,-101,709,202,40,18,7094020218,Isle of Balfiera,709.3125,-202.859375,4.0,5,1,0.8341111455747962
Mountain,1,WOD_Mountain_06,-171,716,187,64,105,71664187105,Isle of Balfiera,716.5,-187.1796875,4.0,5,1,0.8249602271911065
Mountain,1,WOD_Mountain_07,-173,722,203,64,110,72264203110,Isle of Balfiera,722.5,-203.140625,4.0,5,1,0.9120288441116337
Mountain,1,WOD_Mountain_04,-91,731,202,70,86,7317020286,Isle of Balfiera,731.546875,-202.328125,4.0,5,1,0.9583447531919818
Mountain,1,WOD_Mountain_04,171,704,202,17,84,7041720284,Isle of Balfiera,704.1328125,-202.34375,4.0,5,1,0.6654343883389374
Mountain,1,WOD_Mountain_05,20,698,191,74,76,6987419176,Isle of Balfiera,698.578125,-191.40625,4.0,5,1,0.6889873107597806
Mountain,1,WOD_Mountain_03,8,709,200,0,14,7090020014,Isle of Balfiera,709.0,-200.890625,4.0,5,1,0.761477760899741
Mountain,1,WOD_Mountain_10,-27,725,196,58,41,7255819641,Isle of Balfiera,725.453125,-196.6796875,4.0,5,1,0.8827732701383879
Mountain,1,WOD_Mountain_05,163,733,207,72,109,73372207109,Isle of Balfiera,733.5625,-207.1484375,4.0,5,1,0.629322613331063
Mountain,1,WOD_Mountain_02,16,714,198,44,24,7144419824,Isle of Balfiera,714.34375,-198.8125,4.0,5,1,0.9033462588045822
Mountain,1,WOD_Mountain_05,59,718,193,76,73,7187619373,Isle of Balfiera,718.59375,-193.4296875,4.0,5,1,0.7687946615251681
Mountain,1,WOD_Mountain_04,-153,740,218,33,49,7403321849,Isle of Balfiera,740.2578125,-218.6171875,4.0,5,1,0.8770082679355866
Mountain,1,WOD_Mountain_05,-45,703,189,92,0,7039218900,Isle of Balfiera,703.71875,-190.0,4.0,5,1,0.916257894170241
Mountain,1,WOD_Mountain_09,-128,724,196,35,125,72435196125,Isle of Balfiera,724.2734375,-196.0234375,4.0,5,1,0.6680267264120991
Mountain,1,WOD_Mountain_02,-171,701,189,92,38,7019218938,Isle of Balfiera,701.71875,-189.703125,4.0,5,1,0.8541633661363914
Mountain,1,WOD_Mountain_08,-89,729,197,124,46,72912419746,Isle of Balfiera,729.96875,-197.640625,4.0,5,1,0.7169361921110183
Mountain,1,WOD_Mountain_02,-109,723,189,51,61,7235118961,Isle of Balfiera,723.3984375,-189.5234375,4.0,5,1,0.93173633558154
Mountain,1,WOD_Mountain_07,106,715,196,122,68,71512219668,Isle of Balfiera,715.953125,-196.46875,4.0,5,1,0.8397796378507184
Mountain,1,WOD_Mountain_09,-3,718,200,26,102,71826200102,Isle of Balfiera,718.203125,-200.203125,4.0,5,1,0.8468568299506481
Mountain,1,WOD_Mountain_01,77,722,202,20,108,72220202108,Isle of Balfiera,722.15625,-202.15625,4.0,5,1,0.6304367925442086
Mountain,1,WOD_Mountain_06,90,703,203,61,40,7036120340,Isle of Balfiera,703.4765625,-203.6875,4.0,5,1,0.7830277689828342
Mountain,1,WOD_Mountain_05,-131,737,217,29,97,7372921797,Isle of Balfiera,737.2265625,-217.2421875,4.0,5,1,0.7908915207966655
Mountain,1,WOD_Mountain_01,152,723,189,51,45,7235118945,Isle of Balfiera,723.3984375,-189.6484375,4.0,5,1,0.899873215908412
Mountain,1,WOD_Mountain_02,25,716,196,64,82,7166419682,Isle of Balfiera,716.5,-196.359375,4.0,5,1,0.906339259811104
Mountain,1,WOD_Mountain_08,151,728,212,81,20,7288121220,Isle of Balfiera,728.6328125,-212.84375,4.0,5,1,0.7179077571953045
Mountain,1,WOD_Mountain_04,-81,717,194,8,54,7170819454,Isle of Balfiera,717.0625,-194.578125,4.0,5,1,0.640334645865828
Mountain,1,WOD_Mountain_07,172,738,216,91,5,7389121605,Isle of Balfiera,738.7109375,-216.9609375,4.0,5,1,0.9677321888794428
Mountain,1,WOD_Mountain_08,172,728,207,40,122,72840207122,Isle of Balfiera,728.3125,-207.046875,4.0,5,1,0.7813271422544464
Mountain,1,WOD_Mountain_02,-168,715,203,15,68,7151520368,Isle of Balfiera,715.1171875,-203.46875,4.0,5,1,0.8969386868187518
Mountain,1,WOD_Mountain_01,-178,725,198,79,29,7257919829,Isle of Balfiera,725.6171875,-198.7734375,4.0,5,1,0.651479540076381
Mountain,1,WOD_Mountain_07,-103,725,202,35,4,7253520204,Isle of Balfiera,725.2734375,-202.96875,4.0,5,1,0.7634648846278502
Mountain,1,WOD_Mountain_02,46,724,203,120,77,72412020377,Isle of Balfiera,724.9375,-203.3984375,4.0,5,1,0.8499359025444995
Mountain,1,WOD_Mountain_06,-16,705,204,116,14,70511620414,Isle of Balfiera,705.90625,-204.890625,4.0,5,1,0.8945043899006869
Mountain,1,WOD_Mountain_08,96,721,189,81,73,7218118973,Isle of Balfiera,721.6328125,-189.4296875,4.0,5,1,0.6922575065664514
Mountain,1,WOD_Mountain_10,-135,696,193,47,95,6964719395,Isle of Balfiera,696.3671875,-193.2578125,4.0,5,1,0.9103380958187376
Mountain,1,WOD_Mountain_08,43,728,203,70,29,7287020329,Isle of Balfiera,728.546875,-203.7734375,4.0,5,1,0.6485042927097838
Mountain,1,WOD_Mountain_03,22,734,204,95,55,7349520455,Isle of Balfiera,734.7421875,-204.5703125,4.0,5,1,0.8091942401184755
Mountain,1,WOD_Mountain_05,91,727,196,111,86,72711119686,Isle of Balfiera,727.8671875,-196.328125,4.0,5,1,0.7786619635322675
Mountain,1,WOD_Mountain_05,119,724,204,27,20,7242720420,Isle of Balfiera,724.2109375,-204.84375,4.0,5,1,0.6747858725022334
Mountain,1,WOD_Mountain_10,113,738,217,87,47,7388721747,Isle of Balfiera,738.6796875,-217.6328125,4.0,5,1,0.6528495126684024
Mountain,1,WOD_Mountain_02,-72,717,197,41,50,7174119750,Isle of Balfiera,717.3203125,-197.609375,4.0,5,1,0.8857687652929784
Mountain,1,WOD_Mountain_08,-85,740,216,113,46,74011321646,Isle of Balfiera,740.8828125,-216.640625,4.0,5,1,0.6792531705627997
Mountain,1,WOD_Mountain_02,139,724,190,46,76,7244619076,Isle of Balfiera,724.359375,-190.40625,4.0,5,1,0.8388601457721534
Mountain,1,WOD_Mountain_10,153,724,195,27,102,72427195102,Isle of Balfiera,724.2109375,-195.203125,4.0,5,1,0.8965092480322614
Mountain,1,WOD_Mountain_05,-93,726,211,111,9,72611121109,Isle of Balfiera,726.8671875,-211.9296875,4.0,5,1,0.8273902213956571
Mountain,1,WOD_Mountain_05,-31,727,199,101,26,72710119926,Isle of Balfiera,727.7890625,-199.796875,4.0,5,1,0.6397578994064542
Mountain,1,WOD_Mountain_10,-47,705,204,58,50,7055820450,Isle of Balfiera,705.453125,-204.609375,4.0,5,1,0.7970394599925537
Mountain,1,WOD_Mountain_09,-165,717,199,110,82,71711019982,Isle of Balfiera,717.859375,-199.359375,4.0,5,1,0.7746030517536835
Mountain,1,WOD_Mountain_09,-4,735,204,65,28,7356520428,Isle of Balfiera,735.5078125,-204.78125,4.0,5,1,0.8521114078589134
Mountain,1,WOD_Mountain_02,-75,716,202,113,118,716113202118,Isle of Balfiera,716.8828125,-202.078125,4.0,5,1,0.8259356541909308
Mountain,1,WOD_Mountain_09,-19,734,193,115,116,734115193116,Isle of Balfiera,734.8984375,-193.09375,4.0,5,1,0.7266584536065023
Mountain,1,WOD_Mountain_08,-103,728,203,124,109,728124203109,Isle of Balfiera,728.96875,-203.1484375,4.0,5,1,0.7821581728572973
Mountain,1,WOD_Mountain_09,-33,707,197,38,18,7073819718,Isle of Balfiera,707.296875,-197.859375,4.0,5,1,0.603305269598765
Mountain,1,WOD_Mountain_07,62,698,190,105,18,69810519018,Isle of Balfiera,698.8203125,-190.859375,4.0,5,1,0.7711848260666267
Mountain,1,WOD_Mountain_02,-12,702,198,40,73,7024019873,Isle of Balfiera,702.3125,-198.4296875,4.0,5,1,0.971580975442822
Mountain,1,WOD_Mountain_09,-69,733,194,8,56,7330819456,Isle of Balfiera,733.0625,-194.5625,4.0,5,1,0.6718429211626066
Mountain,1,WOD_Mountain_07,69,722,208,111,106,722111208106,Isle of Balfiera,722.8671875,-208.171875,4.0,5,1,0.6001500622081744
Mountain,1,WOD_Mountain_09,-99,734,207,118,92,73411820792,Isle of Balfiera,734.921875,-207.28125,4.0,5,1,0.7904844809061524
Mountain,1,WOD_Mountain_01,30,720,195,33,44,7203319544,Isle of Balfiera,720.2578125,-195.65625,4.0,5,1,0.6416166973527613
Mountain,1,WOD_Mountain_09,-132,733,193,96,93,7339619393,Isle of Balfiera,733.75,-193.2734375,4.0,5,1,0.7449195145657479
Mountain,1,WOD_Mountain_07,-179,724,203,10,31,7241020331,Isle of Balfiera,724.078125,-203.7578125,4.0,5,1,0.7715671286303587
