name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,region,gisX,gisY,climate,sink,scale
Desert Mountain,1,WOD_Mountain_Small_02,13,476,476,1,10,Alik'r Desert,476.0078125,-476.921875,8,1,0.6005876
Desert Mountain,1,WOD_Mountain_Small_05,-62,476,476,99,73,Alik'r Desert,476.7734375,-476.4296875,8,1,0.7931471
Desert Mountain,1,WOD_Mountain_Small_03,59,480,479,114,14,Alik'r Desert,480.890625,-479.890625,8,1,0.6501188
Desert Mountain,1,WOD_Mountain_Small_04,-14,372,437,31,4,Alik'r Desert,372.2421875,-437.96875,8,1,0.6137725
Desert Mountain,1,WOD_Mountain_Small_05,44,438,494,99,115,Alik'r Desert,438.7734375,-494.1015625,8,1,0.8247001
Desert Mountain,1,WOD_Mountain_Small_02,-64,398,474,49,51,Alik'r Desert,398.3828125,-474.6015625,8,1,0.7338797
Desert Mountain,1,WOD_Mountain_Small_01,-131,397,474,123,93,Alik'r Desert,397.9609375,-474.2734375,8,1,0.6999766
Desert Mountain,1,WOD_Mountain_Small_07,-26,477,477,54,3,Alik'r Desert,477.421875,-477.9765625,8,1,0.6247908
Desert Mountain,1,WOD_Mountain_Small_02,103,463,470,45,1,Alik'r Desert,463.3515625,-470.9921875,8,1,0.7115346
Desert Mountain,1,WOD_Mountain_Small_01,60,476,476,109,68,Alik'r Desert,476.8515625,-476.46875,8,1,0.7422697
Desert Mountain,1,WOD_Mountain_Small_01,155,250,465,76,0,Alik'r Desert,250.59375,-466.0,8,1,0.6414982
Desert Mountain,1,WOD_Mountain_Small_02,-93,481,480,65,122,Alik'r Desert,481.5078125,-480.046875,8,1,0.791614
Desert Mountain,1,WOD_Mountain_Small_07,-106,481,480,19,102,Alik'r Desert,481.1484375,-480.203125,8,1,0.6105354
Desert Mountain,1,WOD_Mountain_Small_04,-42,371,438,120,104,Alik'r Desert,371.9375,-438.1875,8,1,0.7923318
Desert Mountain,1,WOD_Mountain_Small_07,157,463,470,114,33,Alik'r Desert,463.890625,-470.7421875,8,1,0.8568082
Desert Mountain,1,WOD_Mountain_Small_06,164,480,480,122,90,Alik'r Desert,480.953125,-480.296875,8,1,0.6569889
Desert Mountain,1,WOD_Mountain_Small_03,119,398,474,113,105,Alik'r Desert,398.8828125,-474.1796875,8,1,0.7156434
Desert Mountain,1,WOD_Mountain_Small_02,-48,488,470,52,87,Alik'r Desert,488.40625,-470.3203125,8,1,0.8091938
Desert Mountain,1,WOD_Mountain_Small_03,57,463,471,114,99,Alik'r Desert,463.890625,-471.2265625,8,1,0.6438436
Desert Mountain,1,WOD_Mountain_Small_02,98,480,479,64,63,Alik'r Desert,480.5,-479.5078125,8,1,0.60105
Desert Mountain,1,WOD_Mountain_Small_04,-92,478,477,109,17,Alik'r Desert,478.8515625,-477.8671875,8,1,0.902537
Desert Mountain,1,WOD_Mountain_Small_01,135,480,480,67,110,Alik'r Desert,480.5234375,-480.140625,8,1,0.7838255
Desert Mountain,1,WOD_Mountain_Small_06,-53,249,463,74,78,Alik'r Desert,249.578125,-463.390625,8,1,0.7972245
Desert Mountain,1,WOD_Mountain_Small_05,-173,334,465,127,108,Alik'r Desert,334.9921875,-465.15625,8,1,0.9700625
Desert Mountain,1,WOD_Mountain_Small_03,45,464,470,10,35,Alik'r Desert,464.078125,-470.7265625,8,1,0.6034546
Desert Mountain,1,WOD_Mountain_Small_07,35,493,441,12,0,Alik'r Desert,493.09375,-442.0,8,1,0.8515702
Desert Mountain,1,WOD_Mountain_Small_05,8,488,470,12,59,Alik'r Desert,488.09375,-470.5390625,8,1,0.6735216
Desert Mountain,1,WOD_Mountain_Small_04,-65,476,476,113,41,Alik'r Desert,476.8828125,-476.6796875,8,1,0.9730564
Desert Mountain,1,WOD_Mountain_Small_07,109,250,465,64,3,Alik'r Desert,250.5,-465.9765625,8,1,0.9114956
Desert Mountain,1,WOD_Mountain_Small_05,-135,373,438,52,9,Alik'r Desert,373.40625,-438.9296875,8,1,0.6098763
Desert Mountain,1,WOD_Mountain_Small_06,114,400,468,59,17,Alik'r Desert,400.4609375,-468.8671875,8,1,0.9275464
Desert Mountain,1,WOD_Mountain_Small_07,89,249,463,27,124,Alik'r Desert,249.2109375,-463.03125,8,1,0.7742528
Desert Mountain,1,WOD_Mountain_Small_07,-122,400,469,13,110,Alik'r Desert,400.1015625,-469.140625,8,1,0.6683971
Desert Mountain,1,WOD_Mountain_Small_05,-44,464,471,35,70,Alik'r Desert,464.2734375,-471.453125,8,1,0.7830529
Desert Mountain,1,WOD_Mountain_Small_03,-11,398,473,106,3,Alik'r Desert,398.828125,-473.9765625,8,1,0.8440005
Desert Mountain,1,WOD_Mountain_Small_07,-69,373,438,33,59,Alik'r Desert,373.2578125,-438.5390625,8,1,0.9906799
Desert Mountain,1,WOD_Mountain_Small_01,166,487,470,76,27,Alik'r Desert,487.59375,-470.7890625,8,1,0.7673628
Desert Mountain,1,WOD_Mountain_Small_06,165,463,471,84,90,Alik'r Desert,463.65625,-471.296875,8,1,0.830922
Desert Mountain,1,WOD_Mountain_Small_07,-102,400,469,56,97,Alik'r Desert,400.4375,-469.2421875,8,1,0.6718125
Desert Mountain,1,WOD_Mountain_Small_04,20,463,470,104,28,Alik'r Desert,463.8125,-470.78125,8,1,0.9362934
Desert Mountain,1,WOD_Mountain_Small_06,70,477,476,55,9,Alik'r Desert,477.4296875,-476.9296875,8,1,0.7979261
Desert Mountain,1,WOD_Mountain_Small_03,-9,371,437,110,54,Alik'r Desert,371.859375,-437.578125,8,1,0.9342182
Desert Mountain,1,WOD_Mountain_Small_03,36,479,479,54,33,Alik'r Desert,479.421875,-479.7421875,8,1,0.6775177
Desert Mountain,1,WOD_Mountain_Small_04,89,474,475,65,111,Alik'r Desert,474.5078125,-475.1328125,8,1,0.7276008
Desert Mountain,1,WOD_Mountain_Small_03,16,481,480,73,114,Alik'r Desert,481.5703125,-480.109375,8,1,0.8763946
Desert Mountain,1,WOD_Mountain_Small_07,42,480,480,26,113,Alik'r Desert,480.203125,-480.1171875,8,1,0.6988581
Desert Mountain,1,WOD_Mountain_Small_05,-136,464,470,29,37,Alik'r Desert,464.2265625,-470.7109375,8,1,0.7066106
Desert Mountain,1,WOD_Mountain_Small_01,174,465,471,41,124,Alik'r Desert,465.3203125,-471.03125,8,1,0.6682625
Desert Mountain,1,WOD_Mountain_Small_07,-54,399,469,70,77,Alik'r Desert,399.546875,-469.3984375,8,1,0.8310941
Desert Mountain,1,WOD_Mountain_Small_07,6,513,451,81,49,Alik'r Desert,513.6328125,-451.6171875,8,1,0.7598022
Desert Mountain,1,WOD_Mountain_Small_06,143,480,479,95,8,Alik'r Desert,480.7421875,-479.9375,8,1,0.7328
Desert Mountain,1,WOD_Mountain_Small_06,159,464,470,59,27,Alik'r Desert,464.4609375,-470.7890625,8,1,0.9197552
Desert Mountain,1,WOD_Mountain_Small_03,-67,479,478,28,110,Alik'r Desert,479.21875,-478.140625,8,1,0.882829
Desert Mountain,1,WOD_Mountain_Small_01,-177,249,466,83,115,Alik'r Desert,249.6484375,-466.1015625,8,1,0.8470141
Desert Mountain,1,WOD_Mountain_Small_02,51,397,474,42,106,Alik'r Desert,397.328125,-474.171875,8,1,0.9024447
Desert Mountain,1,WOD_Mountain_Small_02,41,373,438,111,15,Alik'r Desert,373.8671875,-438.8828125,8,1,0.6846775
Desert Mountain,1,WOD_Mountain_Small_06,-76,488,471,31,123,Alik'r Desert,488.2421875,-471.0390625,8,1,0.9545459
Desert Mountain,1,WOD_Mountain_Small_04,-137,398,474,91,101,Alik'r Desert,398.7109375,-474.2109375,8,1,0.9601353
Desert Mountain,1,WOD_Mountain_Small_07,123,480,480,41,104,Alik'r Desert,480.3203125,-480.1875,8,1,0.6655712
Desert Mountain,1,WOD_Mountain_Small_02,-58,399,469,9,101,Alik'r Desert,399.0703125,-469.2109375,8,1,0.9804277
Desert Mountain,1,WOD_Mountain_Small_06,-110,481,480,113,101,Alik'r Desert,481.8828125,-480.2109375,8,1,0.8129942
Desert Mountain,1,WOD_Mountain_Small_02,-91,464,470,93,10,Alik'r Desert,464.7265625,-470.921875,8,1,0.7638718
Desert Mountain,1,WOD_Mountain_Small_06,77,480,479,58,115,Alik'r Desert,480.453125,-479.1015625,8,1,0.9178447
Desert Mountain,1,WOD_Mountain_Small_03,-156,480,479,47,84,Alik'r Desert,480.3671875,-479.34375,8,1,0.6233845
Desert Mountain,1,WOD_Mountain_Small_05,-131,371,437,38,95,Alik'r Desert,371.296875,-437.2578125,8,1,0.6102977
Desert Mountain,1,WOD_Mountain_Small_03,-101,250,465,37,31,Alik'r Desert,250.2890625,-465.7578125,8,1,0.777667
Desert Mountain,1,WOD_Mountain_Small_05,-14,464,470,108,40,Alik'r Desert,464.84375,-470.6875,8,1,0.78816
Desert Mountain,1,WOD_Mountain_Small_06,73,476,476,110,44,Alik'r Desert,476.859375,-476.65625,8,1,0.635435
Desert Mountain,1,WOD_Mountain_Small_03,-41,398,474,17,60,Alik'r Desert,398.1328125,-474.53125,8,1,0.739185
Desert Mountain,1,WOD_Mountain_Small_02,-30,465,471,56,123,Alik'r Desert,465.4375,-471.0390625,8,1,0.8457704
Desert Mountain,1,WOD_Mountain_Small_06,-11,475,476,108,47,Alik'r Desert,475.84375,-476.6328125,8,1,0.8510834
Desert Mountain,1,WOD_Mountain_Small_06,24,476,476,49,13,Alik'r Desert,476.3828125,-476.8984375,8,1,0.8421022
Desert Mountain,1,WOD_Mountain_Small_06,30,488,470,109,92,Alik'r Desert,488.8515625,-470.28125,8,1,0.8411847
Desert Mountain,1,WOD_Mountain_Small_07,-165,479,478,20,78,Alik'r Desert,479.15625,-478.390625,8,1,0.807603
Desert Mountain,1,WOD_Mountain_Small_03,-91,480,480,60,113,Alik'r Desert,480.46875,-480.1171875,8,1,0.7229053
Desert Mountain,1,WOD_Mountain_Small_02,116,480,479,1,70,Alik'r Desert,480.0078125,-479.453125,8,1,0.6006655
Desert Mountain,1,WOD_Mountain_Small_05,-7,533,433,41,70,Alik'r Desert,533.3203125,-433.453125,8,1,0.6247364
Desert Mountain,1,WOD_Mountain_Small_02,-12,325,470,109,17,Alik'r Desert,325.8515625,-470.8671875,8,1,0.8034673
Desert Mountain,1,WOD_Mountain_Small_03,-25,394,459,84,45,Alik'r Desert,394.65625,-459.6484375,8,1,0.6061626
Desert Mountain,1,WOD_Mountain_Small_03,-144,488,413,68,110,Alik'r Desert,488.53125,-413.140625,8,1,0.7546969
Desert Mountain,1,WOD_Mountain_Small_05,13,369,443,28,100,Alik'r Desert,369.21875,-443.21875,8,1,0.8970954
Desert Mountain,1,WOD_Mountain_Small_02,125,363,445,77,73,Alik'r Desert,363.6015625,-445.4296875,8,1,0.7386667
Desert Mountain,1,WOD_Mountain_Small_02,-96,494,459,99,77,Alik'r Desert,494.7734375,-459.3984375,8,1,0.6051076
Desert Mountain,1,WOD_Mountain_Small_04,64,249,465,19,114,Alik'r Desert,249.1484375,-465.109375,8,1,0.6819595
Desert Mountain,1,WOD_Mountain_Small_02,7,406,474,100,18,Alik'r Desert,406.78125,-474.859375,8,1,0.9174103
Desert Mountain,1,WOD_Mountain_Small_07,-132,363,441,84,68,Alik'r Desert,363.65625,-441.46875,8,1,0.8807758
Desert Mountain,1,WOD_Mountain_Small_03,46,369,449,61,50,Alik'r Desert,369.4765625,-449.609375,8,1,0.9114077
Desert Mountain,1,WOD_Mountain_Small_04,-179,546,427,52,42,Alik'r Desert,546.40625,-427.671875,8,1,0.6932306
Desert Mountain,1,WOD_Mountain_Small_04,-163,405,437,96,59,Alik'r Desert,405.75,-437.5390625,8,1,0.6115275
Desert Mountain,1,WOD_Mountain_Small_05,-121,518,408,40,79,Alik'r Desert,518.3125,-408.3828125,8,1,0.7563665
Desert Mountain,1,WOD_Mountain_Small_07,175,496,402,19,120,Alik'r Desert,496.1484375,-402.0625,8,1,0.7907061
Desert Mountain,1,WOD_Mountain_Small_05,-165,490,457,1,116,Alik'r Desert,490.0078125,-457.09375,8,1,0.9300591
Desert Mountain,1,WOD_Mountain_Small_02,-50,535,422,87,23,Alik'r Desert,535.6796875,-422.8203125,8,1,0.9467468
Desert Mountain,1,WOD_Mountain_Small_03,96,386,456,116,24,Alik'r Desert,386.90625,-456.8125,8,1,0.783645
Desert Mountain,1,WOD_Mountain_Small_07,152,382,477,68,84,Alik'r Desert,382.53125,-477.34375,8,1,0.6671062
Desert Mountain,1,WOD_Mountain_Small_07,102,530,438,124,44,Alik'r Desert,530.96875,-438.65625,8,1,0.6373546
Desert Mountain,1,WOD_Mountain_Small_05,142,316,458,93,54,Alik'r Desert,316.7265625,-458.578125,8,1,0.7876171
Desert Mountain,1,WOD_Mountain_Small_05,-134,342,423,113,8,Alik'r Desert,342.8828125,-423.9375,8,1,0.6966273
Desert Mountain,1,WOD_Mountain_Small_03,-82,367,441,127,82,Alik'r Desert,367.9921875,-441.359375,8,1,0.9733195
Desert Mountain,1,WOD_Mountain_Small_02,93,366,439,31,97,Alik'r Desert,366.2421875,-439.2421875,8,1,0.6582085
Desert Mountain,1,WOD_Mountain_Small_03,179,462,471,33,115,Alik'r Desert,462.2578125,-471.1015625,8,1,0.9411892
Desert Mountain,1,WOD_Mountain_Small_03,49,574,422,35,99,Alik'r Desert,574.2734375,-422.2265625,8,1,0.7590551
Desert Mountain,1,WOD_Mountain_Small_06,-22,574,421,95,65,Alik'r Desert,574.7421875,-421.4921875,8,1,0.9408092
Desert Mountain,1,WOD_Mountain_Small_07,64,361,428,108,51,Alik'r Desert,361.84375,-428.6015625,8,1,0.7806372
Desert Mountain,1,WOD_Mountain_Small_03,44,461,471,18,84,Alik'r Desert,461.140625,-471.34375,8,1,0.7502372
Desert Mountain,1,WOD_Mountain_Small_07,64,492,465,67,118,Alik'r Desert,492.5234375,-465.078125,8,1,0.8692228
Desert Mountain,1,WOD_Mountain_Small_03,120,565,409,22,100,Alik'r Desert,565.171875,-409.21875,8,1,0.9584209
Desert Mountain,1,WOD_Mountain_Small_04,126,575,422,65,87,Alik'r Desert,575.5078125,-422.3203125,8,1,0.6424472
Desert Mountain,1,WOD_Mountain_Small_06,-98,547,427,101,96,Alik'r Desert,547.7890625,-427.25,8,1,0.6433399
Desert Mountain,1,WOD_Mountain_Small_02,-134,509,445,60,56,Alik'r Desert,509.46875,-445.5625,8,1,0.8438613
Desert Mountain,1,WOD_Mountain_Small_03,-137,398,468,55,101,Alik'r Desert,398.4296875,-468.2109375,8,1,0.7104708
Desert Mountain,1,WOD_Mountain_Small_05,21,381,448,22,115,Alik'r Desert,381.171875,-448.1015625,8,1,0.6413313
Desert Mountain,1,WOD_Mountain_Small_03,180,417,444,42,65,Alik'r Desert,417.328125,-444.4921875,8,1,0.8010952
Desert Mountain,1,WOD_Mountain_Small_02,-73,564,423,90,37,Alik'r Desert,564.703125,-423.7109375,8,1,0.7053744
Desert Mountain,1,WOD_Mountain_Small_04,-111,459,456,26,70,Alik'r Desert,459.203125,-456.453125,8,1,0.631227
Desert Mountain,1,WOD_Mountain_Small_03,-165,523,423,83,90,Alik'r Desert,523.6484375,-423.296875,8,1,0.7085862
Desert Mountain,1,WOD_Mountain_Small_03,83,545,422,106,26,Alik'r Desert,545.828125,-422.796875,8,1,0.9429086
Desert Mountain,1,WOD_Mountain_Small_06,14,359,430,13,23,Alik'r Desert,359.1015625,-430.8203125,8,1,0.9877175
Desert Mountain,1,WOD_Mountain_Small_05,-123,495,468,5,10,Alik'r Desert,495.0390625,-468.921875,8,1,0.633044
Desert Mountain,1,WOD_Mountain_Small_01,117,463,458,111,74,Alik'r Desert,463.8671875,-458.421875,8,1,0.9140545
Desert Mountain,1,WOD_Mountain_Small_05,171,552,409,23,96,Alik'r Desert,552.1796875,-409.25,8,1,0.8528485
Desert Mountain,1,WOD_Mountain_Small_03,-168,354,441,87,27,Alik'r Desert,354.6796875,-441.7890625,8,1,0.8446861
Desert Mountain,1,WOD_Mountain_Small_06,-38,334,452,73,91,Alik'r Desert,334.5703125,-452.2890625,8,1,0.8700312
Desert Mountain,1,WOD_Mountain_Small_02,-159,341,434,105,81,Alik'r Desert,341.8203125,-434.3671875,8,1,0.6571298
Desert Mountain,1,WOD_Mountain_Small_04,48,568,429,52,111,Alik'r Desert,568.40625,-429.1328125,8,1,0.9013982
Desert Mountain,1,WOD_Mountain_Small_01,110,245,463,110,73,Alik'r Desert,245.859375,-463.4296875,8,1,0.9857477
Desert Mountain,1,WOD_Mountain_Small_04,-77,402,476,54,101,Alik'r Desert,402.421875,-476.2109375,8,1,0.9166972
Desert Mountain,1,WOD_Mountain_Small_02,38,313,456,125,63,Alik'r Desert,313.9765625,-456.5078125,8,1,0.8617051
Desert Mountain,1,WOD_Mountain_Small_05,-51,365,445,20,99,Alik'r Desert,365.15625,-445.2265625,8,1,0.7240519
Desert Mountain,1,WOD_Mountain_Small_02,-159,254,467,22,79,Alik'r Desert,254.171875,-467.3828125,8,1,0.7141152
Desert Mountain,1,WOD_Mountain_Small_01,-14,364,446,46,93,Alik'r Desert,364.359375,-446.2734375,8,1,0.9232531
Desert Mountain,1,WOD_Mountain_Small_02,12,467,483,20,31,Alik'r Desert,467.15625,-483.7578125,8,1,0.9725128
Desert Mountain,1,WOD_Mountain_Small_05,-171,302,447,0,65,Alik'r Desert,302.0,-447.4921875,8,1,0.8868591
Desert Mountain,1,WOD_Mountain_Small_01,-88,401,435,125,47,Alik'r Desert,401.9765625,-435.6328125,8,1,0.6244999
Desert Mountain,1,WOD_Mountain_Small_02,111,517,425,59,122,Alik'r Desert,517.4609375,-425.046875,8,1,0.65197
Desert Mountain,1,WOD_Mountain_Small_03,69,495,468,92,26,Alik'r Desert,495.71875,-468.796875,8,1,0.6102613
Desert Mountain,1,WOD_Mountain_Small_05,20,406,471,5,4,Alik'r Desert,406.0390625,-471.96875,8,1,0.8714523
Desert Mountain,1,WOD_Mountain_Small_03,36,537,420,5,92,Alik'r Desert,537.0390625,-420.28125,8,1,0.6278603
Desert Mountain,1,WOD_Mountain_Small_06,-11,368,487,123,77,Alik'r Desert,368.9609375,-487.3984375,8,1,0.9215258
Desert Mountain,1,WOD_Mountain_Small_03,145,393,491,108,70,Alik'r Desert,393.84375,-491.453125,8,1,0.6726693
Desert Mountain,1,WOD_Mountain_Small_07,-67,533,420,56,120,Alik'r Desert,533.4375,-420.0625,8,1,0.625312
Desert Mountain,1,WOD_Mountain_Small_03,-150,352,432,41,100,Alik'r Desert,352.3203125,-432.21875,8,1,0.6829564
Desert Mountain,1,WOD_Mountain_Small_01,93,366,439,14,54,Alik'r Desert,366.109375,-439.578125,8,1,0.8781706
Desert Mountain,1,WOD_Mountain_Small_05,-80,518,407,52,29,Alik'r Desert,518.40625,-407.7734375,8,1,0.8179039
Desert Mountain,1,WOD_Mountain_Small_01,89,539,423,77,104,Alik'r Desert,539.6015625,-423.1875,8,1,0.7204398
Desert Mountain,1,WOD_Mountain_Small_05,92,510,446,68,127,Alik'r Desert,510.53125,-446.0078125,8,1,0.7480091
Desert Mountain,1,WOD_Mountain_Small_06,169,314,466,56,12,Alik'r Desert,314.4375,-466.90625,8,1,0.9572454
Desert Mountain,1,WOD_Mountain_Small_05,-121,496,468,19,99,Alik'r Desert,496.1484375,-468.2265625,8,1,0.9173333
Desert Mountain,1,WOD_Mountain_Small_01,150,318,441,105,59,Alik'r Desert,318.8203125,-441.5390625,8,1,0.6686499
Desert Mountain,1,WOD_Mountain_Small_01,66,518,407,101,12,Alik'r Desert,518.7890625,-407.90625,8,1,0.6509948
Desert Mountain,1,WOD_Mountain_Small_07,145,242,465,26,46,Alik'r Desert,242.203125,-465.640625,8,1,0.8605437
Desert Mountain,1,WOD_Mountain_Small_01,-173,352,433,49,58,Alik'r Desert,352.3828125,-433.546875,8,1,0.6039348
Desert Mountain,1,WOD_Mountain_Small_03,92,533,422,118,54,Alik'r Desert,533.921875,-422.578125,8,1,0.9117909
Desert Mountain,1,WOD_Mountain_Small_05,39,360,429,99,4,Alik'r Desert,360.7734375,-429.96875,8,1,0.9430819
Desert Mountain,1,WOD_Mountain_Small_01,-85,357,438,61,115,Alik'r Desert,357.4765625,-438.1015625,8,1,0.7104403
Desert Mountain,1,WOD_Mountain_Small_07,-13,385,462,54,6,Alik'r Desert,385.421875,-462.953125,8,1,0.9137151
Desert Mountain,1,WOD_Mountain_Small_02,-143,394,492,63,59,Alik'r Desert,394.4921875,-492.5390625,8,1,0.6803512
Desert Mountain,1,WOD_Mountain_Small_05,135,349,428,23,24,Alik'r Desert,349.1796875,-428.8125,8,1,0.6865092
Desert Mountain,1,WOD_Mountain_Small_03,-94,576,427,28,26,Alik'r Desert,576.21875,-427.796875,8,1,0.944012
Desert Mountain,1,WOD_Mountain_Small_02,89,497,463,49,106,Alik'r Desert,497.3828125,-463.171875,8,1,0.7852671
Desert Mountain,1,WOD_Mountain_Small_02,169,495,463,45,102,Alik'r Desert,495.3515625,-463.203125,8,1,0.6217533
Desert Mountain,1,WOD_Mountain_Small_07,83,538,422,110,45,Alik'r Desert,538.859375,-422.6484375,8,1,0.6990703
Desert Mountain,1,WOD_Mountain_Small_01,-108,348,454,88,51,Alik'r Desert,348.6875,-454.6015625,8,1,0.978075
Desert Mountain,1,WOD_Mountain_Small_04,-82,489,412,45,73,Alik'r Desert,489.3515625,-412.4296875,8,1,0.9456909
Desert Mountain,1,WOD_Mountain_Small_02,-95,560,431,79,116,Alik'r Desert,560.6171875,-431.09375,8,1,0.6261566
Desert Mountain,1,WOD_Mountain_Small_04,-135,362,440,58,54,Alik'r Desert,362.453125,-440.578125,8,1,0.7652735
Desert Mountain,1,WOD_Mountain_Small_07,120,361,438,73,50,Alik'r Desert,361.5703125,-438.609375,8,1,0.6651151
Desert Mountain,1,WOD_Mountain_Small_06,-22,460,473,69,68,Alik'r Desert,460.5390625,-473.46875,8,1,0.7837176
Desert Mountain,1,WOD_Mountain_Small_01,-47,342,434,33,23,Alik'r Desert,342.2578125,-434.8203125,8,1,0.7912552
Desert Mountain,1,WOD_Mountain_Small_04,-137,307,494,1,61,Alik'r Desert,307.0078125,-494.5234375,8,1,0.7455571
Desert Mountain,1,WOD_Mountain_Small_03,-152,462,470,81,106,Alik'r Desert,462.6328125,-470.171875,8,1,0.921399
